ip,prefix,origin
100.0.0.0,16,701
100.10.0.0,16,701
100.1.0.0,16,701
100.11.0.0,16,701
100.12.0.0,16,701
100.12.110.0,24,701
100.12.114.0,24,701
100.12.131.0,24,701
100.12.22.0,24,701
100.12.249.0,24,701
100.12.65.0,24,701
100.12.66.0,24,701
100.12.67.0,24,701
100.12.68.0,24,701
100.128.0.0,9,21928
100.13.0.0,16,5650
100.14.0.0,16,701
100.15.0.0,16,701
100.16.0.0,16,701
100.17.0.0,16,701
100.2.0.0,16,701
100.2.1.0,24,701
100.2.108.0,24,701
100.2.144.0,24,701
100.2.150.0,24,701
100.2.156.0,24,701
100.2.158.0,24,701
100.2.159.0,24,701
100.2.170.0,24,701
100.2.18.0,24,701
100.2.198.0,24,701
100.2.216.0,24,701
100.2.230.0,24,701
100.2.23.0,24,701
100.2.235.0,24,701
100.2.239.0,24,701
100.2.4.0,24,701
100.2.44.0,24,701
100.2.66.0,24,701
100.2.68.0,24,701
100.2.74.0,24,701
100.2.86.0,24,701
100.2.87.0,24,701
100.2.97.0,24,701
100.3.0.0,16,5650
100.32.0.0,16,5650
100.33.0.0,16,701
100.33.10.0,24,701
100.33.115.0,24,701
100.33.127.0,24,701
100.33.242.0,24,701
100.33.37.0,24,701
100.33.56.0,24,701
100.33.73.0,24,701
100.33.87.0,24,701
100.34.0.0,16,701
100.35.0.0,16,701
100.36.0.0,16,701
100.37.0.0,16,701
100.37.124.0,24,701
100.37.125.0,24,701
100.37.130.0,24,701
100.37.145.0,24,701
100.37.147.0,24,701
100.37.211.0,24,701
100.37.214.0,24,701
100.37.249.0,24,701
100.37.254.0,24,701
100.37.88.0,24,701
100.37.99.0,24,701
100.38.0.0,16,701
100.38.104.0,24,701
100.38.130.0,24,701
100.38.144.0,24,701
100.38.148.0,24,701
100.38.149.0,24,701
100.38.151.0,24,701
100.38.153.0,24,701
100.38.164.0,24,701
100.38.220.0,24,701
100.38.228.0,24,701
100.38.240.0,24,701
100.38.248.0,24,701
100.38.29.0,24,701
100.38.3.0,24,701
100.38.48.0,24,701
100.38.65.0,24,701
100.38.74.0,24,701
100.38.83.0,24,701
100.38.88.0,24,701
100.38.90.0,24,701
100.39.0.0,16,5650
100.40.0.0,17,701
100.4.0.0,17,701
100.40.128.0,17,701
100.41.0.0,16,701
100.4.128.0,17,701
100.42.0.0,20,36426
100.42.0.0,21,36426
100.42.100.0,24,33353
100.42.101.0,24,33353
100.42.102.0,24,33353
100.42.103.0,24,26580
100.42.104.0,24,33353
100.42.105.0,24,33353
100.42.106.0,23,33353
100.42.108.0,24,33353
100.42.109.0,24,33353
100.42.110.0,24,33353
100.42.111.0,24,33353
100.42.120.0,24,23005
100.42.124.0,23,27552
100.42.128.0,20,7029
100.42.144.0,20,20030
100.42.154.0,23,20030
100.42.160.0,20,13692
100.42.16.0,23,46841
100.42.176.0,20,32719
100.42.18.0,24,46841
100.42.19.0,24,46841
100.42.192.0,20,32524
100.42.193.0,24,32524
100.42.194.0,24,32524
100.42.195.0,24,32524
100.42.196.0,24,32524
