ip,prefix,origin
162.0.0.0,16,35893
162.10.0.0,19,2856
162.1.0.0,16,27353
162.1.0.0,17,27353
162.10.122.0,24,40685
162.10.241.0,24,22773
162.10.242.0,24,22773
162.10.243.0,24,22773
162.10.250.0,24,40685
162.10.251.0,24,40685
162.10.252.0,24,40685
162.10.253.0,24,40685
162.104.0.0,16,209
162.104.0.0,20,13787
162.104.112.0,20,22561
162.104.160.0,20,22561
162.104.16.0,20,209
162.104.176.0,20,209
162.104.200.0,24,22561
162.104.204.0,23,22561
162.104.206.0,23,22561
162.104.208.0,22,22561
162.104.212.0,22,22561
162.104.216.0,22,22561
162.104.220.0,22,22561
162.104.224.0,20,209
162.104.240.0,21,209
162.104.252.0,22,22561
162.104.252.0,24,11398
162.104.64.0,18,22561
162.104.64.0,20,22561
162.104.80.0,21,22561
162.104.88.0,21,22561
162.104.96.0,20,22561
162.105.0.0,16,4538
162.105.0.0,17,4538
162.105.128.0,17,4538
162.106.0.0,16,852
162.10.60.0,24,40685
162.10.61.0,24,40685
162.10.70.0,24,40685
162.10.71.0,24,40685
162.107.192.0,21,2830
162.107.224.0,21,14230
162.107.240.0,21,12042
162.10.75.0,24,22773
162.10.76.0,24,22773
162.10.77.0,24,40685
162.10.78.0,24,40685
162.108.0.0,16,13325
162.11.0.0,16,8651
162.11.0.0,19,8651
162.111.192.0,22,4196
162.11.128.0,19,8651
162.11.160.0,19,8651
162.11.192.0,24,8651
162.112.0.0,17,45946
162.11.206.0,24,8651
162.112.128.0,18,45946
162.112.192.0,19,45946
162.112.248.0,22,45946
162.112.42.0,24,45946
162.11.243.0,24,8651
162.11.244.0,22,8651
162.11.248.0,23,8651
162.1.128.0,17,27353
162.113.0.0,16,19113
162.1.13.0,24,27353
162.11.32.0,19,8651
162.114.0.0,16,10921
162.114.0.0,17,10921
162.114.128.0,17,10921
162.114.210.0,24,10921
162.114.40.0,24,10921
162.115.0.0,16,12079
162.115.0.0,18,12079
162.115.128.0,18,12079
162.115.192.0,18,12079
162.115.64.0,18,12079
162.116.126.0,24,2856
162.116.190.0,23,10931
162.116.190.0,24,10666
162.116.191.0,24,10666
162.116.240.0,24,10666
162.116.241.0,24,10666
162.116.242.0,24,10666
162.116.29.0,24,10666
162.116.33.0,24,10666
162.117.228.0,23,19647
162.117.250.0,23,19647
162.117.252.0,22,2158
162.1.177.0,24,27353
162.1.178.0,24,27353
162.1.179.0,24,27353
162.118.128.0,19,6128
162.118.16.0,21,6128
162.1.182.0,24,27353
162.118.64.0,19,6128
162.119.0.0,23,3379
162.119.11.0,24,3379
162.119.128.0,19,3379
162.119.13.0,24,3379
162.119.192.0,22,3379
162.119.196.0,22,3379
162.119.200.0,22,3379
162.119.2.0,23,3379
162.119.224.0,20,3379
162.119.240.0,20,3379
162.119.5.0,24,3379
162.11.96.0,19,8651
162.119.8.0,24,3379
162.120.0.0,16,18722
162.121.0.0,16,19708
162.12.244.0,24,134264
162.12.245.0,24,134264
162.12.246.0,24,134264
162.12.247.0,24,134264
162.123.0.0,16,11857
162.123.146.0,24,11857
162.123.16.0,21,11857
162.123.16.0,24,11857
162.123.17.0,24,11857
162.123.18.0,24,11857
162.123.19.0,24,11857
162.125.0.0,16,19679
162.125.0.0,18,19679
162.125.1.0,24,19679
162.125.16.0,20,19679
162.125.16.0,24,19679
162.125.17.0,24,19679
162.125.18.0,24,19679
162.125.32.0,20,19679
162.125.32.0,24,19679
162.125.4.0,24,19679
162.125.48.0,20,19679
162.125.64.0,20,19679
162.125.64.0,21,19679
162.125.64.0,24,19679
162.125.65.0,24,19679
162.125.66.0,24,19679
162.125.80.0,20,19679
162.125.80.0,21,19679
162.125.80.0,24,19679
162.125.81.0,24,19679
162.125.82.0,24,19679
162.125.86.0,24,19679
162.126.10.0,24,30449
162.126.11.0,24,30449
162.126.121.0,24,63849
162.126.13.0,24,30449
162.126.138.0,24,30449
162.126.201.0,24,19881
162.126.4.0,24,30449
162.126.8.0,24,30449
162.127.0.0,16,11714
162.128.0.0,16,18852
162.128.171.0,24,18852
162.128.230.0,24,18852
162.128.30.0,24,18852
162.129.0.0,16,5723
162.130.0.0,16,6319
162.13.0.0,16,15395
162.134.132.0,24,18994
162.134.32.0,20,53768
162.134.48.0,20,53768
162.134.64.0,20,53768
162.134.80.0,20,53768
162.135.0.0,20,32013
162.135.121.0,24,63849
162.135.192.0,19,32013
162.136.188.0,24,13882
162.136.189.0,24,13882
162.136.190.0,24,13882
162.136.191.0,24,13882
162.136.192.0,24,13882
162.136.193.0,24,13882
162.136.228.0,23,13882
162.136.230.0,23,13882
162.136.23.0,24,13882
162.136.237.0,24,13882
162.136.238.0,24,13882
162.136.24.0,24,13882
162.136.254.0,23,13882
162.136.27.0,24,13882
162.136.28.0,24,13882
162.136.30.0,24,13882
162.136.31.0,24,13882
162.136.40.0,23,13882
162.136.42.0,24,13882
162.136.44.0,24,13882
162.136.45.0,24,13882
162.136.48.0,23,13882
162.136.5.0,24,13882
162.136.6.0,24,13882
162.136.66.0,24,13882
162.136.67.0,24,13882
162.138.0.0,16,26229
162.138.1.0,24,26229
162.138.16.0,24,26229
162.138.182.0,24,26229
162.138.194.0,24,26229
162.138.196.0,24,26229
162.138.197.0,24,26229
162.138.200.0,24,26229
162.138.201.0,24,26229
162.138.202.0,24,26229
162.138.203.0,24,26229
162.138.204.0,24,26229
162.138.205.0,24,26229
162.138.206.0,24,26229
162.138.207.0,24,26229
162.138.208.0,24,26229
162.138.209.0,24,26229
162.138.210.0,24,26229
162.138.211.0,24,26229
162.138.212.0,24,26229
162.138.213.0,24,26229
162.138.214.0,24,26229
162.138.216.0,24,26229
162.138.32.0,24,26229
162.139.0.0,20,40341
162.139.240.0,20,25983
162.140.0.0,16,3705
162.140.252.0,22,3705
162.142.0.0,16,394283
162.144.0.0,16,46606
162.144.248.0,21,20013
162.145.16.0,24,23744
162.145.17.0,24,23744
162.145.18.0,24,23744
162.145.19.0,24,23744
162.145.32.0,24,132029
162.145.33.0,24,132029
162.145.34.0,24,132029
162.145.40.0,24,132029
162.145.8.0,24,23744
162.145.9.0,24,23744
162.148.0.0,14,7922
162.150.0.0,20,7922
162.15.0.0,16,1226
162.150.128.0,19,33490
162.150.154.0,24,33490
162.150.160.0,20,36733
162.150.16.0,24,7725
162.150.17.0,24,33287
162.150.176.0,21,36732
162.150.18.0,23,7224
162.150.184.0,23,7224
162.150.186.0,23,33491
162.150.188.0,22,33650
162.150.192.0,22,7015
162.150.196.0,22,33491
162.150.196.0,23,33491
162.150.198.0,23,33491
162.150.200.0,22,7015
162.150.20.0,22,36732
162.150.204.0,22,33650
162.150.205.0,24,33650
162.150.208.0,21,33650
162.150.208.0,22,33650
162.150.212.0,24,33650
162.150.24.0,22,7224
162.150.28.0,22,7224
162.150.32.0,20,36732
162.150.48.0,20,7922
162.150.56.0,21,7922
162.150.96.0,19,7725
162.151.0.0,24,7725
162.151.10.0,23,36732
162.151.102.0,24,20214
162.151.1.0,24,33651
162.151.103.0,24,33668
162.151.112.0,23,7015
162.151.114.0,23,20214
162.151.116.0,23,22909
162.151.118.0,23,22258
162.151.120.0,24,7922
162.151.12.0,24,22258
162.151.122.0,23,20214
162.151.124.0,24,33491
162.151.125.0,24,33490
162.151.126.0,24,7725
162.151.127.0,24,33668
162.151.14.0,24,36732
162.151.15.0,24,33652
162.151.16.0,23,33287
162.151.19.0,24,33489
162.151.192.0,21,7922
162.151.200.0,21,7922
162.151.2.0,24,20214
162.151.208.0,24,33287
162.151.209.0,24,33650
162.151.210.0,24,33659
162.151.21.0,24,7016
162.151.211.0,24,7922
162.151.212.0,22,33490
162.151.216.0,22,7015
162.151.220.0,24,7016
162.151.22.0,24,7725
162.151.221.0,24,33666
162.151.224.0,24,7922
162.151.225.0,24,33651
162.151.226.0,23,7922
162.151.229.0,24,33652
162.151.240.0,24,7922
162.151.24.0,23,7922
162.151.242.0,24,33661
162.151.244.0,23,7922
162.151.252.0,24,7016
162.151.253.0,24,33287
162.151.255.0,24,21508
162.151.26.0,23,36732
162.151.28.0,24,20214
162.151.30.0,23,33651
162.151.3.0,24,33667
162.151.32.0,22,33491
162.151.36.0,23,33491
162.151.38.0,24,33652
162.151.39.0,24,33660
162.151.40.0,24,33667
162.151.42.0,24,20214
162.151.44.0,22,33491
162.151.48.0,24,7016
162.151.49.0,24,33660
162.151.50.0,23,33652
162.151.5.0,24,33489
162.151.52.0,23,7015
162.151.54.0,24,13367
162.151.55.0,24,33490
162.151.56.0,23,36732
162.151.58.0,23,21508
162.151.60.0,23,33657
162.151.6.0,24,33661
162.151.63.0,24,33668
162.151.64.0,23,7016
162.151.66.0,23,7922
162.151.68.0,22,7016
162.151.7.0,24,33661
162.151.72.0,23,7922
162.151.74.0,23,33657
162.151.76.0,24,22909
162.151.77.0,24,7922
162.151.78.0,23,33651
162.151.80.0,24,7016
162.151.81.0,24,33666
162.151.82.0,24,22258
162.151.84.0,23,36732
162.151.86.0,23,33651
162.151.88.0,23,7725
162.151.90.0,23,33491
162.151.92.0,23,33491
162.151.94.0,23,22909
162.151.96.0,24,7725
162.151.97.0,24,33654
162.151.98.0,23,33657
162.152.0.0,14,10796
162.156.0.0,16,852
162.156.192.0,18,852
162.157.0.0,16,852
162.158.0.0,22,13335
162.158.100.0,24,13335
162.158.10.0,24,13335
162.158.101.0,24,13335
162.158.102.0,24,13335
162.158.103.0,24,13335
162.158.104.0,24,13335
162.158.105.0,24,13335
162.158.106.0,24,13335
162.158.107.0,24,13335
162.158.108.0,23,13335
162.158.11.0,24,13335
162.158.112.0,24,13335
162.158.113.0,24,13335
162.158.114.0,24,13335
162.158.115.0,24,13335
162.158.116.0,24,13335
162.158.117.0,24,13335
162.158.118.0,24,13335
162.158.119.0,24,13335
162.158.120.0,24,13335
162.158.12.0,22,13335
162.158.121.0,24,13335
162.158.122.0,24,13335
162.158.123.0,24,13335
162.158.124.0,22,13335
162.158.128.0,22,13335
162.158.132.0,24,13335
162.158.133.0,24,13335
162.158.134.0,24,13335
162.158.135.0,24,13335
162.158.136.0,22,13335
162.158.140.0,24,13335
162.158.141.0,24,13335
162.158.142.0,24,13335
162.158.143.0,24,13335
162.158.144.0,24,13335
162.158.145.0,24,13335
162.158.146.0,24,13335
162.158.147.0,24,13335
162.158.148.0,22,13335
162.158.152.0,22,13335
162.158.160.0,20,13335
162.158.16.0,24,13335
162.158.17.0,24,13335
162.158.176.0,24,13335
162.158.177.0,24,13335
162.158.178.0,24,13335
162.158.179.0,24,13335
162.158.180.0,24,13335
162.158.18.0,24,13335
162.158.181.0,24,13335
162.158.182.0,24,13335
162.158.183.0,24,13335
162.158.184.0,24,13335
162.158.185.0,24,13335
162.158.186.0,24,13335
162.158.187.0,24,13335
162.158.188.0,24,13335
162.158.189.0,24,13335
162.158.190.0,24,13335
162.158.19.0,24,13335
162.158.191.0,24,13335
162.158.192.0,24,13335
162.158.193.0,24,13335
162.158.194.0,24,13335
162.158.195.0,24,13335
162.158.196.0,24,13335
162.158.197.0,24,13335
162.158.198.0,24,13335
162.158.199.0,24,13335
162.158.200.0,22,13335
162.158.20.0,24,13335
162.158.204.0,24,132892
162.158.208.0,22,13335
162.158.21.0,24,13335
162.158.212.0,22,13335
162.158.216.0,24,13335
162.158.217.0,24,13335
162.158.218.0,24,13335
162.158.220.0,22,13335
162.158.22.0,24,13335
162.158.228.0,22,13335
162.158.23.0,24,13335
162.158.232.0,22,13335
162.158.236.0,22,13335
162.158.240.0,22,13335
162.158.24.0,24,13335
162.158.244.0,22,13335
162.158.248.0,22,13335
162.158.25.0,24,13335
162.158.252.0,22,13335
162.158.26.0,24,13335
162.158.27.0,24,13335
162.158.28.0,24,13335
162.158.29.0,24,13335
162.158.30.0,24,13335
162.158.31.0,24,13335
162.158.32.0,24,13335
162.158.33.0,24,13335
162.158.34.0,24,13335
162.158.35.0,24,13335
162.158.36.0,24,13335
162.158.37.0,24,13335
162.158.38.0,24,13335
162.158.39.0,24,13335
162.158.40.0,24,13335
162.158.4.0,24,13335
162.158.41.0,24,13335
162.158.42.0,24,13335
162.158.43.0,24,13335
162.158.44.0,24,13335
162.158.45.0,24,13335
162.158.46.0,24,13335
162.158.47.0,24,13335
162.158.48.0,24,13335
162.158.49.0,24,13335
162.158.50.0,24,13335
162.158.5.0,24,13335
162.158.51.0,24,13335
162.158.52.0,24,13335
162.158.53.0,24,13335
162.158.54.0,24,13335
162.158.55.0,24,13335
162.158.56.0,22,13335
162.158.60.0,22,13335
162.158.6.0,24,13335
162.158.64.0,22,132892
162.158.68.0,23,13335
162.158.70.0,23,13335
162.158.7.0,24,13335
162.158.72.0,22,13335
162.158.76.0,22,13335
162.158.8.0,24,13335
162.158.82.0,24,13335
162.158.83.0,24,13335
162.158.84.0,24,13335
162.158.85.0,24,13335
162.158.86.0,24,13335
162.158.87.0,24,13335
162.158.88.0,24,13335
162.158.89.0,24,13335
162.158.90.0,24,13335
162.158.9.0,24,13335
162.158.91.0,24,13335
162.158.92.0,24,13335
162.158.93.0,24,13335
162.158.94.0,24,13335
162.158.95.0,24,13335
162.158.96.0,24,13335
162.158.97.0,24,13335
162.158.98.0,24,13335
162.158.99.0,24,13335
162.159.0.0,16,13335
162.159.0.0,20,13335
162.159.0.0,24,13335
162.159.10.0,24,13335
162.159.1.0,24,13335
162.159.11.0,24,13335
162.159.12.0,24,13335
162.159.128.0,17,13335
162.159.13.0,24,13335
162.159.14.0,24,13335
162.159.15.0,24,13335
162.159.16.0,20,13335
162.159.16.0,24,13335
162.159.17.0,24,13335
162.159.18.0,24,13335
162.159.19.0,24,13335
162.159.20.0,24,13335
162.159.2.0,24,13335
162.159.208.0,24,13335
162.159.209.0,24,13335
162.159.210.0,24,13335
162.159.21.0,24,13335
162.159.211.0,24,13335
162.159.22.0,24,13335
162.159.224.0,20,13335
162.159.23.0,24,13335
162.159.24.0,24,13335
162.159.25.0,24,13335
162.159.26.0,24,13335
162.159.27.0,24,13335
162.159.28.0,24,13335
162.159.29.0,24,13335
162.159.30.0,24,13335
162.159.3.0,24,13335
162.159.31.0,24,13335
162.159.4.0,24,13335
162.159.5.0,24,13335
162.159.6.0,24,13335
162.159.7.0,24,13335
162.159.8.0,24,13335
162.159.9.0,24,13335
162.160.0.0,11,21928
162.17.0.0,16,7922
162.17.0.0,18,33491
162.17.128.0,19,33668
162.17.160.0,19,33650
162.17.192.0,19,33657
162.17.224.0,19,33659
162.17.64.0,22,33489
162.17.68.0,22,7725
162.17.72.0,21,7725
162.17.80.0,20,33667
162.17.96.0,19,20214
162.18.0.0,16,209
162.18.131.0,24,19497
162.18.134.0,24,19497
162.18.136.0,23,19495
162.18.139.0,24,19497
162.18.140.0,22,19497
162.18.92.0,24,3549
162.18.94.0,24,3549
162.18.95.0,24,3549
162.192.0.0,12,7018
162.192.144.0,21,25993
162.2.0.0,16,1226
162.208.0.0,22,13438
162.208.100.0,24,54182
162.208.101.0,24,54182
162.208.102.0,24,54182
162.208.103.0,24,54182
162.208.104.0,24,18934
162.208.105.0,24,18934
162.208.106.0,24,18934
162.208.107.0,24,18934
162.208.108.0,24,55079
162.208.109.0,24,55079
162.208.110.0,24,55079
162.208.111.0,24,55079
162.208.112.0,22,32524
162.208.116.0,22,11403
162.208.119.0,24,11403
162.208.120.0,22,21769
162.208.12.0,22,25593
162.208.124.0,22,23108
162.208.128.0,18,54614
162.208.16.0,24,55190
162.208.17.0,24,55190
162.208.18.0,24,55190
162.208.19.0,24,55190
162.208.192.0,18,54614
162.208.20.0,24,394561
