ip,prefix,origin
131.0.100.0,22,61883
131.0.100.0,23,61883
131.0.10.0,24,61724
131.0.102.0,23,61883
131.0.108.0,24,6471
131.0.109.0,24,6471
131.0.110.0,24,6471
131.0.11.0,24,61724
131.0.112.0,22,61700
131.0.112.0,24,61700
131.0.113.0,24,61700
131.0.114.0,24,61700
131.0.115.0,24,61700
131.0.116.0,24,61884
131.0.117.0,24,61884
131.0.118.0,24,61884
131.0.119.0,24,61884
131.0.120.0,22,262744
131.0.120.0,23,262744
131.0.12.0,22,52644
131.0.122.0,23,262744
131.0.124.0,24,28450
131.0.125.0,24,28450
131.0.126.0,24,28450
131.0.127.0,24,28450
131.0.128.0,24,52232
131.0.129.0,24,52232
131.0.130.0,24,52232
131.0.131.0,24,52232
131.0.132.0,24,61887
131.0.133.0,24,61887
131.0.134.0,24,61887
131.0.135.0,24,61887
131.0.136.0,22,61467
131.0.140.0,22,61885
131.0.144.0,22,61886
131.0.148.0,22,262824
131.0.148.0,23,262824
131.0.148.0,24,262824
131.0.149.0,24,262824
131.0.150.0,23,262824
131.0.151.0,24,262824
131.0.152.0,22,61879
131.0.152.0,24,61879
131.0.154.0,24,61879
131.0.156.0,22,61705
131.0.160.0,22,61701
131.0.16.0,22,61880
131.0.16.0,23,61880
131.0.161.0,24,61701
131.0.162.0,24,61701
131.0.163.0,24,61701
131.0.164.0,22,61698
131.0.167.0,24,61698
131.0.168.0,22,262191
131.0.176.0,22,61706
131.0.177.0,24,61706
131.0.180.0,22,61707
131.0.180.0,24,61707
131.0.18.0,23,61880
131.0.181.0,24,61707
131.0.182.0,24,61707
131.0.183.0,24,61707
131.0.184.0,22,28621
131.0.188.0,22,61708
131.0.19.0,24,61880
131.0.192.0,22,61719
131.0.196.0,24,60029
131.0.197.0,24,60029
131.0.198.0,24,60029
131.0.199.0,24,60029
131.0.200.0,22,61743
131.0.200.0,23,61743
131.0.200.0,24,61743
131.0.20.0,22,28327
131.0.20.0,23,28327
131.0.20.0,24,28327
131.0.201.0,24,61743
131.0.202.0,23,61743
131.0.202.0,24,61743
131.0.203.0,24,61743
131.0.204.0,22,61729
131.0.204.0,23,61729
131.0.206.0,23,61729
131.0.208.0,22,52536
131.0.21.0,24,28327
131.0.212.0,22,19037
131.0.216.0,24,28613
131.0.217.0,24,28613
131.0.218.0,24,28613
131.0.220.0,22,61702
131.0.22.0,23,28327
131.0.22.0,24,28327
131.0.224.0,22,52965
131.0.226.0,24,52965
131.0.227.0,24,52965
131.0.228.0,22,61709
131.0.229.0,24,61709
131.0.230.0,24,61709
131.0.23.0,24,28327
131.0.231.0,24,61709
131.0.232.0,22,61470
131.0.232.0,23,61470
131.0.233.0,24,61470
131.0.234.0,23,61470
131.0.234.0,24,61470
131.0.235.0,24,61470
131.0.236.0,22,16531
131.0.236.0,24,16531
131.0.238.0,24,16531
131.0.239.0,24,16531
131.0.240.0,22,262380
131.0.240.0,23,262380
131.0.24.0,22,28604
131.0.242.0,23,262380
131.0.244.0,22,61714
131.0.244.0,24,61714
131.0.245.0,24,61714
131.0.246.0,24,61714
131.0.247.0,24,61714
131.0.248.0,23,52769
131.0.248.0,24,52769
131.0.249.0,24,52769
131.0.250.0,24,52769
131.0.251.0,24,52769
131.0.252.0,22,263555
131.0.252.0,23,263555
131.0.252.0,24,263555
131.0.253.0,24,263555
131.0.254.0,23,263555
131.0.254.0,24,263555
131.0.255.0,24,263555
131.0.28.0,22,28210
131.0.28.0,23,28210
131.0.30.0,23,28210
131.0.32.0,22,61868
131.0.34.0,23,61868
131.0.34.0,24,61868
131.0.35.0,24,61868
131.0.36.0,22,61869
131.0.40.0,22,61856
131.0.40.0,23,61856
131.0.4.0,22,262594
131.0.44.0,22,262621
131.0.44.0,23,262621
131.0.44.0,24,262621
131.0.45.0,24,262621
131.0.46.0,23,262621
131.0.46.0,24,262621
131.0.47.0,24,262621
131.0.48.0,22,61882
131.0.48.0,24,61882
131.0.49.0,24,61882
131.0.50.0,24,61882
131.0.51.0,24,61882
131.0.52.0,22,3549
131.0.56.0,22,61874
131.0.56.0,24,61874
131.0.57.0,24,61874
131.0.58.0,24,61874
131.0.59.0,24,61874
131.0.60.0,22,61704
131.0.60.0,23,61704
131.0.62.0,23,61704
131.0.64.0,24,61857
131.0.65.0,24,61857
131.0.68.0,24,61852
131.0.69.0,24,61852
131.0.70.0,24,61852
131.0.72.0,24,13335
131.0.76.0,22,14457
131.0.76.0,24,14457
131.0.77.0,24,14457
131.0.78.0,24,14457
131.0.79.0,24,14457
131.0.80.0,22,61870
131.0.8.0,22,61724
131.0.8.0,24,61724
131.0.83.0,24,61870
131.0.84.0,22,262420
131.0.84.0,23,262420
131.0.86.0,23,262420
131.0.88.0,22,61878
131.0.88.0,23,61878
131.0.89.0,24,61878
131.0.90.0,23,61878
131.0.90.0,24,61878
131.0.9.0,24,61724
131.0.91.0,24,61878
131.0.92.0,22,61871
131.0.96.0,22,263649
131.100.0.0,24,42473
131.10.0.0,16,385
131.100.100.0,22,27940
131.100.10.0,24,61634
131.100.1.0,24,42473
131.100.104.0,22,61670
131.100.104.0,23,61670
131.100.104.0,24,61670
131.100.105.0,24,61670
131.100.106.0,23,61670
131.100.106.0,24,61670
131.100.107.0,24,61670
131.100.108.0,22,19037
131.100.11.0,24,61634
131.100.120.0,22,61636
131.100.120.0,23,61636
131.100.12.0,22,61752
131.100.12.0,24,61752
131.100.122.0,23,61636
131.100.124.0,22,61632
131.100.124.0,23,61632
131.100.126.0,23,61632
131.100.128.0,22,52866
131.100.128.0,23,52866
131.100.128.0,24,52866
131.100.129.0,24,52866
131.100.130.0,23,52866
131.100.130.0,24,52866
131.100.13.0,24,61752
131.100.131.0,24,52866
131.100.132.0,22,61637
131.100.132.0,24,61637
131.100.133.0,24,61637
131.100.134.0,24,61637
131.100.135.0,24,61637
131.100.136.0,22,61638
131.100.136.0,24,61638
131.100.137.0,24,61638
131.100.138.0,24,61638
131.100.139.0,24,61638
131.100.140.0,24,26617
131.100.14.0,24,61752
131.100.141.0,24,26617
131.100.142.0,24,26617
131.100.143.0,24,26617
131.100.144.0,22,61645
131.100.148.0,22,61633
131.100.148.0,24,61633
131.100.149.0,24,61633
131.100.150.0,24,61633
131.100.15.0,24,61752
131.100.151.0,24,61633
131.100.152.0,23,61639
131.100.154.0,24,61639
131.100.155.0,24,61639
131.100.156.0,22,52588
131.100.156.0,24,52588
131.100.157.0,24,52588
131.100.160.0,22,27665
131.100.16.0,22,61753
131.100.16.0,24,61753
131.100.164.0,22,61642
131.100.164.0,24,61642
131.100.165.0,24,61642
131.100.166.0,24,61642
131.100.167.0,24,61642
131.100.168.0,22,61651
131.100.17.0,24,61753
131.100.176.0,22,61648
131.100.176.0,23,61648
131.100.176.0,24,61648
131.100.177.0,24,61648
131.100.178.0,23,61648
131.100.178.0,24,61648
131.100.179.0,24,61648
131.100.180.0,24,262187
131.100.18.0,24,61753
131.100.181.0,24,262187
131.100.182.0,24,262187
131.100.183.0,24,262187
131.100.184.0,22,19037
131.100.188.0,22,61649
131.100.188.0,23,61649
131.100.190.0,23,61649
131.100.19.0,24,61753
131.100.192.0,22,262630
131.100.196.0,22,53196
131.100.200.0,22,61488
131.100.20.0,22,262440
131.100.2.0,24,42473
131.100.204.0,22,61650
131.100.205.0,24,61650
131.100.206.0,24,61650
131.100.207.0,24,61650
131.100.208.0,22,61652
131.100.212.0,22,61662
131.100.212.0,24,61662
131.100.213.0,24,61662
131.100.214.0,24,61662
131.100.215.0,24,61662
131.100.216.0,22,61658
131.100.216.0,24,61658
131.100.217.0,24,61658
131.100.218.0,24,61658
131.100.219.0,24,61658
131.100.220.0,22,61679
131.100.224.0,22,61653
131.100.224.0,24,61653
131.100.225.0,24,61653
131.100.226.0,24,61653
131.100.227.0,24,61653
131.100.228.0,24,25761
131.100.228.0,24,61654
131.100.230.0,23,25761
131.100.230.0,23,61654
131.100.232.0,22,61686
131.100.232.0,23,61686
131.100.232.0,24,61686
131.100.233.0,24,61686
131.100.234.0,23,61686
131.100.234.0,24,61686
131.100.235.0,24,61686
131.100.236.0,22,61655
131.100.236.0,24,61655
131.100.237.0,24,61655
131.100.238.0,24,61655
131.100.239.0,24,61655
131.100.240.0,22,61663
131.100.240.0,24,61663
131.100.24.0,22,61635
131.100.241.0,24,61663
131.100.242.0,24,61663
131.100.243.0,24,61663
131.100.244.0,22,61667
131.100.244.0,23,61667
131.100.244.0,24,61667
131.100.245.0,24,61667
131.100.246.0,23,61667
131.100.246.0,24,61667
131.100.247.0,24,61667
131.100.248.0,22,61668
131.100.252.0,22,61657
131.100.252.0,24,61657
131.100.253.0,24,61657
131.100.254.0,24,61657
131.100.255.0,24,61657
131.100.3.0,24,42473
131.100.32.0,22,61746
131.100.32.0,24,61746
131.100.33.0,24,61746
131.100.34.0,24,61746
131.100.35.0,24,61746
131.100.36.0,22,27800
131.100.36.0,22,33576
131.100.38.0,23,33576
131.100.40.0,22,61754
131.100.40.0,23,61754
131.100.4.0,22,32034
131.100.42.0,24,61754
131.100.43.0,24,61754
131.100.44.0,22,61755
131.100.47.0,24,61755
131.100.52.0,23,61748
131.100.54.0,24,61748
131.100.55.0,24,61748
131.100.56.0,22,262323
131.100.56.0,23,262323
131.100.57.0,24,262323
131.100.58.0,23,262323
131.100.59.0,24,262323
131.100.60.0,22,262354
131.100.64.0,24,52307
131.100.65.0,24,52307
131.100.66.0,24,52307
131.100.67.0,24,52307
131.100.68.0,22,53143
131.100.68.0,23,53143
131.100.70.0,23,53143
131.100.72.0,22,61756
131.100.72.0,24,61756
131.100.73.0,24,61756
131.100.74.0,24,61756
131.100.75.0,24,61756
131.100.76.0,22,61757
131.100.76.0,24,61757
