ip,prefix,origin
152.0.0.0,16,6400
152.1.0.0,16,11442
152.101.0.0,16,4058
152.101.0.0,17,4058
152.101.1.0,24,4058
152.101.114.0,24,4058
152.101.125.0,24,3693
152.101.128.0,17,4058
152.101.162.0,24,4058
152.101.168.0,24,4058
152.101.174.0,24,5018
152.101.178.0,24,4058
152.101.198.0,24,4058
152.101.20.0,24,3693
152.101.201.0,24,3693
152.101.25.0,24,5018
152.101.254.0,23,4058
152.101.26.0,24,5018
152.101.27.0,24,5018
152.101.31.0,24,5017
152.101.32.0,24,5018
152.101.33.0,24,4058
152.101.38.0,24,4058
152.101.40.0,24,4058
152.101.4.0,24,5017
152.101.41.0,24,4058
152.101.50.0,24,5018
152.101.5.0,24,5018
152.101.70.0,24,5017
152.101.7.0,24,5017
152.101.74.0,24,4058
152.101.81.0,24,4058
152.101.94.0,24,5017
152.101.95.0,24,5017
152.101.96.0,24,5017
152.102.0.0,16,46078
152.102.105.0,24,46078
152.102.109.0,24,46078
152.102.111.0,24,46078
152.102.113.0,24,46078
152.102.122.0,24,46078
152.102.123.0,24,46078
152.102.124.0,24,46078
152.102.144.0,24,46078
152.102.150.0,24,46078
152.102.151.0,24,46078
152.102.156.0,24,46078
152.103.0.0,16,4515
152.103.0.0,24,4515
152.103.255.0,24,4515
152.104.0.0,18,9584
152.104.125.0,24,9244
152.104.128.0,17,9939
152.104.128.0,18,9939
152.104.148.0,22,9939
152.104.152.0,22,9939
152.104.156.0,22,9939
152.104.164.0,22,9939
152.104.168.0,22,9939
152.104.17.0,24,9584
152.104.176.0,22,9939
152.104.180.0,22,9939
152.104.18.0,24,9584
152.104.184.0,22,9939
152.104.188.0,22,9939
152.104.19.0,24,9584
152.104.192.0,18,9939
152.104.200.0,22,9939
152.104.20.0,24,9584
152.104.208.0,22,9939
152.104.21.0,24,9584
152.104.22.0,24,9584
152.104.224.0,22,9939
152.104.228.0,22,9939
152.104.236.0,22,9939
152.104.240.0,22,9939
