ip,prefix,origin
17.0.0.0,8,714
17.0.0.0,9,714
17.0.128.0,18,714
17.0.224.0,24,714
17.0.225.0,24,714
17.0.64.0,18,714
17.100.0.0,16,714
17.102.0.0,15,714
17.104.0.0,15,714
17.106.0.0,15,714
17.108.0.0,15,714
17.110.0.0,15,714
17.110.112.0,20,714
17.111.2.0,23,714
17.112.0.0,15,714
17.1.128.0,18,714
17.113.128.0,17,714
17.114.0.0,15,714
17.1.193.0,24,714
17.1.195.0,24,714
17.1.197.0,24,714
17.119.92.0,22,18703
17.120.0.0,16,714
17.121.0.0,18,714
17.121.128.0,17,714
17.122.0.0,18,714
17.123.0.0,18,714
17.124.0.0,16,714
17.125.0.0,16,714
17.128.0.0,9,714
17.128.100.0,22,714
17.128.106.0,23,714
17.128.108.0,22,714
17.128.112.0,22,714
17.128.124.0,23,714
17.128.126.0,24,714
17.129.0.0,16,714
17.130.0.0,16,714
17.131.0.0,16,714
17.132.130.0,24,714
17.132.132.0,22,714
17.132.136.0,22,714
17.132.144.0,22,714
17.132.148.0,24,714
17.132.149.0,24,714
17.132.160.0,21,714
17.132.176.0,20,714
17.132.19.0,24,714
17.132.192.0,22,714
17.132.20.0,23,714
17.132.209.0,24,714
17.132.22.0,23,714
17.132.224.0,23,714
17.132.226.0,24,714
17.132.24.0,24,714
17.132.25.0,24,714
17.132.26.0,24,714
17.132.27.0,24,714
17.132.28.0,22,714
17.132.28.0,24,714
17.132.29.0,24,714
17.132.30.0,24,714
17.132.31.0,24,714
17.132.32.0,19,714
17.132.4.0,22,714
17.132.4.0,24,714
17.132.5.0,24,714
17.132.6.0,24,714
17.132.64.0,18,714
17.132.91.0,24,714
17.132.96.0,20,714
17.133.0.0,16,714
17.134.0.0,16,714
17.135.0.0,16,714
17.136.0.0,16,714
17.137.0.0,16,714
17.138.0.0,15,714
17.139.32.0,20,714
17.140.0.0,19,714
17.140.128.0,17,714
17.140.32.0,21,714
17.140.34.0,23,714
17.140.40.0,24,714
17.140.42.0,24,714
17.140.48.0,20,714
17.140.64.0,19,714
17.140.80.0,20,714
17.140.96.0,19,714
17.141.0.0,16,714
17.142.0.0,15,714
17.144.0.0,16,714
17.146.0.0,16,714
17.147.0.0,16,714
17.148.0.0,14,714
17.152.0.0,14,714
17.158.0.0,15,714
17.160.0.0,12,714
17.16.0.0,12,714
17.16.208.0,21,714
17.164.0.0,14,714
17.1.64.0,18,714
17.16.64.0,21,714
17.16.72.0,21,714
17.168.0.0,13,714
17.171.63.0,24,714
17.17.184.0,21,714
17.173.232.0,21,714
17.176.0.0,15,714
17.178.0.0,15,714
17.179.78.0,24,714
17.180.0.0,14,714
17.184.0.0,16,714
17.186.0.0,16,714
17.18.64.0,21,714
17.187.0.0,24,714
17.187.128.0,18,714
17.187.192.0,18,714
17.187.48.0,20,714
17.188.128.0,20,714
17.188.144.0,20,714
17.188.160.0,20,714
17.188.192.0,22,714
17.188.195.0,24,714
17.188.196.0,22,714
17.188.199.0,24,714
17.188.200.0,21,714
17.188.208.0,21,714
17.188.66.0,24,714
17.188.67.0,24,714
17.188.68.0,23,714
17.188.70.0,23,714
17.19.0.0,21,714
17.19.104.0,21,714
17.19.112.0,21,714
17.197.0.0,16,714
17.197.165.0,24,714
17.197.166.0,24,714
17.198.0.0,15,714
17.198.180.0,24,714
17.198.181.0,24,714
17.199.166.0,24,714
17.200.0.0,13,714
17.200.112.0,21,714
17.200.120.0,21,714
17.20.112.0,21,714
17.20.120.0,21,714
17.20.152.0,21,714
17.207.48.0,24,714
17.207.49.0,24,714
17.208.0.0,15,714
17.209.156.0,22,714
17.209.176.0,22,714
17.209.202.0,24,714
17.209.75.0,24,714
17.209.77.0,24,714
17.211.0.0,19,714
17.211.128.0,20,714
17.21.152.0,21,714
17.212.0.0,14,714
17.21.40.0,21,714
17.216.0.0,13,714
17.216.0.0,16,714
17.218.20.0,24,714
17.218.21.0,24,714
17.21.96.0,21,714
17.220.176.0,24,714
17.220.177.0,24,714
17.224.0.0,14,714
17.225.16.0,24,714
17.225.17.0,24,714
17.226.7.0,24,714
17.228.0.0,15,714
17.229.102.0,24,714
17.229.103.0,24,714
17.234.0.0,17,714
17.234.0.0,20,714
17.234.112.0,20,714
17.234.128.0,20,714
17.234.144.0,20,714
17.234.160.0,20,714
17.234.16.0,20,714
17.234.176.0,20,714
17.234.192.0,20,714
17.234.208.0,20,714
17.234.224.0,20,714
17.234.240.0,20,714
17.234.32.0,20,714
17.234.48.0,20,714
17.234.64.0,20,714
17.234.80.0,20,714
17.234.96.0,20,714
17.235.0.0,18,714
17.235.0.0,20,714
17.235.128.0,20,714
17.235.144.0,20,714
17.235.16.0,20,714
17.235.176.0,20,714
17.235.192.0,20,714
17.235.208.0,20,714
17.235.224.0,20,714
17.235.240.0,20,714
17.235.32.0,20,714
17.235.48.0,20,714
17.235.64.0,18,714
17.236.0.0,15,714
17.238.0.0,15,714
17.242.0.0,20,714
17.242.16.0,20,714
17.242.32.0,20,714
17.244.0.0,14,714
17.24.64.0,21,714
17.248.128.0,17,714
17.248.128.0,19,714
17.248.128.0,20,714
17.248.142.0,24,714
17.248.143.0,24,714
17.248.144.0,21,714
17.248.148.0,24,714
17.248.150.0,24,714
17.248.152.0,21,714
17.248.153.0,24,714
17.248.155.0,24,714
17.248.158.0,24,714
17.248.159.0,24,714
17.248.160.0,24,714
17.248.184.0,24,714
17.249.0.0,16,714
17.249.0.0,20,714
17.249.112.0,20,714
17.249.125.0,24,714
17.249.128.0,20,714
17.249.13.0,24,714
17.249.144.0,20,714
17.249.160.0,20,714
17.249.16.0,20,714
17.249.176.0,20,714
17.249.192.0,20,714
17.249.208.0,20,714
17.249.32.0,20,714
17.249.48.0,20,714
17.249.64.0,20,714
17.249.80.0,20,714
17.249.96.0,20,714
17.250.0.0,24,714
17.250.118.0,23,714
17.250.118.0,24,714
17.250.119.0,24,714
17.250.120.0,21,714
17.250.4.0,24,714
17.251.0.0,16,714
17.252.0.0,16,714
17.252.0.0,20,714
17.252.112.0,20,714
17.252.128.0,20,714
17.252.144.0,20,714
17.252.160.0,19,714
17.252.16.0,20,714
17.252.192.0,20,714
17.252.208.0,20,714
17.252.224.0,20,714
17.252.240.0,20,714
17.252.32.0,20,714
17.252.48.0,20,714
17.252.64.0,20,714
17.252.80.0,20,714
17.252.96.0,20,714
17.253.0.0,16,714
17.253.0.0,23,6185
17.253.100.0,23,6185
17.253.10.0,23,6185
17.253.102.0,23,6185
17.253.12.0,23,6185
17.253.128.0,21,714
17.253.14.0,23,6185
17.253.16.0,23,6185
17.253.18.0,23,714
17.253.196.0,24,714
17.253.199.0,24,714
17.253.200.0,24,714
17.253.20.0,23,6185
17.253.201.0,24,714
17.253.2.0,23,6185
17.253.206.0,24,714
17.253.207.0,24,714
17.253.216.0,23,714
17.253.22.0,23,6185
17.253.24.0,23,6185
17.253.26.0,23,6185
17.253.28.0,23,6185
17.253.30.0,23,6185
17.253.32.0,23,6185
17.253.34.0,23,6185
17.253.36.0,23,6185
17.253.38.0,23,6185
17.253.40.0,23,6185
17.253.4.0,23,6185
17.253.42.0,23,6185
17.253.44.0,23,6185
17.253.48.0,23,6185
17.253.50.0,23,6185
17.253.52.0,23,6185
17.253.54.0,23,6185
17.253.56.0,23,6185
17.253.58.0,23,6185
17.253.6.0,23,6185
17.253.64.0,23,6185
17.253.66.0,23,6185
17.253.68.0,23,6185
17.253.68.0,24,714
17.253.70.0,23,6185
17.253.72.0,23,714
17.253.74.0,23,6185
17.253.74.0,24,714
17.253.78.0,23,6185
17.253.8.0,23,6185
17.253.82.0,23,6185
17.253.84.0,23,6185
17.253.90.0,23,6185
17.253.92.0,23,6185
17.253.94.0,23,6185
17.253.96.0,23,6185
17.253.98.0,23,6185
17.254.0.0,22,714
17.254.13.0,24,714
17.254.16.0,24,714
17.254.19.0,24,714
17.254.32.0,22,714
17.254.6.0,24,714
17.255.0.0,16,714
17.255.232.0,22,714
17.255.236.0,22,714
17.255.252.0,22,714
17.255.253.0,24,714
17.32.0.0,16,714
17.34.0.0,16,714
17.35.240.0,20,714
17.36.0.0,15,714
17.38.0.0,15,714
17.40.0.0,15,714
17.42.0.0,16,714
17.43.0.0,16,714
17.43.0.0,17,714
17.44.0.0,16,714
17.44.0.0,17,714
17.44.128.0,17,714
17.44.160.0,22,714
17.44.176.0,21,714
17.44.216.0,21,714
17.44.88.0,21,714
17.45.0.0,16,714
17.45.0.0,17,714
17.45.112.0,20,714
17.45.128.0,17,714
17.45.192.0,21,714
17.45.224.0,20,714
17.45.252.0,22,714
17.45.44.0,22,714
17.46.0.0,16,714
17.47.0.0,20,714
17.47.1.0,24,714
17.47.2.0,24,714
17.47.3.0,24,714
17.47.48.0,24,714
17.47.49.0,24,714
17.50.0.0,16,714
17.50.16.0,21,714
17.50.24.0,21,714
17.50.48.0,21,714
17.64.0.0,16,714
17.65.0.0,16,714
17.66.0.0,16,714
17.67.0.0,16,714
17.67.104.0,21,714
17.67.120.0,22,714
17.67.128.0,18,714
17.67.192.0,22,714
17.67.196.0,23,714
17.67.198.0,23,714
17.67.200.0,22,714
17.67.204.0,22,714
17.67.208.0,22,714
17.67.224.0,20,714
17.67.244.0,22,714
17.67.80.0,20,714
17.68.0.0,16,714
17.69.0.0,16,714
17.69.192.0,20,714
17.69.208.0,21,714
17.69.224.0,21,714
17.69.232.0,22,714
17.69.236.0,22,714
17.69.240.0,21,714
17.69.32.0,24,714
17.69.33.0,24,714
17.69.34.0,24,714
17.69.35.0,24,714
17.70.0.0,15,714
17.72.0.0,16,714
17.72.64.0,18,714
17.72.64.0,19,714
17.72.96.0,19,714
17.73.0.0,16,714
17.74.0.0,15,714
17.76.0.0,23,714
17.76.2.0,23,714
17.76.32.0,19,714
17.76.80.0,21,714
17.77.0.0,16,714
17.77.0.0,17,714
17.77.128.0,17,714
17.78.128.0,23,714
17.78.130.128,25,714
17.78.139.0,24,714
17.78.140.0,22,714
17.78.144.0,21,714
17.78.152.0,21,714
17.78.159.0,24,714
17.78.160.0,21,714
17.78.160.0,24,714
17.78.168.0,22,714
17.78.172.0,24,714
17.78.173.0,24,714
17.78.176.0,24,714
17.78.177.0,24,714
17.78.178.0,24,714
17.78.179.0,24,714
17.78.180.0,22,714
17.78.187.0,24,714
17.78.192.0,20,714
17.78.208.0,21,714
17.78.224.0,19,714
17.78.224.0,20,714
17.78.32.0,21,4445
17.78.64.0,18,714
17.79.0.0,16,714
17.80.0.0,16,714
17.81.0.0,16,714
17.82.0.0,16,714
17.83.0.0,16,714
17.83.0.0,17,714
17.83.128.0,17,714
17.83.55.0,24,714
17.84.0.0,16,714
17.84.128.0,23,714
17.84.143.0,24,714
17.84.192.0,22,714
17.84.196.0,23,714
17.84.198.0,24,714
17.84.199.0,24,714
17.84.200.0,21,714
17.84.200.0,24,714
17.84.208.0,24,714
17.85.128.0,17,714
17.85.38.0,23,714
17.86.0.0,16,714
17.87.0.0,17,714
17.87.128.0,17,714
17.88.0.0,17,714
17.88.128.0,17,714
17.91.104.0,21,714
17.91.136.0,21,714
17.91.144.0,21,714
17.91.160.0,21,714
17.91.16.0,21,714
17.91.200.0,21,714
17.91.24.0,21,714
17.91.32.0,21,714
17.91.40.0,21,714
17.91.48.0,21,714
17.91.56.0,21,714
17.91.72.0,21,714
17.91.80.0,21,714
17.91.88.0,21,714
17.91.96.0,21,714
17.92.0.0,17,714
17.92.128.0,17,714
17.93.0.0,16,714
17.93.240.0,21,714
17.93.48.0,21,714
17.94.0.0,16,714
17.94.136.0,21,714
17.94.16.0,21,714
17.94.32.0,21,714
17.94.64.0,21,714
17.94.72.0,21,714
17.94.80.0,21,714
17.96.0.0,16,714
17.97.0.0,16,714
17.97.128.0,19,714
17.97.176.0,20,714
17.98.0.0,16,714
17.99.0.0,16,714
