ip,prefix,origin
117.0.0.0,15,7552
117.0.0.0,18,7552
117.0.0.0,20,7552
117.0.112.0,20,7552
117.0.128.0,20,7552
117.0.144.0,20,7552
117.0.160.0,20,7552
117.0.176.0,20,7552
117.0.192.0,18,7552
117.0.192.0,20,7552
117.0.208.0,20,7552
117.0.21.0,24,7552
117.0.22.0,24,7552
117.0.23.0,24,7552
117.0.240.0,20,7552
117.0.24.0,23,7552
117.0.32.0,20,7552
117.0.32.0,21,7552
117.0.40.0,21,7552
117.0.40.0,22,7552
117.0.48.0,20,7552
117.0.64.0,18,7552
117.0.64.0,20,7552
117.0.80.0,20,7552
117.0.96.0,20,7552
117.100.0.0,15,9395
117.1.0.0,18,7552
117.1.0.0,20,7552
117.102.0.0,18,38710
117.102.0.0,19,38710
117.102.0.0,21,38710
117.102.100.0,24,17451
117.102.10.0,24,38710
117.102.101.0,24,17451
117.102.102.0,24,17451
117.102.103.0,24,17451
117.102.105.0,24,17451
117.102.106.0,24,17451
117.102.107.0,24,17451
117.102.108.0,24,17451
117.102.109.0,24,17451
117.102.110.0,24,17451
117.102.111.0,24,17451
117.102.113.0,24,17451
117.102.114.0,24,17451
117.102.115.0,24,17451
117.102.116.0,24,17451
117.102.117.0,24,17451
117.102.118.0,24,17451
117.102.119.0,24,17451
117.102.120.0,24,17451
117.102.12.0,22,38710
117.102.12.0,23,38710
117.102.12.0,24,38710
117.102.121.0,24,17451
117.102.122.0,24,17451
117.102.123.0,24,17451
117.102.124.0,24,17451
117.102.125.0,24,17451
117.102.127.0,24,17451
117.102.13.0,24,38710
117.102.160.0,24,38507
117.102.16.0,24,38710
117.102.161.0,24,38507
117.102.163.0,24,38507
117.102.168.0,21,18070
117.102.176.0,20,2514
117.102.18.0,24,38710
117.102.19.0,24,38710
117.102.192.0,19,2514
117.102.20.0,22,38710
117.102.21.0,24,38710
117.102.224.0,19,23756
117.102.224.0,24,23756
117.102.225.0,24,23756
117.102.226.0,24,23756
117.102.227.0,24,23756
117.102.228.0,24,23756
117.102.229.0,24,23756
117.102.230.0,24,23756
117.102.231.0,24,23756
117.102.232.0,24,23756
117.102.233.0,24,23756
117.102.234.0,24,23756
117.102.235.0,24,23756
117.102.236.0,24,23756
117.102.237.0,24,23756
117.102.238.0,24,23756
117.102.239.0,24,23756
117.102.24.0,22,38710
117.102.24.0,23,38710
117.102.242.0,24,23756
117.102.243.0,24,23756
117.102.244.0,24,23756
117.102.245.0,24,23756
117.102.246.0,24,58397
117.102.247.0,24,58397
117.102.248.0,22,58397
117.102.252.0,24,23756
117.102.253.0,24,23756
117.102.254.0,24,23756
117.102.255.0,24,58397
117.102.26.0,24,38710
117.102.27.0,24,38710
117.102.28.0,24,38710
117.102.29.0,24,38710
117.102.30.0,23,38710
117.102.30.0,24,38710
117.102.31.0,24,38710
117.102.32.0,20,38710
117.102.32.0,21,38710
117.102.32.0,24,38710
117.102.33.0,24,38710
117.102.34.0,24,38710
117.102.35.0,24,38710
117.102.36.0,22,38710
117.102.36.0,24,38710
117.102.37.0,24,38710
117.102.38.0,24,38710
117.102.39.0,24,38710
117.102.40.0,21,38710
117.102.40.0,22,38710
117.102.4.0,24,38710
117.102.44.0,22,38710
117.102.5.0,24,38710
117.102.64.0,18,17451
117.102.64.0,24,17451
117.102.65.0,24,17451
117.102.67.0,24,17451
117.102.68.0,24,17451
117.102.69.0,24,17451
117.102.70.0,24,17451
117.102.71.0,24,17451
117.102.76.0,24,17451
117.102.77.0,24,17451
117.102.78.0,24,17451
117.102.80.0,24,17451
117.102.8.0,22,38710
117.102.8.0,24,38710
117.102.81.0,24,17451
117.102.82.0,24,17451
117.102.83.0,24,17451
117.102.84.0,24,17451
117.102.85.0,24,17451
117.102.86.0,24,17451
117.102.87.0,24,17451
117.102.88.0,24,17451
117.102.89.0,24,17451
117.102.90.0,24,17451
117.102.9.0,24,38710
117.102.91.0,24,17451
117.102.92.0,24,17451
117.102.93.0,24,17451
117.102.94.0,24,17451
117.102.95.0,24,17451
117.102.96.0,24,17451
117.102.97.0,24,17451
117.102.98.0,24,17451
117.102.99.0,24,17451
117.103.0.0,21,45699
117.103.1.0,24,45699
117.103.111.160,30,17579
117.103.112.0,24,23865
117.103.113.0,24,23865
117.103.144.0,20,10118
117.103.144.0,22,10118
117.103.148.0,22,10118
117.103.152.0,23,10118
117.103.156.0,24,10116
117.103.157.0,24,10118
117.103.158.0,24,10118
117.103.159.0,24,10118
117.103.160.0,21,23809
117.103.16.0,20,7497
117.103.168.0,21,38506
117.103.168.0,22,38506
117.103.168.0,23,38506
117.103.170.0,23,38506
117.103.172.0,22,38506
117.103.172.0,23,38506
117.103.174.0,23,38506
117.103.176.0,20,2914
117.103.183.0,24,15133
117.103.192.0,21,38248
117.103.200.0,21,38248
117.103.2.0,24,45699
117.103.208.0,21,38248
117.103.212.0,22,38248
117.103.224.0,21,38248
117.103.232.0,21,38248
117.103.3.0,24,45699
117.103.32.0,24,23861
117.103.33.0,24,23861
117.103.34.0,24,23861
117.103.35.0,24,23861
117.103.36.0,24,23861
117.103.37.0,24,23861
117.103.4.0,24,45699
117.103.5.0,24,45699
117.103.6.0,24,45699
117.103.64.0,24,45718
117.103.65.0,24,45718
117.103.66.0,24,45718
117.103.67.0,24,24523
117.103.68.0,24,56234
117.103.69.0,24,56234
117.103.70.0,24,56234
117.103.7.0,24,45699
117.103.71.0,24,56234
117.103.80.0,24,38614
117.103.81.0,24,38614
117.103.82.0,24,38614
117.103.83.0,24,38614
117.103.84.0,24,38614
117.103.85.0,24,38614
117.103.86.0,24,38614
117.103.87.0,24,38614
117.103.88.0,21,24439
117.103.89.0,24,24439
117.103.90.0,23,24439
117.103.92.0,24,24439
117.103.93.0,24,24439
117.103.94.0,24,24439
117.103.95.0,24,24439
117.103.96.0,20,24167
117.104.0.0,18,10010
117.104.128.0,19,2914
117.104.132.0,23,2914
117.104.140.0,23,2914
117.104.142.0,23,2914
117.104.160.0,21,7474
117.104.176.0,21,9245
117.104.184.0,24,45273
117.104.185.0,24,45273
117.104.186.0,24,63967
117.104.187.0,24,63967
117.104.189.0,24,45501
117.104.191.0,24,10229
117.104.192.0,24,23666
117.104.193.0,24,23666
117.104.194.0,24,23666
117.104.195.0,24,23666
117.104.196.0,24,23666
117.104.197.0,24,23666
117.104.198.0,24,23666
117.104.199.0,24,23666
117.104.200.0,24,23666
117.104.201.0,24,23666
117.104.202.0,24,23666
117.104.203.0,24,23666
117.104.204.0,24,23666
117.104.205.0,24,23666
117.104.206.0,24,23666
117.104.207.0,24,23666
117.104.208.0,24,23666
117.104.209.0,24,23666
117.104.210.0,24,23666
117.104.211.0,24,23666
117.104.212.0,24,23666
117.104.213.0,24,23666
117.104.214.0,24,23666
117.104.215.0,24,23666
117.104.216.0,24,23666
117.104.217.0,24,23666
117.104.218.0,24,23666
117.104.219.0,24,23666
117.104.220.0,24,23666
117.104.221.0,24,23666
117.104.222.0,24,23666
117.104.223.0,24,23666
117.104.224.0,22,55424
117.104.228.0,22,55424
117.104.232.0,24,38720
117.104.239.0,24,38720
117.104.240.0,20,9658
117.104.240.0,21,9658
117.104.240.0,24,9658
117.104.241.0,24,9658
117.104.242.0,24,9658
117.104.64.0,18,2914
117.106.0.0,15,4808
117.106.0.0,18,4847
117.106.128.0,18,4847
117.106.192.0,18,4847
117.106.64.0,18,4847
117.107.0.0,18,4847
117.107.128.0,18,4847
117.107.192.0,18,4847
117.107.64.0,18,4847
117.108.0.0,16,18081
117.108.0.0,18,18081
117.108.128.0,18,18081
117.108.192.0,18,18081
117.108.64.0,18,18081
117.109.0.0,16,18081
117.109.0.0,18,18081
117.109.128.0,18,18081
117.109.192.0,18,18081
117.109.64.0,18,18081
117.110.0.0,15,9316
117.110.112.0,22,9871
117.110.123.0,24,9871
117.110.124.0,24,9871
117.110.251.184,29,38411
