ip,prefix,origin
160.10.0.0,16,3479
160.101.0.0,22,25940
160.101.8.0,24,11274
160.102.0.0,16,11714
160.103.0.0,16,1942
160.106.64.0,18,2665
160.107.0.0,16,687
160.109.0.0,16,1294
160.109.104.0,24,1294
160.109.105.0,24,1294
160.109.106.0,24,1294
160.109.107.0,24,1294
160.109.108.0,24,1294
160.109.109.0,24,1294
160.109.110.0,23,1294
160.109.112.0,23,1294
160.109.114.0,24,1294
160.11.0.0,16,2907
160.110.93.0,24,1294
160.111.0.0,17,25829
160.111.128.0,18,25829
160.111.132.0,22,27922
160.111.132.0,24,27922
160.111.133.0,24,27922
160.111.134.0,24,27922
160.111.135.0,24,27922
160.111.192.0,19,25829
160.111.224.0,21,25829
160.111.230.0,24,27922
160.111.232.0,21,27922
160.111.232.0,24,27922
160.111.233.0,24,27922
160.111.234.0,24,27922
160.111.235.0,24,27922
160.111.236.0,24,27922
160.111.237.0,24,27922
160.111.238.0,24,27922
160.111.239.0,24,27922
160.111.240.0,20,25829
160.111.253.0,24,25829
160.114.0.0,16,6711
160.120.0.0,16,29571
160.120.0.0,21,29571
160.120.0.0,24,29571
160.12.0.0,16,2907
160.120.10.0,24,29571
160.120.1.0,24,29571
160.120.11.0,24,29571
160.120.12.0,24,29571
160.120.128.0,21,29571
160.120.128.0,24,29571
160.120.129.0,24,29571
160.120.13.0,24,29571
160.120.136.0,21,29571
160.120.136.0,24,29571
160.120.137.0,24,29571
160.120.14.0,24,29571
160.120.144.0,21,29571
160.120.144.0,24,29571
160.120.145.0,24,29571
160.120.15.0,24,29571
160.120.152.0,21,29571
160.120.152.0,24,29571
160.120.153.0,24,29571
160.120.16.0,21,29571
160.120.16.0,24,29571
160.120.17.0,24,29571
160.120.18.0,24,29571
160.120.19.0,24,29571
160.120.20.0,24,29571
160.120.2.0,24,29571
160.120.21.0,24,29571
160.120.22.0,24,29571
160.120.23.0,24,29571
160.120.24.0,21,29571
160.120.24.0,24,29571
160.120.25.0,24,29571
160.120.26.0,24,29571
160.120.27.0,24,29571
160.120.28.0,24,29571
160.120.29.0,24,29571
160.120.30.0,24,29571
160.120.3.0,24,29571
160.120.31.0,24,29571
160.120.32.0,21,29571
160.120.32.0,24,29571
160.120.33.0,24,29571
160.120.34.0,24,29571
160.120.35.0,24,29571
160.120.36.0,24,29571
160.120.37.0,24,29571
160.120.38.0,24,29571
160.120.39.0,24,29571
160.120.40.0,21,29571
160.120.40.0,24,29571
160.120.4.0,24,29571
160.120.48.0,21,29571
160.120.48.0,24,29571
160.120.49.0,24,29571
160.120.50.0,24,29571
160.120.5.0,24,29571
160.120.51.0,24,29571
160.120.52.0,24,29571
160.120.53.0,24,29571
160.120.54.0,24,29571
160.120.55.0,24,29571
160.120.56.0,21,29571
160.120.56.0,24,29571
160.120.6.0,24,29571
160.120.64.0,21,29571
160.120.64.0,24,29571
160.120.7.0,24,29571
160.120.80.0,21,29571
160.120.80.0,24,29571
160.120.8.0,21,29571
160.120.8.0,24,29571
160.120.88.0,21,29571
160.120.88.0,24,29571
160.120.9.0,24,29571
160.123.0.0,16,3741
160.124.0.0,16,6083
160.125.0.0,16,5939
160.126.0.0,15,721
160.126.0.0,16,1959
160.127.0.0,16,2749
160.128.0.0,16,5939
160.128.0.0,18,2749
160.128.192.0,18,5939
160.128.64.0,19,2749
160.129.0.0,16,7212
160.130.0.0,16,8103
160.13.0.0,16,2497
160.130.144.0,24,8103
160.130.147.0,24,8103
160.131.0.0,16,8103
160.131.100.0,24,8103
160.131.10.0,24,8103
160.131.101.0,24,8103
160.131.102.0,24,8103
160.131.103.0,24,8103
160.131.104.0,24,8103
160.131.11.0,24,8103
160.131.112.0,24,8103
160.131.118.0,24,8103
160.131.119.0,24,8103
160.131.12.0,24,8103
160.131.124.0,23,8103
160.131.128.0,21,8103
160.131.13.0,24,8103
160.131.139.0,24,8103
160.131.14.0,24,8103
160.131.143.0,24,8103
160.131.144.0,24,8103
160.131.147.0,24,8103
160.131.150.0,24,8103
160.131.153.0,24,8103
160.131.157.0,24,8103
160.131.160.0,24,8103
160.131.161.0,24,8103
