ip,prefix,origin
78.0.0.0,16,5391
78.100.0.0,15,8781
78.100.112.0,20,8781
78.100.128.0,19,8781
78.100.155.0,24,8781
78.100.160.0,20,42298
78.1.0.0,16,5391
78.100.176.0,20,42298
78.100.192.0,20,42298
78.100.2.0,24,8781
78.100.208.0,20,42298
78.100.224.0,20,42298
78.100.240.0,20,42298
78.100.3.0,24,8781
78.100.32.0,20,8781
78.100.32.0,24,8781
78.100.48.0,20,8781
78.100.48.0,24,8781
78.100.50.0,29,198499
78.100.50.24,29,198499
78.100.53.0,24,8781
78.100.59.0,24,8781
78.100.62.0,24,42298
78.100.64.0,20,8781
78.100.80.0,20,8781
78.101.0.0,21,42298
78.101.128.0,19,42298
78.101.160.0,20,42298
78.101.16.0,20,42298
78.101.176.0,20,42298
78.101.192.0,19,42298
78.101.224.0,19,42298
78.101.32.0,20,42298
78.101.48.0,20,42298
78.10.160.192,28,57811
78.101.64.0,20,42298
78.101.80.0,20,42298
78.101.8.0,21,42298
78.101.96.0,19,42298
78.102.0.0,15,6830
78.102.0.0,16,6830
78.103.0.0,16,6830
78.104.0.0,16,1853
78.104.145.0,24,1120
78.105.0.0,16,5607
78.106.0.0,15,8402
78.106.0.0,20,8402
78.106.120.0,21,8402
78.106.160.0,24,8402
78.106.16.0,20,8402
78.106.161.0,24,8402
78.106.162.0,24,8402
78.106.164.0,24,8402
78.106.165.0,24,8402
78.106.166.0,24,8402
78.106.167.0,24,8402
78.106.168.0,24,8402
78.106.169.0,24,8402
78.106.170.0,24,8402
78.106.171.0,24,8402
78.106.172.0,24,8402
78.106.173.0,24,8402
78.106.175.0,24,8402
78.106.177.0,24,8402
78.106.178.0,24,8402
78.106.179.0,24,8402
78.106.180.0,24,8402
78.106.181.0,24,8402
78.106.182.0,24,8402
78.106.184.0,24,8402
78.106.185.0,24,8402
78.106.186.0,24,8402
78.106.187.0,24,8402
78.106.188.0,24,8402
78.106.189.0,24,8402
78.106.190.0,24,8402
78.106.191.0,24,8402
78.106.192.0,24,8402
78.106.193.0,24,8402
78.106.194.0,24,8402
78.106.195.0,24,8402
78.106.196.0,24,8402
78.106.198.0,24,8402
78.106.199.0,24,8402
78.106.200.0,24,8402
78.106.201.0,24,8402
78.106.202.0,24,8402
78.106.203.0,24,8402
78.106.204.0,24,8402
78.106.205.0,24,8402
78.106.206.0,24,8402
78.106.207.0,24,8402
78.106.208.0,24,8402
78.106.209.0,24,8402
78.106.210.0,24,8402
78.106.211.0,24,8402
78.106.212.0,24,8402
78.106.213.0,24,8402
78.106.214.0,24,8402
78.106.215.0,24,8402
78.106.216.0,24,8402
78.106.217.0,24,8402
78.106.218.0,24,8402
78.106.219.0,24,8402
78.106.221.0,24,8402
78.106.222.0,24,8402
78.106.223.0,24,8402
78.106.224.0,24,8402
78.106.225.0,24,8402
78.106.226.0,24,8402
78.106.227.0,24,8402
78.106.228.0,24,8402
78.106.229.0,24,8402
78.106.230.0,24,8402
78.106.231.0,24,8402
78.106.232.0,24,8402
78.106.234.0,24,8402
78.106.235.0,24,8402
78.106.236.0,24,8402
78.106.237.0,24,8402
78.106.238.0,24,8402
78.106.239.0,24,8402
78.106.240.0,24,8402
78.106.241.0,24,8402
78.106.242.0,24,8402
78.106.243.0,24,8402
78.106.244.0,24,8402
78.106.245.0,24,8402
78.106.246.0,24,8402
78.106.247.0,24,8402
78.106.248.0,24,8402
78.106.249.0,24,8402
78.106.250.0,24,8402
78.106.251.0,24,8402
78.106.252.0,24,8402
78.106.253.0,24,8402
78.106.254.0,24,8402
78.106.255.0,24,8402
78.106.32.0,20,8402
78.106.48.0,21,8402
78.106.56.0,21,8402
78.106.64.0,20,8402
78.106.80.0,21,8402
78.106.88.0,21,8402
78.107.110.0,23,8402
78.107.124.0,24,3216
78.107.156.0,23,8402
78.107.164.0,22,8402
78.107.188.0,24,8402
78.107.191.0,24,8402
78.107.195.128,26,8402
78.107.220.0,24,8402
78.107.221.0,24,8402
78.107.26.0,24,8402
78.107.26.0,28,8402
78.107.53.0,24,8402
78.107.56.0,24,3216
78.107.58.0,24,8402
78.107.6.0,24,8402
78.107.65.0,24,8402
78.107.67.0,24,3216
78.107.67.0,25,3216
78.107.7.0,24,8402
78.108.0.0,20,49172
78.108.113.0,24,43204
78.108.114.0,24,16815
78.108.116.0,24,16815
78.108.117.0,24,16815
78.108.118.0,24,16815
78.108.119.0,24,16815
78.108.120.0,24,16815
78.108.122.0,24,43204
78.108.127.0,24,16815
78.108.128.0,20,28878
78.108.144.0,21,43203
78.108.152.0,24,43203
78.108.153.0,24,43203
78.108.154.0,24,43203
78.108.155.0,24,43203
78.108.156.0,22,43203
78.108.160.0,21,39010
78.108.160.0,23,39010
78.108.16.0,20,44945
78.108.162.0,23,39010
78.108.164.0,23,39010
78.108.166.0,23,39010
78.108.167.0,24,39010
78.108.168.0,24,38999
78.108.169.0,24,39010
78.108.170.0,23,39010
78.108.170.0,24,39010
78.108.172.0,22,39010
78.108.172.0,23,39010
78.108.173.0,24,3176
78.108.174.0,23,39010
78.108.176.0,20,62160
78.108.187.0,24,62160
78.108.192.0,20,31430
78.108.224.0,20,34306
78.108.240.0,20,12615
78.108.240.0,24,12615
78.108.241.0,24,12615
78.108.242.0,24,12615
78.108.243.0,24,12615
78.108.244.0,24,49040
78.108.245.0,24,49040
78.108.246.0,24,49040
78.108.248.0,24,48917
78.108.249.0,24,39251
78.108.250.0,24,12615
78.108.252.0,22,44967
78.108.3.0,24,49172
78.108.32.0,24,8280
78.108.33.0,24,8280
78.108.34.0,24,8280
78.108.35.0,24,8280
78.108.36.0,24,8280
78.108.3.64,26,49172
78.108.37.0,24,8280
78.108.38.0,24,8280
78.108.39.0,24,8280
78.108.40.0,24,8280
78.108.41.0,24,8280
78.108.42.0,24,8280
78.108.43.0,24,8280
78.108.44.0,24,8280
78.108.45.0,24,8280
78.108.46.0,24,8280
78.108.47.0,24,8280
78.108.48.0,20,51815
78.108.64.0,20,43148
78.108.64.0,21,43148
78.108.72.0,21,43148
78.108.79.0,24,43148
78.108.80.0,24,43362
78.108.80.224,32,43362
78.108.81.0,24,43362
78.108.82.0,23,43362
78.108.84.0,23,43362
78.108.85.72,32,56534
78.108.86.0,23,43362
78.108.88.0,23,43362
78.108.90.0,23,43362
78.108.92.0,23,43362
78.108.94.0,23,43362
78.108.96.0,20,8251
78.109.0.0,24,13205
78.109.10.0,24,13205
78.109.1.0,24,13205
78.109.104.0,22,43277
78.109.108.0,22,43277
78.109.11.0,24,13205
78.109.112.0,20,34552
78.109.120.0,24,29648
78.109.12.0,24,13205
78.109.121.0,24,29648
78.109.122.0,24,34552
78.109.123.0,24,34552
78.109.128.0,20,13094
78.109.128.0,20,43314
78.109.13.0,24,13205
78.109.14.0,24,13205
