ip,prefix,origin
175.0.0.0,12,4134
175.100.0.0,17,38623
175.100.0.0,23,38623
175.100.100.0,23,38623
175.100.10.0,23,38623
175.100.102.0,23,38623
175.100.104.0,23,38623
175.100.106.0,23,38623
175.100.108.0,23,38623
175.100.110.0,23,38623
175.100.112.0,20,38623
175.100.112.0,23,38623
175.100.114.0,23,38623
175.100.116.0,23,38623
175.100.118.0,23,38623
175.100.120.0,23,38623
175.100.12.0,23,38623
175.100.122.0,23,38623
175.100.124.0,23,38623
175.100.126.0,23,38623
175.100.129.0,24,18207
175.100.130.0,24,18207
175.100.131.0,24,18207
175.100.132.0,24,18207
175.100.133.0,24,18207
175.100.138.0,24,18207
175.100.139.0,24,18207
175.100.140.0,24,18207
175.100.14.0,23,38623
175.100.142.0,24,18207
175.100.144.0,24,18207
175.100.145.0,24,18207
175.100.146.0,23,18207
175.100.146.0,24,18207
175.100.147.0,24,18207
175.100.148.0,23,18207
175.100.148.0,24,18207
175.100.149.0,24,18207
175.100.150.0,23,18207
175.100.150.0,24,18207
175.100.151.0,24,18207
175.100.152.0,24,18207
175.100.154.0,24,18207
175.100.155.0,24,18207
175.100.156.0,24,18207
175.100.158.0,24,18207
175.100.159.0,24,18207
175.100.160.0,24,131283
175.100.16.0,23,38623
175.100.161.0,24,131283
175.100.162.0,24,131283
175.100.163.0,24,131283
175.100.164.0,22,55350
175.100.165.0,24,55350
175.100.168.0,24,45774
175.100.169.0,24,45774
175.100.170.0,24,45774
175.100.171.0,24,45774
175.100.172.0,24,45774
175.100.173.0,24,45774
175.100.174.0,24,45774
175.100.175.0,24,45774
175.100.176.0,24,55352
175.100.177.0,24,55352
175.100.178.0,24,55352
175.100.179.0,24,55352
175.100.180.0,24,55352
175.100.18.0,23,38623
175.100.181.0,24,55352
175.100.182.0,24,55352
175.100.183.0,24,55352
175.100.184.0,24,55352
175.100.185.0,24,55352
175.100.186.0,24,55352
175.100.187.0,24,55352
175.100.188.0,24,55352
175.100.189.0,24,55352
175.100.190.0,24,55352
175.100.191.0,24,55352
175.100.192.0,20,9304
175.100.192.0,24,9304
175.100.193.0,24,9304
175.100.194.0,24,9304
175.100.195.0,24,9304
175.100.196.0,24,9304
175.100.197.0,24,9304
175.100.198.0,24,9304
175.100.199.0,24,9304
175.100.20.0,23,38623
175.100.201.0,24,55355
175.100.202.0,24,55355
175.100.2.0,23,38623
175.100.203.0,24,55355
175.100.204.0,24,55355
175.100.205.0,24,55355
175.100.206.0,24,9304
175.100.207.0,24,55355
175.100.208.0,20,4723
175.100.22.0,23,38623
175.100.224.0,19,4723
175.100.24.0,22,38623
175.100.24.0,23,38623
175.100.26.0,23,38623
175.100.28.0,23,38623
175.100.30.0,23,38623
175.100.32.0,21,38623
175.100.32.0,23,38623
175.100.34.0,23,38623
175.100.36.0,23,38623
175.100.38.0,23,38623
175.100.40.0,23,38623
175.100.4.0,23,38623
175.100.42.0,23,38623
175.100.44.0,23,38623
175.100.46.0,23,38623
175.100.48.0,23,38623
175.100.50.0,23,38623
175.100.52.0,23,38623
175.100.54.0,23,38623
175.100.56.0,23,38623
175.100.58.0,23,38623
175.100.60.0,23,38623
175.100.60.0,24,38623
175.100.6.0,23,38623
175.100.61.0,24,38623
175.100.62.0,23,38623
175.100.62.0,24,38623
175.100.63.0,24,38623
175.100.64.0,23,38623
175.100.66.0,23,38623
175.100.67.0,24,38623
175.100.68.0,23,38623
175.100.68.0,24,38623
175.100.70.0,23,38623
175.100.72.0,23,38623
175.100.74.0,23,38623
175.100.76.0,23,38623
175.100.78.0,23,38623
175.100.80.0,23,38623
175.100.8.0,23,38623
175.100.82.0,23,38623
175.100.84.0,22,38623
175.100.84.0,23,38623
175.100.86.0,23,38623
175.100.88.0,23,38623
175.100.90.0,23,38623
175.100.92.0,23,38623
175.100.94.0,23,38623
175.100.96.0,19,38623
175.100.96.0,20,38623
175.100.96.0,23,38623
175.100.98.0,23,38623
175.101.0.0,24,17754
175.101.100.0,24,17754
175.101.10.0,24,17754
175.101.101.0,24,17754
175.101.102.0,24,17754
175.101.1.0,24,17754
175.101.103.0,24,17754
175.101.104.0,24,17754
175.101.105.0,24,17754
175.101.106.0,24,17754
175.101.107.0,24,17754
175.101.108.0,24,17754
175.101.109.0,24,17754
175.101.110.0,24,17754
175.101.11.0,24,17754
175.101.111.0,24,17754
175.101.112.0,24,17754
175.101.12.0,24,17754
175.101.128.0,24,17754
175.101.129.0,24,17754
175.101.130.0,24,17754
175.101.13.0,24,17754
175.101.137.0,24,17754
175.101.138.0,24,17754
175.101.14.0,24,17754
175.101.144.0,24,17754
175.101.145.0,24,17754
