ip,prefix,origin
217.0.0.0,13,3320
217.100.0.0,16,9143
217.100.0.0,17,9143
217.10.0.0,20,25538
217.100.128.0,17,9143
217.101.0.0,16,9143
217.101.0.0,17,9143
217.101.128.0,17,9143
217.10.128.0,19,6908
217.10.160.0,19,15641
217.10.160.0,23,15641
217.10.16.0,20,25384
217.10.162.0,24,15641
217.10.163.0,24,15641
217.10.164.0,24,15641
217.10.165.0,24,15641
217.10.166.0,23,15641
217.10.168.0,24,15641
217.10.169.0,24,15641
217.10.170.0,23,15641
217.10.173.0,24,15641
217.10.174.0,24,15641
217.10.175.0,24,15641
217.10.176.0,21,15641
217.10.184.0,24,15641
217.10.185.0,24,15641
217.10.186.0,24,15641
217.10.187.0,24,15641
217.10.188.0,22,15641
217.10.192.0,24,12302
217.10.193.0,24,12302
217.10.194.0,24,12302
217.10.195.0,24,12302
217.10.196.0,24,12302
217.10.197.0,24,12302
217.10.198.0,24,12302
217.10.199.0,24,12302
217.10.200.0,24,12302
217.102.0.0,17,6830
217.102.0.0,17,9143
217.102.0.0,18,6830
217.102.0.0,18,9143
217.10.201.0,24,12302
217.10.202.0,24,12302
217.10.203.0,24,12302
217.10.204.0,24,12302
217.10.205.0,24,12302
217.10.206.0,24,12302
217.10.207.0,24,12302
217.10.208.0,24,12302
217.10.209.0,24,12302
217.10.210.0,24,12302
217.10.211.0,24,12302
217.10.212.0,24,12302
217.102.128.0,18,9143
217.102.128.0,19,9143
217.10.213.0,24,12302
217.10.214.0,24,12302
217.10.215.0,24,12302
217.102.160.0,19,9143
217.10.216.0,24,12302
217.10.217.0,24,12302
217.10.218.0,24,12302
217.10.219.0,24,12302
217.102.192.0,19,9143
217.102.192.0,20,9143
217.10.220.0,24,12302
217.102.208.0,20,9143
217.10.221.0,24,12302
217.10.222.0,24,12302
217.102.224.0,21,9143
217.10.223.0,24,12302
217.102.240.0,20,15542
217.10.225.0,24,16955
217.10.235.0,24,16955
217.10.236.0,24,16955
217.10.238.0,24,16955
217.10.240.0,20,13124
217.10.240.0,21,13124
217.10.241.0,24,13124
217.10.248.0,21,13124
217.10.248.0,23,13124
217.10.253.0,24,42100
217.10.254.0,23,13124
217.102.64.0,18,6830
217.102.64.0,18,9143
217.103.0.0,16,6830
217.103.0.0,17,6830
217.103.128.0,17,6830
217.10.32.0,20,15582
217.104.0.0,17,9143
217.104.0.0,18,9143
217.104.128.0,17,6830
217.104.128.0,18,6830
217.104.192.0,18,6830
217.104.64.0,18,9143
217.10.48.0,24,25432
217.105.0.0,18,6830
217.105.0.0,19,6830
217.10.50.0,23,25432
217.105.128.0,18,9143
217.105.128.0,19,9143
217.105.160.0,19,9143
217.105.192.0,19,9143
217.105.192.0,20,9143
217.10.52.0,23,25432
217.105.208.0,20,9143
217.105.224.0,19,6830
217.105.224.0,20,6830
217.105.240.0,20,6830
217.105.32.0,19,6830
217.10.55.0,24,25432
217.105.64.0,18,9143
217.105.64.0,19,9143
217.105.96.0,19,9143
217.106.0.0,16,8342
217.106.32.0,24,12389
217.10.64.0,20,15594
217.107.0.0,18,8342
217.107.104.0,23,25515
217.107.106.0,24,12389
217.107.117.0,24,12389
217.107.118.0,24,12389
217.107.124.0,24,12389
217.107.125.0,24,12389
217.107.126.0,24,12389
217.107.127.0,24,12389
217.107.192.0,22,201270
217.107.196.0,22,201250
217.107.200.0,21,8342
217.107.208.0,20,8342
217.107.224.0,19,12389
217.107.46.0,24,12389
217.107.48.0,24,12389
217.107.49.0,24,12389
217.107.50.0,24,12389
217.107.64.0,18,12389
217.107.64.0,24,12389
217.107.78.0,23,12389
217.107.96.0,21,25515
217.108.0.0,15,3215
217.10.80.0,20,25392
217.108.10.0,23,196670
217.108.108.0,24,25186
217.108.150.0,24,48413
217.108.70.0,24,34000
217.109.108.0,24,47818
217.109.116.0,24,48125
217.109.127.0,24,9180
217.10.96.0,19,35706
217.109.67.0,24,15422
217.110.0.0,15,8220
217.11.0.0,20,15668
217.110.62.0,24,41167
217.111.138.0,23,8220
217.11.128.0,22,50349
217.11.132.0,24,197091
217.11.133.0,24,202006
217.11.134.0,24,197091
217.11.136.0,22,197091
217.11.140.0,23,56544
217.11.144.0,20,21263
217.111.44.0,24,41167
217.11.160.0,20,24997
217.11.160.0,21,24997
217.11.160.0,23,24997
217.11.160.0,24,24997
217.11.16.0,20,25184
217.11.161.0,24,24997
217.11.162.0,24,24997
217.11.163.0,24,24997
217.11.164.0,24,24997
217.11.165.0,24,24997
217.11.166.0,24,24997
217.11.167.0,24,24997
217.11.17.0,24,25184
217.11.176.0,20,24722
217.11.176.0,24,24722
217.11.177.0,24,24722
217.11.178.0,23,24722
217.11.178.0,24,24722
217.11.179.0,24,24722
217.11.180.0,23,24722
217.11.180.0,24,24722
217.11.181.0,24,24722
217.11.182.0,24,24722
217.11.183.0,24,24722
217.11.184.0,21,24722
217.11.184.0,23,24722
217.11.184.0,24,24722
217.11.185.0,24,24722
217.11.186.0,23,24722
217.11.186.0,24,24722
217.11.187.0,24,24722
217.11.188.0,23,24722
217.11.188.0,24,24722
217.11.189.0,24,24722
217.11.190.0,23,24722
217.11.190.0,24,24722
217.11.191.0,24,24722
217.11.192.0,20,15613
217.112.0.0,20,12714
217.11.20.0,24,25184
217.11.208.0,20,15576
217.112.112.0,20,8608
217.112.128.0,24,62292
217.112.129.0,24,30836
217.112.130.0,24,30836
217.112.131.0,24,30836
217.112.132.0,24,30836
217.112.133.0,24,30836
217.112.134.0,23,30836
217.112.136.0,23,30836
217.112.138.0,24,30836
217.112.139.0,24,197112
217.112.140.0,24,30836
217.112.141.0,24,30836
217.112.142.0,23,62292
217.112.144.0,20,13237
217.112.144.0,21,13237
217.112.149.176,28,16096
217.112.150.0,24,61054
217.112.151.0,24,200005
217.112.156.0,24,13237
217.112.158.0,24,200005
217.112.160.0,20,20723
217.112.16.0,20,16020
217.112.176.0,20,31449
217.112.176.0,21,31449
217.112.184.0,21,31449
217.112.192.0,20,34541
217.112.208.0,20,15785
217.112.224.0,20,15557
217.112.240.0,20,30798
217.11.224.0,19,15685
217.11.23.0,24,25184
217.112.32.0,20,30943
217.112.32.0,20,40966
217.112.32.0,23,30943
217.112.34.0,23,30943
217.112.35.0,24,30943
217.112.36.0,23,40966
217.112.40.0,23,30943
217.112.42.0,23,40966
217.11.243.0,24,21205
217.112.43.0,24,30943
217.112.45.0,24,40966
217.112.46.0,24,40966
217.112.47.0,24,30943
217.112.48.0,23,34949
217.112.48.0,24,34949
217.112.49.0,24,34949
217.112.50.0,24,34949
217.11.25.0,24,25184
217.112.51.0,24,34949
217.112.52.0,23,34949
217.112.52.0,24,34949
217.112.53.0,24,34949
217.112.54.0,23,34949
217.112.54.0,24,34949
217.112.55.0,24,34949
217.112.56.0,23,34949
217.112.56.0,24,34949
217.112.57.0,24,34949
217.112.58.0,23,34949
217.112.58.0,24,34949
217.112.59.0,24,34949
217.112.60.0,23,34949
217.112.60.0,24,34949
217.11.26.0,24,25184
217.112.61.0,24,34949
217.112.62.0,23,34949
217.112.62.0,24,34949
217.112.64.0,20,34510
217.11.27.0,24,25184
217.112.80.0,20,29550
217.112.91.0,24,29550
217.112.96.0,20,49605
217.113.0.0,21,16190
217.113.0.0,22,16190
217.113.10.0,23,58274
217.11.31.0,24,25184
217.113.112.0,20,8416
217.113.12.0,22,56561
217.113.12.0,23,56561
217.113.12.0,24,56561
217.113.128.0,20,33869
217.113.13.0,24,56561
217.113.14.0,23,56561
217.113.14.0,24,56561
217.113.144.0,22,34604
217.113.148.0,22,34604
217.113.152.0,22,34604
217.113.156.0,22,39909
217.113.160.0,20,42973
217.113.16.0,20,16190
217.113.16.0,21,16190
217.113.176.0,20,30766
217.113.192.0,20,48813
217.11.32.0,20,3303
217.11.32.0,21,3303
217.113.2.0,24,16190
217.113.205.0,24,48813
217.113.206.0,24,48813
217.113.208.0,20,21333
217.113.224.0,20,16342
217.113.240.0,20,20721
217.113.24.0,21,16190
217.113.246.0,24,20721
217.113.247.0,24,43578
217.113.248.0,24,43578
217.113.249.0,24,21321
