ip,prefix,origin
209.0.0.0,16,3356
209.0.112.0,23,32252
209.0.114.0,23,32252
209.0.136.0,21,32479
209.0.146.0,24,39972
209.0.201.0,24,27357
209.100.0.0,16,3356
209.10.0.0,19,4136
209.100.104.0,21,174
209.100.156.0,22,174
209.1.0.0,16,3561
209.100.232.0,23,174
209.100.80.0,21,174
209.101.0.0,16,4565
209.10.112.0,23,20141
209.101.122.0,24,3257
209.101.123.0,24,32794
209.101.164.0,23,4565
209.101.182.0,23,18566
209.10.119.0,24,6983
209.10.124.0,24,395278
209.10.125.0,24,395278
209.10.128.0,18,4136
209.10.128.0,20,20141
209.10.13.0,24,40913
209.101.39.0,24,4565
209.10.144.0,20,20141
209.10.148.0,24,33174
209.101.64.0,21,7018
209.10.176.0,20,40107
209.10.192.0,21,394968
209.10.200.0,22,40913
209.102.0.0,17,3561
209.10.2.0,24,40913
209.10.204.0,22,4136
209.10.208.0,20,40913
209.102.128.0,18,209
209.102.128.0,19,22561
209.102.128.0,24,22561
209.102.129.0,24,22561
209.102.131.0,24,22561
209.102.144.0,22,22561
209.102.156.0,23,22561
209.102.160.0,19,22561
209.102.160.0,23,22561
209.102.178.0,24,22561
209.102.180.0,24,22561
209.102.181.0,24,22561
209.102.182.0,23,22561
209.102.184.0,21,22561
209.102.192.0,24,11251
209.102.193.0,24,11251
209.102.195.0,24,11251
209.102.200.0,24,11251
209.102.201.0,24,11251
209.102.202.0,24,11251
209.102.203.0,24,11251
209.102.204.0,24,11251
209.102.205.0,24,11251
209.102.208.0,24,11251
209.102.209.0,24,11251
209.102.210.0,24,11251
209.102.211.0,24,11251
209.102.212.0,24,11251
209.102.213.0,24,11251
209.102.214.0,24,11251
209.102.215.0,24,11251
209.102.220.0,24,11880
209.102.222.0,24,11880
209.102.224.0,20,3737
209.102.224.0,20,64800
209.102.240.0,20,7029
209.102.240.0,22,7029
209.10.224.0,20,40913
209.102.244.0,23,7029
209.102.246.0,24,7029
209.102.247.0,24,7029
209.102.248.0,23,7029
209.102.250.0,23,7029
209.102.252.0,24,7029
209.10.240.0,20,4136
209.103.0.0,18,3602
209.10.3.0,24,40913
209.103.10.0,24,3602
209.103.11.0,24,3602
209.103.128.0,19,12129
209.103.160.0,19,14361
209.103.192.0,19,7268
209.10.32.0,20,40913
209.103.224.0,19,10274
209.103.3.0,24,3602
209.103.4.0,23,3602
209.103.42.0,23,3602
209.103.44.0,24,3602
209.103.64.0,18,6261
209.103.9.0,24,3602
209.104.0.0,19,22772
209.104.128.0,19,6938
209.104.160.0,19,812
209.104.16.0,22,22772
209.104.188.0,24,812
209.104.192.0,19,31797
209.104.192.0,24,31797
209.104.197.0,24,31797
209.104.199.0,24,31797
209.104.2.0,24,22772
209.104.224.0,20,33748
209.104.226.0,24,33748
209.104.233.0,24,33748
209.104.240.0,24,33748
209.104.241.0,24,33748
209.104.242.0,24,33748
209.104.243.0,24,33748
209.104.244.0,24,33748
209.104.245.0,24,33748
209.104.246.0,24,33748
209.104.247.0,24,33748
209.104.248.0,24,33748
209.104.249.0,24,33748
209.104.250.0,24,33748
209.104.251.0,24,33748
209.104.252.0,24,33748
209.104.253.0,24,33748
209.104.254.0,24,33748
209.104.255.0,24,33748
209.104.32.0,24,47572
209.104.33.0,24,33478
209.104.34.0,24,33478
209.104.35.0,24,46318
209.104.36.0,24,46318
209.104.37.0,24,46318
209.104.38.0,24,46318
209.104.39.0,24,46318
209.104.40.0,24,33478
209.104.42.0,24,46318
209.104.43.0,24,46318
209.104.44.0,24,46318
209.104.45.0,24,33478
209.104.47.0,24,46318
209.104.49.0,24,47572
209.104.52.0,24,46318
209.104.54.0,24,33478
209.104.56.0,24,46318
209.104.57.0,24,47572
209.104.58.0,24,46318
209.104.61.0,24,46318
209.104.62.0,24,33478
209.104.64.0,18,852
209.10.48.0,21,4136
209.105.0.0,17,5006
209.105.0.0,22,5006
209.105.1.0,24,5006
209.105.125.0,24,19092
209.105.127.0,24,5006
209.105.128.0,22,32645
209.105.132.0,23,13675
209.105.134.0,23,6461
209.105.136.0,23,62943
209.105.138.0,23,10753
209.105.140.0,22,14671
209.105.144.0,21,62943
209.105.152.0,22,62943
209.105.156.0,22,174
209.105.162.0,24,13673
209.105.163.0,24,13673
209.105.164.0,24,3356
209.105.165.0,24,13673
209.105.166.0,23,174
209.105.168.0,23,10753
209.105.170.0,24,209
209.105.17.0,24,6461
209.105.171.0,24,53828
209.105.172.0,24,10753
209.105.173.0,24,10753
209.105.174.0,23,62943
209.105.176.0,23,10753
209.105.178.0,24,10753
209.105.180.0,22,7029
209.105.184.0,22,7029
209.105.188.0,24,13675
209.105.189.0,24,12175
209.105.191.0,24,13329
209.105.192.0,19,25636
209.105.224.0,19,13354
209.105.241.0,24,13354
209.105.246.0,24,13354
209.105.247.0,24,26405
209.105.250.0,24,13354
209.105.33.0,24,7821
209.105.36.0,23,7821
209.105.38.0,24,7821
209.105.48.0,23,7821
209.105.59.0,24,7821
209.10.56.0,21,40913
209.105.8.0,22,7821
209.106.0.0,17,2572
209.106.128.0,19,2572
209.106.160.0,19,2572
209.106.192.0,19,2572
209.106.224.0,19,2572
209.106.228.0,22,26934
209.10.64.0,19,53907
209.107.0.0,18,2914
209.107.160.0,20,21960
209.107.176.0,20,15169
209.107.176.0,23,15169
209.107.182.0,23,15169
209.107.192.0,20,12989
209.107.192.0,23,12989
209.107.195.0,24,33438
209.107.196.0,24,12989
209.107.201.0,24,26769
209.107.202.0,24,26769
209.107.203.0,24,26769
209.107.204.0,24,12989
209.107.205.0,24,26769
209.107.206.0,24,26769
209.107.207.0,24,26769
209.107.208.0,20,12989
209.107.208.0,24,20940
209.107.209.0,24,20940
209.107.210.0,24,12989
209.107.211.0,24,53847
209.107.212.0,24,12989
209.107.213.0,24,26769
209.107.214.0,24,12989
209.107.215.0,24,26769
209.107.216.0,24,12989
209.107.217.0,24,26769
209.107.219.0,24,18607
209.107.220.0,24,26769
209.107.221.0,24,26769
209.107.222.0,23,26769
209.107.224.0,19,5742
209.107.64.0,19,2914
209.107.71.0,24,174
209.107.78.0,24,26812
209.107.79.0,24,26812
209.107.96.0,19,852
209.108.112.0,20,6983
209.108.160.0,20,6983
209.108.192.0,21,3356
209.108.200.0,21,18687
209.108.211.0,24,11915
209.108.212.0,22,3549
209.108.224.0,20,6983
209.10.84.0,24,21754
209.109.160.0,20,6983
209.109.192.0,19,6983
209.10.92.0,24,393608
209.109.48.0,20,6983
209.10.96.0,19,20141
209.109.64.0,19,6983
209.110.0.0,20,6983
209.11.0.0,21,53907
209.110.144.0,20,6983
209.110.192.0,20,6983
209.1.104.0,24,62775
209.110.64.0,19,6983
209.110.93.0,24,32806
209.11.112.0,20,40913
209.111.124.0,23,5006
209.111.124.0,24,5006
209.111.125.0,24,5006
209.111.128.0,20,6983
209.1.112.0,23,8075
209.111.224.0,19,6983
209.11.128.0,19,40913
209.11.159.0,24,40913
209.11.160.0,20,40913
209.11.16.0,20,4136
209.111.64.0,19,5006
209.11.164.0,23,40406
209.11.176.0,21,40107
209.11.184.0,22,40913
209.11.188.0,22,40913
209.11.192.0,19,4136
209.11.200.0,21,40107
209.112.0.0,18,15290
209.112.0.0,19,15290
209.11.208.0,23,36461
209.11.208.0,24,36461
209.11.209.0,24,36461
209.112.112.0,20,26134
209.112.113.0,24,36617
209.112.113.0,24,36618
209.112.113.0,24,36619
209.112.113.0,24,36620
209.112.113.0,24,36621
209.112.113.0,24,36622
209.112.113.0,24,36623
209.112.113.0,24,36624
209.112.113.0,24,36625
209.112.113.0,24,36626
209.112.113.0,24,36628
209.112.113.0,24,36630
209.112.113.0,24,36631
209.112.113.0,24,36632
209.112.114.0,24,36619
209.112.114.0,24,36624
209.112.114.0,24,36625
209.112.114.0,24,36628
209.112.114.0,24,36630
209.112.114.0,24,36631
209.112.114.0,24,36632
209.112.115.0,24,30060
209.112.118.0,24,26134
209.112.119.0,24,30060
209.112.120.0,23,53401
209.112.120.0,24,53401
209.112.122.0,24,26134
209.112.123.0,24,26415
209.112.125.0,24,53401
209.112.128.0,18,7782
209.112.14.0,24,32787
209.11.216.0,21,4136
209.11.218.0,24,36461
209.112.192.0,19,7782
209.112.224.0,24,22102
209.112.225.0,24,22102
209.112.226.0,24,22102
209.112.227.0,24,22102
209.112.228.0,24,22102
209.112.229.0,24,22102
209.112.230.0,24,22102
209.112.231.0,24,22102
209.112.232.0,24,22102
209.112.233.0,24,22102
209.112.234.0,24,22102
209.112.235.0,24,22102
209.112.236.0,22,22102
209.112.236.0,24,22102
209.112.237.0,24,22102
209.112.238.0,24,22102
209.112.239.0,24,22102
209.112.240.0,22,6130
209.11.224.0,20,22243
209.112.242.0,24,53559
209.112.243.0,24,53559
209.112.244.0,22,6130
209.112.248.0,21,6130
209.112.32.0,19,15290
209.11.240.0,20,35908
209.11.240.0,24,35908
209.11.241.0,24,35908
209.11.242.0,24,35908
209.11.243.0,24,35908
209.11.244.0,24,35908
209.11.245.0,24,35908
209.11.246.0,24,35908
209.11.247.0,24,35908
209.11.248.0,24,35908
209.11.249.0,24,35908
209.11.250.0,24,35908
209.11.251.0,24,35908
209.11.252.0,24,35908
209.11.253.0,24,35908
209.11.254.0,24,35908
209.11.255.0,24,35908
209.112.58.0,24,15290
209.112.64.0,19,6479
209.112.96.0,20,53497
209.113.0.0,17,3817
209.113.128.0,17,6983
209.113.136.0,24,6983
209.113.138.0,24,6983
209.113.142.0,24,6983
209.113.153.0,24,6983
209.113.160.0,24,6983
209.113.166.0,24,6983
209.11.32.0,19,4136
209.113.205.0,24,32102
209.113.206.0,24,32102
209.113.207.0,24,32102
209.114.0.0,19,10386
209.11.4.0,22,40913
209.114.128.0,18,17054
209.114.164.0,24,12017
209.114.182.0,24,46161
209.114.186.0,24,40836
209.114.192.0,19,13984
209.114.200.0,24,13984
209.114.215.0,24,13984
209.114.217.0,24,10701
209.114.224.0,19,7029
209.114.32.0,20,33070
209.114.48.0,20,33070
209.114.64.0,19,701
209.114.76.0,23,10784
209.114.78.0,23,18654
209.114.96.0,19,18460
209.115.0.0,17,174
209.1.15.0,24,20046
209.115.101.0,24,11879
209.115.128.0,17,852
209.115.158.0,23,7861
209.115.181.0,24,852
209.115.220.0,23,3359
209.115.229.0,24,852
209.115.233.0,24,852
209.115.234.0,24,852
209.115.240.0,22,852
209.115.29.0,24,14001
209.1.154.0,24,62775
209.115.48.0,24,29787
209.115.50.0,24,29787
209.116.0.0,14,2828
209.116.0.0,21,10355
209.116.109.0,24,23378
209.11.64.0,19,4136
209.116.68.0,22,7381
209.116.84.0,23,7381
209.117.12.0,23,40621
209.117.208.0,21,7381
209.117.232.0,22,40621
209.117.238.0,24,40621
209.117.241.0,24,53675
209.117.242.0,23,54866
209.117.35.0,24,54077
209.117.66.0,23,393827
209.11.8.0,21,4136
209.118.11.0,24,46462
209.118.143.0,24,53559
209.118.181.0,24,26669
209.118.198.0,24,27291
209.118.21.0,24,26782
209.118.211.0,24,26669
209.118.27.0,24,30065
209.118.52.0,24,32342
209.118.61.0,24,394389
209.118.62.0,23,17361
209.118.69.0,24,19572
209.118.74.0,24,27434
209.118.78.0,24,2828
209.118.83.0,24,17119
