ip,prefix,origin
104.0.0.0,12,7018
104.100.0.0,20,38285
104.100.112.0,20,20940
104.100.128.0,20,701
104.100.144.0,20,701
104.100.160.0,22,701
104.100.16.0,20,20940
104.100.164.0,22,35994
104.100.168.0,23,701
104.100.176.0,20,16625
104.100.192.0,20,16625
104.100.32.0,20,20940
104.100.48.0,20,20940
104.100.64.0,20,20940
104.100.80.0,22,20940
104.100.84.0,23,20940
104.100.86.0,23,20940
104.100.88.0,22,20940
104.100.92.0,24,24319
104.100.93.0,24,20940
104.100.94.0,23,701
104.100.96.0,20,20940
104.101.100.0,22,7470
104.101.104.0,22,20940
104.101.108.0,22,20940
104.101.112.0,20,7470
104.101.128.0,20,7470
104.101.144.0,20,3303
104.101.160.0,20,20940
104.101.176.0,20,20940
104.101.192.0,22,20940
104.101.196.0,22,20940
104.101.200.0,22,701
104.101.204.0,22,20940
104.101.208.0,24,20940
104.101.209.0,24,35994
104.101.210.0,24,20940
104.101.211.0,24,20940
104.101.212.0,22,20940
104.101.216.0,22,20940
104.101.220.0,24,12222
104.101.22.0,23,4775
104.101.221.0,24,12222
104.101.222.0,23,35994
104.101.224.0,22,20940
104.101.228.0,24,20940
104.101.229.0,24,20940
104.101.230.0,23,35994
104.101.232.0,22,20940
104.101.236.0,22,16625
104.101.240.0,20,16625
104.101.24.0,22,4775
104.101.28.0,22,4818
104.101.32.0,20,4775
104.101.48.0,20,4775
104.101.64.0,20,4818
104.101.80.0,20,4818
104.101.96.0,23,4818
104.101.98.0,23,20940
104.102.0.0,20,16625
104.102.144.0,20,2914
104.102.160.0,20,2914
104.102.16.0,23,16625
104.102.18.0,23,16625
104.102.20.0,22,16625
104.102.24.0,24,20940
104.102.242.0,23,35994
104.102.244.0,24,1221
104.102.245.0,24,21342
104.102.246.0,24,20940
104.102.25.0,24,35994
104.102.32.0,20,16625
104.102.48.0,20,16625
104.103.112.0,20,20940
104.103.128.0,20,20940
104.103.144.0,22,20940
104.103.148.0,23,20940
104.103.150.0,23,20940
104.103.152.0,22,20940
104.103.156.0,22,16625
104.103.160.0,20,20940
104.103.176.0,20,20940
104.103.192.0,20,16625
104.103.208.0,20,16625
104.103.224.0,23,16625
104.103.226.0,23,16625
104.103.228.0,22,16625
104.103.232.0,24,20940
104.103.233.0,24,35994
104.103.234.0,24,21342
104.103.235.0,24,35994
104.103.236.0,23,20940
104.103.238.0,23,12956
104.103.240.0,20,16625
104.103.70.0,24,4788
104.103.71.0,24,20940
104.103.72.0,23,20940
104.103.74.0,23,20940
104.103.76.0,22,20940
104.103.80.0,20,20940
104.103.96.0,20,20940
104.104.0.0,20,16625
104.104.128.0,21,20940
104.104.130.0,23,20940
104.104.136.0,24,20940
104.104.137.0,24,20940
104.104.138.0,23,38040
104.104.140.0,22,20940
104.104.144.0,20,20940
104.104.160.0,20,20940
104.104.16.0,20,12956
104.104.176.0,20,20940
104.104.192.0,20,20940
104.104.208.0,20,6147
104.104.224.0,20,6147
104.104.240.0,22,6147
104.104.244.0,23,20940
104.104.246.0,23,209
104.104.248.0,22,20940
104.104.252.0,22,20940
104.104.32.0,20,12956
104.104.48.0,22,12956
104.104.58.0,24,21342
104.104.59.0,24,35994
104.104.96.0,19,20940
104.105.0.0,20,9299
104.105.120.0,21,5511
104.105.128.0,18,20940
104.105.128.0,20,20940
104.105.144.0,20,20940
104.105.160.0,20,20940
104.105.16.0,20,9299
104.105.176.0,20,20940
104.105.192.0,20,20940
104.105.208.0,20,20940
104.105.224.0,20,6453
104.105.240.0,20,6453
104.105.32.0,20,20940
104.105.48.0,20,20940
104.105.64.0,20,5511
104.105.80.0,20,5511
104.105.96.0,20,13367
104.106.0.0,22,6453
104.106.112.0,20,3269
104.106.12.0,23,20940
104.106.128.0,20,12956
104.106.14.0,23,20940
104.106.144.0,20,12956
104.106.160.0,20,12956
104.106.16.0,20,209
104.106.176.0,20,12956
104.106.192.0,22,12956
104.106.196.0,23,12956
104.106.198.0,23,35994
104.106.200.0,23,6453
104.106.202.0,23,4761
104.106.204.0,23,4761
104.106.206.0,23,4761
104.106.208.0,20,6453
104.106.224.0,20,20940
104.106.240.0,20,16625
104.106.64.0,20,209
104.106.80.0,23,20940
104.106.8.0,22,209
104.106.82.0,23,3269
104.106.84.0,22,3269
104.106.88.0,23,34164
104.106.90.0,23,12956
104.106.92.0,22,12956
104.106.96.0,20,3269
104.107.0.0,20,16625
104.107.100.0,22,16625
104.107.104.0,22,20940
104.107.108.0,23,20940
104.107.110.0,23,20940
104.107.112.0,22,20940
104.107.116.0,24,35994
104.107.117.0,24,20940
104.107.118.0,23,35994
104.107.120.0,23,16625
104.107.122.0,23,6147
104.107.144.0,20,20940
104.107.160.0,22,3257
104.107.16.0,20,16625
104.107.164.0,23,20940
104.107.166.0,23,34164
104.107.168.0,23,16625
104.107.210.0,24,20940
104.107.211.0,24,33905
104.107.212.0,22,20940
104.107.216.0,23,20940
104.107.218.0,23,20940
104.107.240.0,20,20940
104.107.32.0,20,16625
104.107.48.0,22,16625
104.107.52.0,23,16625
104.107.54.0,23,3462
104.107.56.0,22,3462
104.107.60.0,23,20940
104.107.62.0,23,20940
104.107.64.0,20,3462
104.107.80.0,20,3462
104.107.96.0,22,20940
104.108.0.0,20,20940
104.108.112.0,20,38040
104.108.128.0,20,38040
104.108.144.0,22,38040
104.108.148.0,22,20940
104.108.152.0,22,9498
104.108.156.0,23,9498
104.108.158.0,23,9498
104.108.160.0,20,20940
104.108.176.0,20,20940
104.108.192.0,20,9498
104.108.208.0,20,9498
104.108.224.0,20,9498
104.108.240.0,20,9498
104.108.32.0,20,16625
104.108.48.0,20,16625
104.108.64.0,22,16625
104.108.68.0,23,16625
104.108.70.0,23,20940
104.108.72.0,22,16625
104.108.76.0,23,16625
104.108.78.0,23,20940
104.109.0.0,22,9498
104.109.10.0,24,33905
104.109.11.0,24,33905
104.109.112.0,20,20940
104.109.128.0,23,20940
104.109.130.0,23,209
104.109.13.0,24,20940
104.109.132.0,22,209
104.109.136.0,22,6453
104.109.140.0,23,6453
104.109.14.0,23,28573
104.109.142.0,23,16625
104.109.144.0,20,209
104.109.160.0,20,209
104.109.16.0,20,28573
104.109.176.0,20,6453
104.109.192.0,20,6453
104.109.208.0,20,16625
104.109.224.0,20,16625
104.109.240.0,22,16625
104.109.244.0,22,2914
104.109.248.0,23,2914
104.109.250.0,24,20940
104.109.252.0,22,28573
104.109.32.0,20,28573
104.109.4.0,22,9498
104.109.48.0,22,28573
104.109.52.0,24,20940
104.109.54.0,23,20940
104.109.56.0,22,20940
104.109.60.0,22,20940
104.109.64.0,20,20940
104.109.80.0,20,20940
104.109.8.0,23,9498
104.109.96.0,20,20940
104.110.0.0,20,2914
104.110.128.0,21,20940
104.110.136.0,21,20940
104.110.144.0,21,20940
104.110.152.0,21,20940
104.110.160.0,20,13367
104.110.16.0,20,2914
104.110.176.0,22,12956
104.110.189.0,24,20940
104.110.32.0,20,28573
104.110.48.0,20,28573
104.110.64.0,23,28573
104.110.66.0,23,7545
104.110.68.0,22,7545
104.110.72.0,21,20940
104.110.80.0,20,7545
104.110.96.0,20,7545
104.111.100.0,22,7552
104.111.104.0,23,7552
104.111.112.0,20,7552
104.111.128.0,20,7552
104.111.192.0,21,20940
104.111.200.0,21,20940
104.111.208.0,22,20940
104.111.212.0,23,20940
104.111.214.0,23,20940
104.111.216.0,22,20940
104.111.220.0,22,16625
104.111.224.0,20,20940
104.111.240.0,20,20940
104.112.0.0,23,16625
104.112.112.0,20,28573
104.112.128.0,20,28573
104.112.144.0,22,28573
104.112.148.0,23,28573
104.112.150.0,23,20940
104.112.152.0,22,20940
104.112.156.0,22,20940
104.112.16.0,20,16625
104.112.192.0,20,16625
104.112.2.0,24,20940
104.112.208.0,20,20940
104.112.224.0,23,20940
104.112.226.0,24,35994
104.112.227.0,24,9829
104.112.228.0,23,20940
104.112.230.0,23,20940
104.112.232.0,23,35994
104.112.234.0,24,35994
104.112.235.0,24,20940
104.112.236.0,22,20940
104.112.240.0,20,20940
104.112.3.0,24,20940
104.112.32.0,20,16625
104.112.4.0,23,20940
104.112.6.0,23,20940
104.113.0.0,20,20940
104.113.112.0,20,20940
104.113.128.0,23,20940
104.113.136.0,22,20940
104.113.140.0,23,20940
104.113.142.0,23,55410
104.113.16.0,20,16625
104.113.176.0,20,20940
104.113.192.0,20,20940
104.113.208.0,20,55410
104.113.224.0,20,55410
104.113.240.0,22,55410
104.113.250.0,24,20940
104.113.251.0,24,8966
104.113.32.0,20,20940
104.113.48.0,20,20940
104.113.64.0,20,20940
104.113.80.0,20,20940
104.113.96.0,20,20940
104.114.112.0,20,16625
104.114.128.0,20,16625
104.114.170.0,23,22047
104.114.172.0,22,22047
104.114.224.0,20,22047
104.114.240.0,20,22047
104.114.32.0,19,9829
104.114.66.0,23,9829
104.114.68.0,22,9829
104.114.80.0,20,9829
104.114.96.0,20,9829
104.115.112.0,20,2914
104.115.128.0,20,2914
104.115.144.0,20,2914
104.115.160.0,23,2914
104.115.162.0,23,2519
104.115.164.0,22,2519
104.115.168.0,22,20940
104.115.172.0,23,20940
104.115.174.0,23,3462
104.115.176.0,20,2519
104.115.192.0,20,2519
104.115.208.0,20,20940
104.115.224.0,20,20940
104.115.240.0,20,3462
104.115.38.0,23,7473
104.115.40.0,22,7473
104.115.44.0,24,35994
104.115.45.0,24,20940
104.115.46.0,23,35994
104.115.48.0,20,7473
104.115.64.0,20,7473
104.115.80.0,24,1680
104.115.81.0,24,1221
104.115.82.0,23,2914
104.115.84.0,22,35994
104.115.88.0,22,2914
104.115.92.0,22,2914
104.115.96.0,20,2914
104.116.0.0,20,3462
104.116.100.0,24,20940
104.116.101.0,24,20940
104.116.102.0,23,16625
104.116.104.0,22,16625
104.116.108.0,22,16625
104.116.112.0,20,16625
104.116.128.0,20,16625
104.116.144.0,20,16625
104.116.160.0,23,16625
104.116.16.0,22,3462
104.116.162.0,24,35994
104.116.163.0,24,1221
104.116.164.0,22,16625
104.116.168.0,23,16625
104.116.170.0,23,16625
104.116.172.0,22,16625
104.116.176.0,20,16625
104.116.192.0,20,16625
104.116.20.0,22,4657
104.116.208.0,20,16625
104.116.224.0,20,16625
104.116.240.0,24,24319
