ip,prefix,origin
142.0.0.0,20,13576
142.0.112.0,24,10461
142.0.113.0,24,10461
142.0.114.0,24,10461
142.0.115.0,24,7018
142.0.116.0,24,46887
142.0.128.0,20,54600
142.0.144.0,20,812
142.0.15.0,24,62959
142.0.160.0,21,7160
142.0.16.0,24,54139
142.0.168.0,24,7160
142.0.169.0,24,7160
142.0.170.0,24,7160
142.0.17.0,24,54139
142.0.171.0,24,7160
142.0.173.0,24,7160
142.0.174.0,24,7160
142.0.176.0,22,7381
142.0.180.0,22,53658
142.0.18.0,24,54139
142.0.184.0,22,27357
142.0.188.0,22,11769
142.0.19.0,24,54139
142.0.192.0,20,7979
142.0.20.0,24,54139
142.0.208.0,20,40266
142.0.208.0,21,40266
142.0.21.0,24,54139
142.0.214.0,24,40266
142.0.215.0,24,40266
142.0.216.0,21,40266
142.0.216.0,24,40266
142.0.217.0,24,40266
142.0.22.0,24,54139
142.0.223.0,24,40266
142.0.224.0,20,35878
142.0.224.0,24,35878
142.0.23.0,24,54139
142.0.240.0,20,13332
142.0.24.0,24,54139
142.0.25.0,24,54139
142.0.26.0,24,54139
142.0.27.0,24,54139
142.0.28.0,24,54139
142.0.29.0,24,54139
142.0.30.0,24,54139
142.0.31.0,24,54139
142.0.32.0,24,46664
142.0.33.0,24,46664
142.0.34.0,24,46664
142.0.35.0,24,46664
142.0.36.0,24,46664
142.0.37.0,24,46664
142.0.38.0,24,46664
142.0.39.0,24,46664
142.0.40.0,24,46664
142.0.41.0,24,46664
142.0.42.0,24,46664
142.0.43.0,24,46664
142.0.44.0,24,46664
142.0.45.0,24,46664
142.0.46.0,24,46664
142.0.47.0,24,15351
142.0.48.0,20,33725
142.0.64.0,22,54444
142.0.68.0,22,54444
142.0.72.0,24,54444
142.0.79.0,24,54444
142.0.80.0,20,394396
142.0.92.0,24,394396
142.0.94.0,24,394396
142.0.96.0,20,33247
142.100.0.0,16,852
142.100.128.0,20,11489
142.1.0.0,16,239
142.100.224.0,20,11489
142.103.0.0,16,393249
142.104.0.0,16,16462
142.105.0.0,17,12271
142.105.128.0,17,11351
142.106.0.0,17,808
142.106.128.0,17,808
142.107.0.0,17,808
142.107.128.0,17,808
142.108.0.0,17,808
142.108.128.0,17,808
142.109.0.0,16,53403
142.110.0.0,16,25635
142.11.0.0,18,3663
142.111.0.0,16,18779
142.111.128.0,19,18779
142.111.128.0,20,18779
142.111.134.0,24,18779
142.111.144.0,22,18779
142.111.160.0,19,18779
142.111.192.0,19,18779
142.111.199.0,24,393559
142.11.120.0,23,10838
142.111.209.0,24,393559
142.111.224.0,19,18779
142.111.227.0,24,18779
142.111.228.0,24,18779
142.111.232.0,24,393559
142.111.234.0,24,393559
142.111.237.0,24,18779
142.111.240.0,21,18779
142.11.126.0,23,10838
142.11.150.0,24,7381
142.11.152.0,24,7381
142.111.64.0,20,18779
142.11.192.0,18,54290
142.112.0.0,16,577
142.113.0.0,16,577
142.114.0.0,16,577
142.114.83.0,24,577
142.115.0.0,16,577
142.116.0.0,16,577
142.11.64.0,18,20001
142.119.0.0,16,577
142.12.0.0,16,855
142.128.128.0,24,3848
142.128.48.0,20,3848
142.128.64.0,20,3848
142.129.0.0,16,20001
142.13.0.0,16,16796
142.131.0.0,16,12188
142.131.10.0,24,9989
142.131.11.0,24,36031
142.131.145.0,24,852
142.131.149.0,24,23498
142.131.16.0,22,852
142.131.178.0,23,7029
142.131.182.0,23,46887
142.131.184.0,22,22773
142.131.188.0,22,6461
142.131.192.0,23,22773
142.131.194.0,23,22773
142.131.200.0,23,7015
142.131.20.0,23,852
142.131.206.0,24,7018
142.131.210.0,23,174
142.131.214.0,23,209
142.131.226.0,24,6079
142.131.228.0,23,3549
142.131.238.0,23,3257
142.131.240.0,22,7018
142.131.246.0,23,3855
142.131.248.0,22,8151
142.131.25.0,24,852
142.131.252.0,24,8151
142.131.254.0,23,13802
142.131.28.0,22,852
142.131.32.0,23,852
142.131.36.0,22,852
142.131.40.0,23,852
142.131.45.0,24,852
142.131.49.0,24,852
142.131.53.0,24,852
142.131.57.0,24,6327
142.131.60.0,23,852
142.131.64.0,22,577
142.131.73.0,24,577
142.131.76.0,22,577
142.131.80.0,23,577
142.131.85.0,24,577
142.131.88.0,23,577
142.131.93.0,24,855
142.132.0.0,16,10965
142.132.0.0,16,16796
142.133.0.0,16,8147
142.134.0.0,16,855
142.134.0.0,24,855
142.134.104.0,21,855
142.134.11.0,24,855
142.134.130.0,23,855
142.134.13.0,24,855
142.134.132.0,24,855
142.134.136.0,21,855
142.134.144.0,20,855
142.134.175.0,24,855
142.134.176.0,21,855
142.134.184.0,22,855
142.134.192.0,22,855
142.134.196.0,22,855
142.134.200.0,22,855
142.134.20.0,22,855
142.134.210.0,23,855
142.134.212.0,22,855
142.134.216.0,21,855
142.134.224.0,22,855
142.134.228.0,23,855
142.134.232.0,22,855
142.134.236.0,22,855
142.134.240.0,22,855
142.134.26.0,23,855
142.134.28.0,22,855
142.134.32.0,22,855
142.134.36.0,22,855
142.134.40.0,22,855
142.134.44.0,22,855
142.134.58.0,23,855
142.134.64.0,21,855
142.134.72.0,22,855
142.134.78.0,23,855
142.134.80.0,22,855
142.134.84.0,22,855
142.134.88.0,21,855
142.134.9.0,24,855
142.134.96.0,21,855
142.136.0.0,16,3456
142.137.0.0,16,31930
142.139.0.0,16,11998
142.139.171.0,24,11998
142.139.190.0,23,11998
142.139.192.0,24,11998
142.139.196.0,24,11998
142.139.25.0,24,11998
142.139.44.0,24,11998
142.139.45.0,24,11998
142.139.7.0,24,11998
142.139.86.0,24,11998
142.140.0.0,17,808
142.14.0.0,23,51964
142.140.128.0,17,808
142.141.0.0,17,808
142.141.128.0,17,808
142.142.0.0,17,808
142.14.2.0,23,51964
142.142.128.0,17,808
142.143.0.0,17,808
142.143.128.0,17,808
142.144.0.0,16,808
142.14.4.0,24,51964
142.145.0.0,17,808
142.145.128.0,17,808
142.146.10.0,24,8160
142.146.11.0,24,8160
142.146.192.0,23,812
142.146.196.0,23,812
142.146.198.0,24,812
142.146.20.0,24,8160
142.146.204.0,24,812
142.146.236.0,24,8160
142.146.237.0,24,8160
142.146.28.0,24,812
142.146.29.0,24,812
142.146.31.0,24,8160
142.146.39.0,24,8160
142.146.40.0,24,8160
142.146.41.0,24,8160
142.146.42.0,24,8160
142.146.48.0,24,812
142.146.49.0,24,812
142.146.9.0,24,8160
142.147.0.0,23,54720
142.147.101.0,24,13855
142.147.102.0,23,14434
142.147.102.0,24,14434
142.147.103.0,24,14434
142.147.104.0,21,54978
142.147.112.0,20,26077
142.147.112.0,24,26077
142.147.113.0,24,26077
142.147.114.0,24,26077
142.147.115.0,24,26077
142.147.116.0,24,26077
142.147.117.0,24,26077
142.147.118.0,24,26077
142.147.119.0,24,26077
142.147.120.0,24,26077
142.147.12.0,23,16621
142.147.121.0,24,26077
142.147.122.0,24,26077
142.147.123.0,24,26077
142.147.124.0,24,26077
142.147.125.0,24,26077
142.147.126.0,24,26077
142.147.127.0,24,26077
142.147.16.0,20,3958
142.147.32.0,20,3958
142.147.48.0,24,394127
142.147.49.0,24,394992
142.147.51.0,24,7018
142.147.52.0,23,20291
142.147.52.0,24,20291
142.147.53.0,24,20291
142.147.55.0,24,11170
142.147.56.0,22,17210
142.147.56.0,23,17210
142.147.58.0,24,17210
142.147.59.0,24,17210
142.147.60.0,24,32632
142.147.60.0,24,33724
142.147.62.0,24,3958
142.147.67.0,24,13727
142.147.68.0,22,22909
142.147.72.0,24,394130
142.147.73.0,24,394130
142.147.75.0,24,394510
142.147.76.0,24,53588
142.147.77.0,24,2828
142.147.79.0,24,17216
142.147.8.0,24,23280
142.147.81.0,24,36498
142.147.82.0,24,54527
142.147.83.0,24,54527
142.147.84.0,22,25649
142.147.9.0,24,23280
142.147.96.0,22,19969
142.148.224.0,24,14630
142.148.224.0,24,64512
142.148.225.0,24,14630
142.148.225.0,24,64512
142.149.0.0,16,393952
142.149.17.0,24,6539
142.150.0.0,16,239
142.15.0.0,16,808
142.151.0.0,16,239
142.152.0.0,16,32121
142.152.98.0,23,32121
142.153.0.0,17,3743
142.153.128.0,17,3743
142.154.0.0,16,15290
142.155.0.0,16,26677
142.156.0.0,16,18621
142.157.0.0,16,15318
142.157.0.0,17,15318
142.157.128.0,18,15318
142.157.192.0,18,15318
142.158.0.0,16,822
142.160.0.0,16,7122
142.161.0.0,16,7122
142.16.19.0,24,21671
142.162.0.0,16,855
142.162.0.0,23,855
142.162.104.0,21,855
142.162.112.0,22,855
142.162.116.0,22,855
142.162.120.0,21,855
142.162.12.0,24,855
142.162.128.0,22,855
142.162.13.0,24,855
142.162.132.0,22,855
142.162.136.0,22,855
142.162.140.0,22,855
142.162.14.0,23,855
142.162.144.0,23,855
142.162.146.0,24,855
142.162.148.0,22,855
142.162.152.0,22,855
142.162.156.0,23,855
142.162.158.0,23,855
142.162.160.0,22,855
142.162.16.0,21,855
142.162.164.0,22,855
142.162.168.0,21,855
142.162.176.0,22,855
142.162.180.0,22,855
142.162.184.0,22,855
142.162.188.0,22,855
142.162.192.0,22,855
142.162.196.0,22,855
142.162.200.0,21,855
142.16.22.0,23,26110
142.16.22.0,24,26110
142.162.2.0,24,855
142.162.208.0,20,855
142.162.224.0,22,855
142.162.228.0,22,855
142.162.234.0,23,855
142.162.236.0,22,855
142.162.240.0,23,855
142.162.24.0,22,855
142.162.242.0,23,855
142.162.244.0,22,855
142.162.248.0,22,855
142.162.252.0,22,855
142.162.30.0,24,855
142.162.3.0,24,855
142.162.32.0,22,855
142.162.36.0,22,855
142.162.40.0,21,855
142.162.4.0,23,855
142.162.48.0,21,855
142.162.56.0,22,855
142.162.60.0,22,855
142.162.6.0,23,855
142.162.64.0,20,855
142.162.80.0,21,855
142.162.8.0,22,855
142.162.88.0,22,855
142.162.92.0,22,855
142.162.96.0,21,855
142.163.0.0,16,855
142.163.0.0,17,855
142.163.0.0,19,855
142.163.114.0,23,855
142.163.116.0,23,855
142.163.128.0,21,855
142.163.136.0,22,855
142.163.140.0,22,855
142.163.144.0,20,855
142.163.160.0,22,855
142.163.168.0,23,855
142.163.178.0,23,855
142.163.180.0,22,855
142.163.184.0,24,855
142.163.187.0,24,855
142.163.188.0,24,855
142.163.190.0,24,855
142.163.193.0,24,855
142.163.194.0,23,855
142.163.202.0,24,855
142.163.206.0,23,855
142.163.208.0,21,855
142.163.216.0,22,855
142.163.222.0,23,855
142.163.224.0,21,855
142.163.232.0,22,855
