ip,prefix,origin
166.0.0.0,15,11798
166.102.0.0,16,7029
166.102.101.0,24,7029
166.102.102.0,24,7029
166.102.104.0,24,7029
166.102.105.0,24,7029
166.102.106.0,24,7029
166.102.107.0,24,7029
166.102.110.0,24,7029
166.102.11.0,24,7029
166.102.112.0,24,7029
166.102.118.0,24,7029
166.102.119.0,24,7029
166.102.120.0,24,7029
166.102.122.0,24,7029
166.102.123.0,24,7029
166.102.125.0,24,7029
166.102.126.0,24,7029
166.102.128.0,24,7029
166.102.129.0,24,7029
166.102.131.0,24,7029
166.102.132.0,24,7029
166.102.133.0,24,7029
166.102.134.0,24,7029
166.102.135.0,24,7029
166.102.136.0,24,7029
166.102.14.0,24,7029
166.102.146.0,24,7029
166.102.147.0,24,7029
166.102.152.0,24,7029
166.102.153.0,24,7029
166.102.154.0,24,22773
166.102.155.0,24,7029
166.102.156.0,24,7029
166.102.157.0,24,7029
166.102.159.0,24,7029
166.102.160.0,24,7029
166.102.161.0,24,7029
166.102.162.0,24,7029
166.102.164.0,24,7029
166.102.165.0,24,7029
166.102.166.0,24,7029
166.102.167.0,24,7029
166.102.168.0,24,22773
166.102.170.0,24,7029
166.102.171.0,24,7029
166.102.172.0,24,7029
166.102.174.0,24,7029
166.102.175.0,24,7029
166.102.176.0,24,7029
166.102.177.0,24,7029
166.102.178.0,24,7029
166.102.179.0,24,7029
166.102.181.0,24,7029
166.102.184.0,24,7029
166.102.185.0,24,7029
166.102.186.0,24,7029
166.102.187.0,24,7029
166.102.189.0,24,7029
166.102.191.0,24,7029
166.102.192.0,24,7029
166.102.193.0,24,7029
166.102.194.0,23,7029
166.102.196.0,22,7029
166.102.20.0,24,11349
166.102.203.0,24,7029
166.102.205.0,24,7029
166.102.206.0,23,7029
166.102.208.0,24,7029
166.102.210.0,24,7029
166.102.21.0,24,7029
166.102.211.0,24,7029
166.102.212.0,24,7029
166.102.214.0,24,7029
166.102.215.0,24,7029
166.102.216.0,23,7029
166.102.216.0,24,7029
166.102.218.0,24,7029
166.102.219.0,24,7029
166.102.220.0,24,7029
166.102.22.0,24,7029
166.102.223.0,24,7029
166.102.225.0,24,7029
166.102.226.0,24,7029
166.102.228.0,24,7029
166.102.229.0,24,7029
166.102.230.0,24,7029
166.102.23.0,24,7029
166.102.231.0,24,7029
166.102.233.0,24,7029
166.102.234.0,24,7029
166.102.235.0,24,7029
166.102.236.0,24,7029
166.102.237.0,24,7029
166.102.238.0,23,7029
166.102.238.0,24,7029
166.102.239.0,24,7029
166.102.240.0,24,7029
166.102.241.0,24,7029
166.102.242.0,24,7029
166.102.243.0,24,7029
166.102.244.0,24,7029
166.102.246.0,24,7029
166.102.248.0,24,7029
166.102.249.0,24,7029
166.102.250.0,24,7029
166.102.25.0,24,7029
166.102.251.0,24,7029
166.102.252.0,24,7029
166.102.253.0,24,7029
166.102.254.0,24,7029
166.102.255.0,24,7029
166.102.26.0,24,7029
166.102.29.0,24,7029
166.102.3.0,24,7029
166.102.36.0,24,7029
166.102.37.0,24,7029
166.102.40.0,24,7029
166.102.4.0,24,7029
166.102.42.0,24,7029
166.102.45.0,24,7029
