ip,prefix,origin
92.0.0.0,11,13285
92.0.0.0,13,43234
92.0.0.0,14,43234
92.100.0.0,15,8997
92.100.0.0,16,8997
92.101.0.0,17,12389
92.101.128.0,18,8997
92.101.192.0,18,8997
92.102.0.0,15,12670
92.102.0.0,16,12670
92.103.0.0,16,12670
92.103.0.0,18,12670
92.103.224.0,24,34000
92.103.64.0,18,12670
92.104.0.0,14,3303
92.104.0.0,15,3303
92.104.0.0,16,3303
92.105.0.0,16,3303
92.106.0.0,15,3303
92.106.0.0,16,3303
92.107.0.0,16,3303
92.108.0.0,14,6830
92.108.0.0,15,6830
92.110.0.0,15,6830
92.112.0.0,15,6849
92.112.0.0,18,6849
92.112.104.0,23,6849
92.112.106.0,23,6849
92.112.108.0,23,6849
92.112.110.0,23,6849
92.112.112.0,23,6849
92.112.114.0,23,6849
92.112.116.0,23,6849
92.112.118.0,23,6849
92.112.120.0,23,6849
92.112.122.0,23,6849
92.112.124.0,23,6849
92.112.126.0,23,6849
92.112.128.0,21,6849
92.112.136.0,22,6849
92.112.152.0,22,6849
92.112.156.0,23,6849
92.112.158.0,23,6849
92.112.164.0,22,6849
92.112.168.0,22,6849
92.112.172.0,22,6849
92.112.176.0,22,6849
92.112.180.0,22,6849
92.112.184.0,22,6849
92.112.188.0,22,6849
92.112.192.0,23,6849
92.112.194.0,23,6849
92.112.196.0,22,6849
92.112.200.0,23,6849
92.112.202.0,23,6849
92.112.204.0,23,6849
92.112.206.0,23,6849
92.112.208.0,23,6849
92.112.210.0,23,6849
92.112.212.0,23,6849
92.112.214.0,23,6849
92.112.216.0,21,6849
92.112.224.0,21,6849
92.112.232.0,23,6849
92.112.234.0,23,6849
92.112.236.0,23,6849
92.112.238.0,23,6849
92.112.248.0,23,6849
92.112.250.0,23,6849
92.112.252.0,23,6849
92.112.254.0,23,6849
92.112.64.0,21,6849
92.112.72.0,21,6849
92.112.80.0,21,6849
92.112.88.0,21,6849
92.112.96.0,21,6849
92.113.0.0,18,6849
92.113.100.0,23,6849
92.113.102.0,23,6849
92.113.104.0,23,6849
92.113.106.0,23,6849
92.113.108.0,22,6849
92.113.112.0,23,6849
92.113.114.0,23,6849
92.113.116.0,23,6849
92.113.118.0,23,6849
92.113.120.0,22,6849
92.113.124.0,23,6849
92.113.126.0,23,6849
92.113.128.0,21,6849
92.113.136.0,21,6849
92.113.144.0,23,6849
92.113.146.0,23,6849
92.113.148.0,23,6849
92.113.150.0,24,6849
92.113.152.0,23,6849
92.113.154.0,23,6849
92.113.156.0,23,6849
92.113.158.0,23,6849
92.113.160.0,22,6849
92.113.168.0,23,6849
92.113.170.0,23,6849
92.113.172.0,23,6849
92.113.174.0,23,6849
92.113.176.0,22,6849
92.113.180.0,22,6849
92.113.184.0,22,6849
92.113.188.0,22,6849
92.113.192.0,22,6849
92.113.196.0,22,6849
92.113.200.0,22,6849
92.113.204.0,23,6849
92.113.206.0,23,6849
92.113.208.0,23,6849
92.113.210.0,23,6849
92.113.212.0,23,6849
92.113.214.0,23,6849
92.113.216.0,23,6849
92.113.218.0,23,6849
92.113.220.0,22,6849
92.113.224.0,19,6849
92.113.64.0,21,6849
92.113.72.0,21,6849
92.113.80.0,23,6849
92.113.82.0,23,6849
92.113.84.0,23,6849
92.113.86.0,23,6849
92.113.88.0,22,6849
92.113.92.0,23,6849
92.113.94.0,23,6849
92.113.96.0,23,6849
92.113.98.0,23,6849
92.114.0.0,24,31252
92.114.100.0,22,48095
92.114.1.0,24,40975
92.114.104.0,24,39737
92.114.105.0,24,39737
92.114.106.0,24,56684
92.114.107.0,24,6910
92.114.108.0,24,49302
92.114.109.0,24,6910
92.114.110.0,24,6910
92.114.111.0,24,41953
92.114.112.0,20,6910
92.114.120.0,21,6910
92.114.12.0,24,31605
92.114.12.0,24,65010
92.114.128.0,17,8926
92.114.128.0,18,8926
92.114.14.0,24,31605
92.114.14.0,24,65010
92.114.16.0,20,50810
92.114.192.0,18,8926
92.114.2.0,23,6910
92.114.32.0,24,3223
92.114.33.0,24,35270
92.114.34.0,24,9050
92.114.35.0,24,42831
92.114.36.0,24,48095
92.114.37.0,24,6830
92.114.38.0,24,41653
92.114.39.0,24,31102
92.114.40.0,21,51737
92.114.40.0,22,51737
92.114.4.0,22,48095
92.114.44.0,22,51737
92.114.48.0,22,51541
92.114.52.0,24,31102
92.114.53.0,24,48095
92.114.54.0,23,48141
92.114.56.0,21,48095
92.114.64.0,20,57218
92.114.80.0,23,6663
92.114.8.0,21,31605
92.114.82.0,24,40975
92.114.83.0,24,48095
92.114.84.0,23,6910
92.114.86.0,23,60781
92.114.88.0,22,41273
92.114.92.0,24,49367
92.114.93.0,24,61204
92.114.94.0,24,35818
92.114.95.0,24,35818
92.114.96.0,24,39758
92.114.97.0,24,39758
92.114.98.0,24,39756
92.114.99.0,24,9050
92.115.0.0,16,8926
92.115.0.0,18,8926
92.115.128.0,18,8926
92.115.192.0,18,8926
92.115.64.0,18,8926
92.116.0.0,15,12638
92.120.0.0,18,29063
92.12.0.0,14,43234
92.121.0.0,19,60142
92.121.32.0,19,60142
92.121.34.0,23,60142
92.121.36.0,22,60142
92.122.0.0,15,34164
92.122.0.0,21,8966
92.122.100.0,23,1273
92.122.102.0,23,20940
92.122.104.0,22,20940
92.122.108.0,22,5713
92.122.112.0,23,8426
92.122.114.0,23,20940
92.122.116.0,22,3257
92.122.120.0,23,34164
92.122.12.0,22,1680
92.122.122.0,24,20940
92.122.123.0,24,21342
92.122.124.0,24,34164
92.122.125.0,24,20940
92.122.126.0,24,34164
92.122.127.0,24,20940
92.122.128.0,20,8551
92.122.16.0,22,1273
92.122.176.0,23,20940
92.122.178.0,23,20940
92.122.180.0,22,20940
92.122.184.0,24,32787
92.122.185.0,24,32787
92.122.188.0,24,2914
92.122.189.0,24,34164
92.122.190.0,24,20940
92.122.191.0,24,34164
92.122.20.0,22,20940
92.122.204.0,23,34164
92.122.206.0,24,20940
92.122.207.0,24,20940
92.122.208.0,23,34164
92.122.210.0,23,13489
92.122.212.0,22,20940
92.122.215.0,24,20940
92.122.216.0,23,20940
92.122.218.0,23,20940
92.122.220.0,23,1273
92.122.222.0,23,1299
92.122.226.0,23,20940
92.122.228.0,23,8966
92.122.230.0,23,8966
92.122.232.0,21,20940
92.122.240.0,24,8966
92.122.24.0,22,20940
92.122.241.0,24,20940
92.122.242.0,24,20940
92.122.243.0,24,34164
92.122.244.0,22,3257
92.122.248.0,22,3257
92.122.252.0,23,3257
92.122.254.0,23,3257
92.122.32.0,21,20940
92.122.40.0,22,8426
92.122.48.0,24,3257
92.122.49.0,24,20940
92.122.50.0,24,1299
92.122.51.0,24,20940
92.122.53.0,24,20940
92.122.54.0,24,20940
92.122.55.0,24,34164
92.122.56.0,23,20940
92.122.58.0,23,20940
92.122.60.0,22,20940
92.122.64.0,22,20940
92.122.68.0,22,6762
92.122.72.0,22,12956
92.122.76.0,22,20940
92.122.80.0,22,20940
92.122.8.0,22,8966
92.122.84.0,22,20940
