ip,prefix,origin
123.0.138.0,24,25780
123.0.144.0,24,133741
123.0.146.0,24,133741
123.0.16.0,24,56054
123.0.17.0,24,56054
123.0.18.0,24,56054
123.0.19.0,24,56054
123.0.192.0,18,4780
123.0.192.0,22,131596
123.0.196.0,22,131596
123.0.200.0,22,131596
123.0.204.0,22,131596
123.0.208.0,22,131596
123.0.21.0,24,56054
123.0.212.0,22,131596
123.0.216.0,22,131596
123.0.220.0,22,131596
123.0.22.0,24,56054
123.0.224.0,22,131596
123.0.228.0,22,131596
123.0.232.0,22,131596
123.0.236.0,22,131596
123.0.240.0,22,131596
123.0.24.0,24,56054
123.0.244.0,22,131596
123.0.248.0,22,131596
123.0.252.0,22,131596
123.0.26.0,24,56054
123.0.32.0,19,4662
123.0.64.0,19,18278
123.0.96.0,19,18278
123.100.123.0,24,9889
123.100.128.0,19,38289
123.100.128.0,20,38289
123.100.128.0,24,38289
123.100.132.0,24,38289
123.100.133.0,24,38289
123.100.134.0,24,38289
123.100.136.0,24,38289
123.100.138.0,24,38289
123.100.139.0,24,38289
123.100.140.0,24,38289
123.100.141.0,24,38289
123.100.142.0,24,38289
123.100.143.0,24,38289
123.100.144.0,20,38289
123.100.144.0,24,38289
123.100.145.0,24,38289
123.100.146.0,24,38289
123.100.147.0,24,38289
123.100.148.0,24,38289
123.100.149.0,24,38289
123.100.150.0,24,38289
123.100.151.0,24,38289
123.100.152.0,24,38289
123.100.153.0,24,38289
123.100.155.0,24,38289
123.100.156.0,24,38289
123.100.157.0,24,38289
123.100.160.0,19,38673
123.100.160.0,20,38673
123.100.160.0,21,38673
123.100.168.0,21,38673
123.100.176.0,20,38673
123.100.176.0,21,38673
123.1.0.0,18,18126
123.100.184.0,21,38673
123.100.192.0,19,23790
123.100.224.0,23,4769
123.100.226.0,24,4769
123.100.228.0,22,55736
123.100.228.0,24,55736
123.100.229.0,24,55736
123.100.230.0,24,55736
123.100.231.0,24,55736
123.100.233.0,24,55736
123.100.234.0,24,17439
123.100.235.0,24,9892
123.100.236.0,22,9892
123.100.240.0,22,9892
123.100.244.0,23,9892
123.100.246.0,24,9892
123.100.248.0,21,9892
123.100.32.0,19,24033
123.100.64.0,18,9889
123.100.66.0,24,9889
123.100.68.0,24,9889
123.100.71.0,24,9889
123.100.72.0,24,9889
123.101.0.0,16,4134
123.101.0.0,19,4809
123.101.1.0,24,17785
123.103.0.0,23,4835
123.103.112.0,20,23724
123.103.112.0,20,4808
123.103.12.0,24,23724
123.103.12.0,24,4808
123.103.128.0,18,7690
123.103.13.0,24,23724
123.103.13.0,24,4808
123.103.14.0,24,23724
123.103.15.0,24,23724
123.103.15.0,24,4808
123.103.16.0,22,23724
123.103.16.0,22,4808
123.103.20.0,22,23724
123.103.20.0,22,4808
123.103.2.0,23,4808
123.103.224.0,20,7690
123.103.240.0,24,38478
123.103.24.0,22,4808
123.103.241.0,24,38478
123.103.242.0,24,38478
123.103.243.0,24,38478
123.103.244.0,24,38478
123.103.245.0,24,38478
123.103.246.0,24,38478
123.103.247.0,24,38478
123.103.248.0,24,38478
123.103.249.0,24,38478
123.103.250.0,24,38478
123.103.251.0,24,38478
123.103.252.0,24,38478
123.103.253.0,24,38478
123.103.254.0,24,38478
123.103.255.0,24,38478
123.103.28.0,24,4808
123.103.29.0,24,4808
123.103.30.0,24,4808
123.103.31.0,24,9293
123.103.32.0,21,4808
123.103.40.0,21,23724
123.103.4.0,22,23724
123.103.4.0,22,4808
123.103.48.0,21,23724
123.103.56.0,21,23724
123.103.56.0,21,4808
123.103.56.0,24,23724
123.103.64.0,21,4808
123.103.72.0,21,23724
123.103.72.0,21,4808
123.103.80.0,20,23724
123.103.80.0,20,4808
123.103.8.0,21,4808
123.103.8.0,22,23724
123.103.8.0,22,4808
123.103.96.0,20,4808
123.104.0.0,14,9595
123.108.0.0,21,17675
123.108.100.0,24,45313
123.108.101.0,24,45313
123.108.102.0,24,45313
123.108.103.0,24,45313
123.108.104.0,24,45500
123.108.108.0,22,133731
123.108.108.0,22,55933
123.108.11.0,24,38159
123.108.119.0,24,3491
123.108.120.0,21,38325
123.108.120.0,23,38325
123.108.120.0,24,38325
123.108.120.0,24,45560
123.108.12.0,24,38159
123.108.121.0,24,38325
123.108.122.0,23,38325
123.108.122.0,24,38325
123.108.123.0,24,38325
123.108.124.0,23,38325
123.108.124.0,24,38325
123.108.125.0,24,38325
123.108.126.0,23,38325
123.108.126.0,24,38325
123.108.127.0,24,38325
123.108.128.0,23,40676
123.108.130.0,24,23338
123.108.13.0,24,38159
123.108.133.0,24,23338
123.108.137.0,24,17408
123.108.14.0,24,38159
123.108.142.0,24,58730
123.108.143.0,24,58730
123.108.144.0,21,38441
123.108.15.0,24,38159
123.108.152.0,21,4713
123.108.160.0,22,9762
123.108.16.0,20,9271
123.108.164.0,24,7562
123.108.165.0,24,7562
123.108.166.0,23,9762
123.108.168.0,22,9762
123.108.172.0,22,9762
123.108.176.0,22,9569
123.108.180.0,22,9569
123.108.184.0,22,10175
123.108.188.0,22,10175
123.108.192.0,21,9621
123.108.200.0,21,45694
123.108.208.0,22,4808
123.108.212.0,23,4808
123.108.212.0,24,4808
123.108.213.0,24,4808
123.108.216.0,23,59050
123.108.216.0,24,4808
123.108.217.0,24,4808
123.108.220.0,22,4808
123.108.224.0,21,38457
123.108.224.0,24,38457
123.108.226.0,24,38457
123.108.227.0,24,38457
123.108.228.0,22,38457
123.108.236.0,22,17505
123.108.236.0,23,17505
123.108.238.0,23,17505
123.108.240.0,22,24389
123.108.240.0,24,24389
123.108.241.0,24,24389
123.108.242.0,23,24389
123.108.242.0,24,24389
123.108.243.0,24,24389
123.108.244.0,24,24389
123.108.246.0,24,24389
123.108.248.0,21,9902
123.108.248.0,24,9902
123.108.249.0,24,9902
123.108.250.0,24,9902
123.108.252.0,24,9902
123.108.253.0,24,9902
123.108.254.0,23,9902
123.108.254.0,24,9902
123.108.255.0,24,9902
123.108.32.0,19,17439
123.108.32.0,24,17439
123.108.33.0,24,17439
123.108.34.0,24,17439
123.108.35.0,24,17439
123.108.36.0,24,17439
123.108.39.0,24,17439
123.108.40.0,24,17439
123.108.41.0,24,17439
123.108.43.0,24,17439
123.108.45.0,24,17439
123.108.47.0,24,17439
123.108.48.0,20,17439
123.108.61.0,24,17439
123.108.62.0,24,17439
123.108.68.0,22,23871
123.108.68.0,24,23871
