ip,prefix,origin
120.0.0.0,12,4837
120.117.1.0,24,18185
120.117.4.0,24,18185
120.119.254.0,23,131150
120.124.0.0,16,1659
120.125.0.0,16,1659
120.126.32.0,19,38848
120.126.64.0,19,38848
120.126.96.0,20,38848
120.127.160.0,19,18047
120.128.0.0,21,4837
120.131.0.0,20,59019
120.131.0.0,23,59019
120.131.100.0,22,23724
120.131.10.0,23,59019
120.131.104.0,22,23724
120.131.108.0,22,23724
120.131.112.0,22,23724
120.131.116.0,22,23724
120.131.120.0,22,23724
120.131.12.0,23,59019
120.131.124.0,22,23724
120.131.128.0,17,4808
120.131.14.0,23,59019
120.131.2.0,23,59019
120.131.4.0,23,59019
120.131.6.0,23,59019
120.131.64.0,19,4837
120.131.64.0,21,23724
120.131.72.0,21,23724
120.131.80.0,22,23724
120.131.80.0,22,4808
120.131.8.0,23,59019
120.131.84.0,22,23724
120.131.84.0,22,4808
120.131.88.0,22,23724
120.131.92.0,22,23724
120.131.96.0,22,23724
120.132.0.0,19,23650
120.132.112.0,22,58466
120.132.116.0,22,58466
120.132.120.0,22,58466
120.132.124.0,22,58466
120.132.128.0,17,4835
120.132.128.0,18,17428
120.132.133.0,24,17428
120.132.135.0,24,17428
120.132.136.0,22,4812
120.132.144.0,22,17428
120.132.144.0,24,4835
120.132.16.0,20,4837
120.132.164.0,22,4835
120.132.178.0,24,17428
120.132.180.0,22,17428
120.132.182.0,24,17428
120.132.183.0,24,17428
120.132.184.0,24,17428
120.132.192.0,18,17428
120.132.192.0,23,4812
120.132.236.0,22,17428
120.132.236.0,24,17428
120.132.237.0,24,17428
120.132.238.0,24,17428
120.132.240.0,20,17428
120.132.255.0,24,17428
120.132.32.0,19,23724
120.132.32.0,22,23724
120.132.32.0,22,4808
120.132.36.0,22,23724
120.132.36.0,22,4808
120.132.40.0,22,23724
120.132.40.0,22,4808
120.132.44.0,22,23724
120.132.44.0,22,4808
120.132.44.0,22,59089
120.132.48.0,22,23724
120.132.48.0,22,4808
120.132.52.0,22,23724
120.132.52.0,22,4808
120.132.56.0,22,23724
120.132.56.0,22,4808
120.132.60.0,22,23724
120.132.60.0,22,4808
120.132.64.0,22,23724
120.132.64.0,22,4808
120.132.68.0,22,23724
120.132.68.0,22,4808
120.132.72.0,22,23724
120.132.72.0,22,4808
120.132.76.0,22,23724
120.132.76.0,22,4808
120.132.76.0,22,59089
120.132.80.0,22,23724
120.132.80.0,22,4808
120.132.84.0,22,23724
120.132.84.0,22,4808
120.132.88.0,22,23724
120.132.88.0,22,4808
120.132.88.0,22,59089
120.132.92.0,22,23724
120.132.92.0,22,4808
120.132.96.0,20,23650
120.133.0.0,16,9802
120.133.0.0,21,4837
120.133.12.0,23,4837
120.133.8.0,22,4837
120.134.0.0,15,23724
120.134.0.0,19,4835
120.134.0.0,21,4835
120.134.12.0,22,4835
120.134.128.0,17,4835
120.134.32.0,21,4835
120.134.48.0,20,4835
120.134.64.0,18,4835
120.135.0.0,16,4835
120.136.0.0,21,45177
120.136.0.0,24,45177
120.136.112.0,20,9698
120.136.128.0,21,23853
120.136.128.0,22,23853
120.136.128.0,23,23853
120.136.130.0,23,23853
120.136.132.0,22,23853
120.136.132.0,23,23853
120.136.134.0,23,23853
120.136.135.0,24,23853
120.136.160.0,21,4812
120.136.168.0,22,23853
120.136.168.0,24,23853
120.136.169.0,24,23853
120.136.170.0,24,23853
120.136.171.0,24,23853
120.136.172.0,24,23853
120.136.173.0,24,23853
120.136.174.0,24,23853
120.136.175.0,24,23853
120.136.192.0,18,10010
120.136.24.0,21,38209
120.136.25.0,24,38209
120.136.27.0,24,38209
120.136.28.0,24,38209
120.136.29.0,24,38209
120.136.31.0,24,38209
120.136.32.0,20,45187
120.136.48.0,20,23838
120.136.48.0,21,23838
120.136.5.0,24,45177
120.136.53.0,24,23838
120.136.54.0,24,23838
