ip,prefix,origin
137.0.0.0,13,721
137.10.0.0,16,497
137.100.104.0,24,106
137.100.105.0,24,106
137.100.106.0,24,106
137.100.132.0,22,106
137.100.136.0,22,106
137.1.0.0,16,387
137.100.87.0,24,106
137.100.96.0,24,106
137.100.97.0,24,106
137.100.98.0,24,106
137.100.99.0,24,106
137.101.0.0,16,12430
137.103.0.0,19,11776
137.103.32.0,19,12035
137.103.64.0,20,53250
137.103.80.0,20,32939
137.103.96.0,19,23100
137.104.0.0,16,3128
137.104.16.0,22,3128
137.107.64.0,24,209
137.107.65.0,24,209
137.107.66.0,24,209
137.108.0.0,16,786
137.109.0.0,16,703
137.110.0.0,16,7377
137.11.0.0,16,391
137.111.0.0,16,7575
137.112.0.0,16,1767
137.1.121.0,24,387
137.112.2.0,24,1767
137.112.244.0,24,1767
137.112.245.0,24,1767
137.112.57.0,24,1767
137.112.63.0,24,1767
137.113.0.0,16,19464
137.113.0.0,17,19464
137.113.128.0,17,19464
137.116.0.0,15,8075
137.118.10.0,24,6250
137.118.1.0,24,6250
137.118.112.0,20,6250
137.118.128.0,24,21891
137.118.130.0,23,36845
137.118.132.0,22,40020
137.118.136.0,21,22191
137.118.136.0,22,22191
137.118.140.0,22,22191
137.118.14.0,24,6250
137.118.144.0,22,6553
137.118.144.0,24,6553
137.118.145.0,24,6553
137.118.146.0,24,6553
137.118.147.0,24,6553
137.118.148.0,23,6250
137.118.150.0,23,20477
137.118.15.0,24,6250
137.118.152.0,22,11623
137.118.156.0,22,20477
137.118.160.0,20,20477
137.118.16.0,24,6250
137.118.176.0,22,20477
137.118.180.0,22,20477
137.118.18.0,24,6250
137.118.184.0,21,22191
137.118.192.0,23,6250
137.118.194.0,23,6553
137.118.194.0,24,6553
137.118.195.0,24,6553
137.118.196.0,22,20477
137.118.200.0,22,6250
137.118.20.0,24,6250
137.118.2.0,24,6250
137.118.204.0,22,20477
137.118.208.0,22,20477
137.118.21.0,24,6250
137.118.212.0,23,22191
137.118.214.0,23,22191
137.118.216.0,21,22191
137.118.216.0,22,22191
137.118.220.0,22,22191
137.118.22.0,23,6250
137.118.224.0,22,54434
137.118.228.0,22,36845
137.118.232.0,22,11623
137.118.236.0,22,21891
137.118.240.0,21,21891
137.118.24.0,24,6250
137.118.248.0,21,36845
137.118.25.0,24,6250
137.118.26.0,23,6250
137.118.28.0,23,6250
137.118.30.0,24,6250
137.118.3.0,24,6250
137.118.32.0,23,6250
137.118.34.0,23,6250
137.118.36.0,22,6250
137.118.40.0,24,6250
137.118.4.0,23,6250
137.118.41.0,24,6250
137.118.42.0,23,6250
137.118.44.0,22,6250
137.118.48.0,22,6250
137.118.51.0,24,6250
137.118.52.0,22,6250
137.118.58.0,24,6250
137.118.60.0,24,6250
137.118.61.0,24,6250
137.118.62.0,24,6250
137.118.63.0,24,6250
137.118.7.0,24,6250
137.118.90.0,24,36845
137.118.9.0,24,6250
137.118.91.0,24,36845
137.118.92.0,22,29831
137.118.96.0,20,33758
137.119.100.0,22,40020
137.119.104.0,21,22191
137.119.104.0,22,22191
137.119.108.0,22,22191
137.119.112.0,22,62637
137.119.112.0,23,62637
137.119.114.0,23,62637
137.119.116.0,23,62637
137.119.116.0,24,62637
137.119.117.0,24,62637
137.119.118.0,23,22191
137.119.118.0,24,22191
137.119.119.0,24,22191
137.119.120.0,21,40317
137.119.128.0,17,21766
137.119.128.0,22,21766
137.119.132.0,22,21766
137.119.136.0,22,21766
137.119.144.0,21,21766
137.119.152.0,21,21766
137.119.164.0,22,21766
137.119.168.0,22,21766
137.119.172.0,23,21766
137.119.176.0,22,21766
137.119.180.0,22,21766
137.119.192.0,22,21766
137.119.32.0,21,11426
137.119.48.0,20,22191
137.119.64.0,20,21515
137.119.80.0,20,40317
137.119.96.0,22,40020
137.120.0.0,16,1103
137.121.0.0,16,2200
137.1.212.0,24,387
137.122.0.0,16,25826
137.122.0.0,18,25826
137.122.128.0,18,25826
137.122.192.0,18,25826
137.122.64.0,18,25826
137.123.0.0,16,27219
137.124.0.0,16,11351
137.124.10.0,24,11351
137.125.0.0,16,32136
137.125.128.0,19,32136
137.125.200.0,22,32136
137.125.238.0,24,32136
137.125.248.0,22,32136
137.128.0.0,16,768
137.129.0.0,16,20900
137.131.0.0,16,2641
137.132.0.0,16,7472
137.132.0.0,17,7472
137.132.128.0,17,7472
137.132.250.0,24,7472
137.133.0.0,16,5400
137.134.216.0,22,10564
137.134.224.0,22,10564
137.134.228.0,22,10564
137.134.240.0,22,10564
137.134.244.0,22,10564
137.134.40.0,22,10564
137.134.4.0,22,10564
137.134.44.0,22,10564
137.134.48.0,22,54886
137.134.52.0,22,54886
137.134.72.0,22,54886
137.134.76.0,22,54886
137.135.0.0,16,8075
137.135.128.0,17,8075
137.138.0.0,16,513
137.139.0.0,16,46887
137.139.1.0,24,46887
137.140.0.0,16,22303
137.14.0.0,16,246
137.141.0.0,16,62810
137.14.10.0,24,246
137.14.104.0,23,246
137.14.106.0,24,246
137.14.107.0,24,246
137.14.110.0,23,246
137.14.11.0,24,246
137.14.112.0,21,246
137.14.120.0,24,246
137.14.12.0,24,246
137.14.121.0,24,246
137.14.122.0,24,246
137.14.126.0,24,246
137.14.127.0,24,246
137.14.128.0,21,246
137.14.136.0,24,246
137.14.137.0,24,246
137.14.138.0,24,246
137.14.139.0,24,246
137.14.14.0,23,246
137.14.142.0,24,246
137.14.143.0,24,246
137.14.144.0,21,246
137.14.152.0,22,246
137.14.158.0,24,246
137.14.159.0,24,246
137.14.160.0,21,246
137.14.16.0,21,246
137.14.168.0,24,246
137.14.169.0,24,246
137.14.174.0,24,246
137.14.175.0,24,246
137.14.176.0,21,246
137.14.184.0,23,246
137.14.186.0,24,246
137.14.190.0,24,246
137.14.191.0,24,246
137.14.192.0,21,246
137.14.200.0,23,246
137.142.0.0,16,15320
137.14.202.0,24,246
137.14.206.0,24,246
137.14.207.0,24,246
137.14.208.0,21,246
137.14.216.0,22,246
137.14.222.0,24,246
137.14.223.0,24,246
137.14.224.0,21,246
137.14.232.0,24,246
137.14.233.0,24,246
137.14.234.0,24,246
137.14.238.0,24,246
137.14.239.0,24,246
137.14.240.0,21,246
137.14.24.0,22,246
137.14.24.0,24,246
137.14.248.0,21,246
137.14.248.0,24,246
137.14.249.0,24,246
137.14.25.0,24,246
137.14.252.0,22,246
137.14.26.0,24,246
