ip,prefix,origin
204.0.0.0,14,2914
204.0.54.0,23,20940
204.0.69.0,24,14881
204.100.0.0,16,18558
204.10.0.0,22,17113
204.100.100.0,24,18558
204.100.101.0,24,18558
204.100.103.0,24,18558
204.100.110.0,24,18558
204.100.115.0,24,18558
204.100.116.0,24,18558
204.100.117.0,24,18558
204.100.118.0,24,18558
204.100.119.0,24,18558
204.100.120.0,24,18558
204.100.121.0,24,18558
204.100.122.0,24,18558
204.100.123.0,24,18558
204.100.124.0,24,18558
204.100.125.0,24,18558
204.100.126.0,24,18558
204.100.127.0,24,18558
204.100.128.0,24,18558
204.100.129.0,24,18558
204.100.136.0,22,18558
204.100.149.0,24,18558
204.100.155.0,24,18558
204.100.156.0,24,18558
204.100.157.0,24,18558
204.100.158.0,24,18558
204.100.159.0,24,18558
204.100.165.0,24,18558
204.100.166.0,24,18558
204.100.167.0,24,18558
204.100.168.0,24,18558
204.100.169.0,24,18558
204.100.180.0,24,18558
204.100.181.0,24,18558
204.100.182.0,24,18558
204.100.183.0,24,18558
204.100.185.0,24,18558
204.100.186.0,24,18558
204.100.187.0,24,18558
204.100.188.0,24,18558
204.100.189.0,24,18558
204.100.190.0,24,18558
204.100.191.0,24,18558
204.100.192.0,24,18558
204.100.193.0,24,18558
204.100.194.0,24,18558
204.100.205.0,24,18558
204.100.206.0,24,18558
204.100.207.0,24,18558
204.100.208.0,24,18558
204.100.209.0,24,18558
204.100.210.0,24,18558
204.100.211.0,24,18558
204.100.212.0,24,18558
204.100.213.0,24,18558
204.100.214.0,24,18558
204.100.220.0,24,18558
204.100.221.0,24,18558
204.100.222.0,24,18558
204.100.224.0,24,18558
204.100.225.0,24,18558
204.100.226.0,24,18558
204.100.227.0,24,18558
204.100.228.0,24,18558
204.100.229.0,24,18558
204.100.230.0,24,18558
204.100.231.0,24,18558
204.100.232.0,24,18558
204.100.233.0,24,18558
204.100.234.0,24,18558
204.100.235.0,24,18558
204.100.236.0,24,18558
204.100.237.0,24,18558
204.100.238.0,24,18558
204.100.239.0,24,18558
204.100.40.0,24,18558
204.100.41.0,24,18558
204.100.43.0,24,18558
204.100.44.0,24,18558
204.100.47.0,24,18558
204.100.52.0,24,18558
204.100.56.0,24,18558
204.100.57.0,24,18558
204.100.58.0,24,18558
204.100.59.0,24,18558
204.100.60.0,24,18558
204.100.61.0,24,18558
204.100.64.0,24,18558
204.100.65.0,24,18558
204.100.66.0,24,18558
204.100.67.0,24,18558
204.100.68.0,22,18558
204.100.72.0,24,18558
204.100.73.0,24,18558
204.100.74.0,24,18558
204.100.75.0,24,18558
204.100.76.0,24,18558
204.100.77.0,24,18558
204.100.78.0,24,18558
204.100.79.0,24,18558
204.100.80.0,24,18558
204.100.81.0,24,18558
204.100.82.0,24,18558
204.100.87.0,24,18558
204.100.88.0,24,18558
204.100.89.0,24,18558
204.100.90.0,24,18558
204.100.91.0,24,18558
204.100.92.0,24,18558
204.100.93.0,24,18558
204.100.94.0,24,18558
204.100.95.0,24,18558
204.100.97.0,24,18558
204.100.98.0,24,18558
204.100.99.0,24,18558
204.101.0.0,16,577
204.10.104.0,21,6939
204.101.1.0,24,36522
204.101.106.0,24,10264
204.101.109.0,24,36522
204.101.110.0,24,36522
204.101.111.0,24,10264
204.101.112.0,24,36522
204.101.113.0,24,10264
204.101.115.0,24,10264
204.101.118.0,24,10264
204.101.121.0,24,25946
204.101.122.0,24,36522
204.101.123.0,24,36522
204.101.126.0,24,577
204.101.127.0,24,36522
204.101.129.0,24,36522
204.101.142.0,24,36522
204.101.157.0,24,36522
204.101.163.0,24,36522
204.101.173.0,24,36522
204.101.174.0,24,36522
204.101.175.0,24,54788
204.101.176.0,24,36522
204.101.178.0,24,25946
204.101.181.0,24,36522
204.101.188.0,24,36522
204.101.196.0,24,577
204.101.200.0,24,36522
204.101.201.0,24,36522
204.10.12.0,24,18628
204.101.204.0,24,36522
204.101.209.0,24,36522
204.101.210.0,24,36522
204.101.21.0,24,36522
204.101.211.0,24,36522
204.101.213.0,24,36522
204.101.22.0,24,36522
204.101.223.0,24,577
204.101.23.0,24,395198
204.101.231.0,24,33017
204.101.233.0,24,36522
204.101.235.0,24,36522
204.101.237.0,24,36522
204.101.238.0,24,46872
204.101.239.0,24,36522
204.101.240.0,24,393686
204.10.124.0,22,6653
204.101.242.0,24,40788
204.101.245.0,24,40788
204.101.246.0,24,40788
204.101.248.0,24,40788
204.10.128.0,22,22408
204.101.29.0,24,36522
204.101.32.0,24,21724
204.10.132.0,24,26470
204.10.134.0,24,11057
204.101.35.0,24,21724
204.10.135.0,24,26470
204.10.136.0,24,22169
204.10.137.0,24,19237
204.101.37.0,24,21724
204.10.138.0,23,19237
204.10.140.0,22,19237
204.101.40.0,22,21724
204.10.144.0,22,16861
204.101.45.0,24,19397
204.10.148.0,24,20229
204.101.48.0,24,36052
204.10.149.0,24,20229
204.10.150.0,24,20229
204.10.15.0,24,18628
204.101.51.0,24,19842
204.10.151.0,24,20229
204.10.152.0,22,30016
204.101.53.0,24,21724
204.10.156.0,23,30016
204.10.158.0,24,30016
204.10.159.0,24,30016
204.10.160.0,22,32097
204.10.16.0,23,22154
204.101.6.0,23,36522
204.10.164.0,22,46600
204.10.168.0,24,32205
204.10.169.0,24,32205
204.10.170.0,24,32205
204.10.171.0,24,32205
204.10.172.0,24,32205
204.101.72.0,24,36052
204.10.173.0,24,32205
204.10.174.0,24,32205
204.10.175.0,24,32205
204.10.176.0,21,1819
204.101.77.0,24,33017
204.10.18.0,23,22154
204.101.81.0,24,36522
204.101.82.0,24,36522
