ip,prefix,origin
156.10.0.0,16,39098
156.1.0.0,16,22226
156.101.0.0,17,20062
156.101.0.0,21,20062
156.101.128.0,17,20062
156.101.192.0,21,20062
156.101.32.0,24,20062
156.101.33.0,24,20062
156.101.40.0,24,20062
156.101.8.0,21,20062
156.104.0.0,16,15026
156.105.0.0,21,7046
156.106.0.0,17,8414
156.106.128.0,17,8414
156.107.10.0,24,38028
156.107.11.0,24,38028
156.107.12.0,24,38028
156.107.136.0,24,133735
156.107.137.0,24,133735
156.107.138.0,24,133735
156.107.139.0,24,133735
156.107.147.0,24,38028
156.107.156.0,24,133734
156.107.157.0,24,133734
156.107.158.0,24,133734
156.107.159.0,24,133734
156.107.160.0,24,63617
156.107.170.0,24,63617
156.107.172.0,24,134610
156.107.173.0,24,134610
156.107.174.0,24,134610
156.107.175.0,24,134610
156.107.178.0,24,63617
156.107.179.0,24,63617
156.107.180.0,24,63617
156.107.181.0,24,63617
156.107.26.0,24,133735
156.107.27.0,24,133735
156.107.28.0,24,133734
156.107.29.0,24,133734
156.107.30.0,23,38028
156.107.32.0,24,38028
156.107.33.0,24,38028
156.107.34.0,24,38028
156.107.44.0,24,134611
156.107.45.0,24,134611
156.107.48.0,24,134611
156.107.49.0,24,134611
156.107.78.0,24,38028
156.107.80.0,24,133506
156.107.8.0,24,38028
156.107.81.0,24,133506
156.107.82.0,24,133506
156.107.83.0,24,133506
156.107.84.0,24,133506
156.107.85.0,24,133506
156.107.86.0,24,133506
156.107.87.0,24,133506
156.107.88.0,24,133505
156.107.89.0,24,133505
156.107.90.0,24,133505
156.107.9.0,24,38028
156.107.91.0,24,133505
156.107.92.0,24,133505
156.107.93.0,24,133505
156.107.94.0,24,133505
156.107.95.0,24,133505
156.108.0.0,16,36081
156.109.129.0,24,31547
156.109.14.0,24,31547
156.109.147.0,24,31547
156.109.15.0,24,31547
156.109.16.0,24,31547
156.109.18.0,24,31547
156.109.24.0,23,31547
156.109.26.0,24,31547
156.109.40.0,24,31547
156.109.4.0,24,31547
156.109.46.0,24,31547
156.109.78.0,24,31547
156.110.0.0,16,5078
156.11.0.0,24,15290
156.110.140.0,24,5078
156.110.144.0,20,16922
156.110.160.0,19,16922
156.110.240.0,20,16922
156.111.0.0,16,395139
156.111.0.0,17,395139
156.111.128.0,17,395139
156.11.12.0,23,7122
156.11.14.0,23,7122
