ip,prefix,origin
170.0.0.0,22,264957
170.0.0.0,23,264957
170.0.0.0,24,264957
170.0.100.0,22,264967
170.0.1.0,24,264957
170.0.104.0,22,264968
170.0.104.0,23,264968
170.0.104.0,24,264968
170.0.105.0,24,264968
170.0.106.0,23,264968
170.0.106.0,24,264968
170.0.107.0,24,264968
170.0.108.0,22,264965
170.0.112.0,22,264969
170.0.112.0,24,264969
170.0.113.0,24,264969
170.0.115.0,24,264969
170.0.116.0,22,265003
170.0.120.0,22,264970
170.0.12.0,22,174
170.0.124.0,22,264204
170.0.124.0,23,264204
170.0.126.0,23,264204
170.0.128.0,22,264972
170.0.128.0,23,264972
170.0.128.0,24,264972
170.0.129.0,24,264972
170.0.130.0,23,264972
170.0.130.0,24,264972
170.0.131.0,24,264972
170.0.132.0,24,264982
170.0.133.0,24,264982
170.0.134.0,24,264982
170.0.135.0,24,264982
170.0.136.0,22,264973
170.0.136.0,23,264973
170.0.138.0,23,264973
170.0.140.0,22,53192
170.0.140.0,23,53192
170.0.142.0,23,53192
170.0.144.0,22,52745
170.0.148.0,22,264426
170.0.148.0,23,264426
170.0.150.0,23,264426
170.0.152.0,22,264013
170.0.152.0,23,264013
170.0.154.0,23,264013
170.0.156.0,22,52937
170.0.156.0,23,52937
170.0.156.0,24,52937
170.0.157.0,24,52937
170.0.158.0,23,52937
170.0.158.0,24,52937
170.0.159.0,24,52937
170.0.164.0,22,264978
170.0.168.0,22,263334
170.0.172.0,22,263055
170.0.172.0,23,263055
170.0.172.0,24,263055
170.0.173.0,24,263055
170.0.174.0,23,263055
170.0.174.0,24,263055
170.0.175.0,24,263055
170.0.176.0,22,27903
170.0.176.0,23,27903
170.0.178.0,23,27903
170.0.178.0,24,27903
170.0.179.0,24,27903
170.0.184.0,22,263885
170.0.184.0,24,263885
170.0.185.0,24,263885
170.0.186.0,24,263885
170.0.187.0,24,263885
170.0.188.0,22,264975
170.0.192.0,22,264981
170.0.193.0,24,264981
170.0.194.0,23,264981
170.0.196.0,22,264986
170.0.200.0,22,263427
170.0.20.0,22,28668
170.0.2.0,23,264957
170.0.2.0,24,264957
170.0.204.0,22,28331
170.0.208.0,23,263919
170.0.208.0,24,263919
170.0.209.0,24,263919
170.0.210.0,23,263919
170.0.210.0,24,263919
170.0.211.0,24,263919
170.0.212.0,22,263015
170.0.212.0,24,263015
170.0.213.0,24,263015
170.0.214.0,24,263015
170.0.215.0,24,263015
170.0.216.0,22,265141
170.0.220.0,22,264137
170.0.220.0,23,264137
170.0.222.0,23,264137
170.0.224.0,22,265000
170.0.224.0,23,265000
170.0.224.0,24,265000
170.0.226.0,23,265000
170.0.227.0,24,265000
170.0.228.0,22,265510
170.0.236.0,22,264983
170.0.236.0,23,264983
170.0.236.0,24,264983
170.0.238.0,24,264983
170.0.239.0,24,264983
170.0.240.0,22,28131
170.0.24.0,22,264001
170.0.244.0,22,263222
170.0.248.0,22,262301
170.0.252.0,22,264980
170.0.252.0,23,264980
170.0.254.0,23,264980
170.0.28.0,22,262784
170.0.3.0,24,264957
170.0.32.0,22,264550
170.0.36.0,22,262887
170.0.40.0,22,263629
170.0.44.0,22,52800
170.0.44.0,23,52800
170.0.46.0,23,52800
170.0.46.0,24,52800
170.0.48.0,22,264961
170.0.48.0,23,264961
170.0.48.0,24,264961
170.0.49.0,24,264961
170.0.50.0,23,264961
170.0.50.0,24,264961
170.0.5.0,24,264703
170.0.51.0,24,264961
170.0.52.0,22,264974
170.0.56.0,22,263328
170.0.56.0,24,263328
170.0.57.0,24,263328
170.0.58.0,23,263328
170.0.58.0,24,263328
170.0.59.0,24,263328
170.0.60.0,22,265008
170.0.6.0,24,264703
170.0.64.0,22,263042
170.0.64.0,23,263042
170.0.64.0,24,263042
170.0.65.0,24,263042
170.0.66.0,23,263042
170.0.66.0,24,263042
170.0.67.0,24,263042
170.0.68.0,22,264963
170.0.68.0,23,264963
170.0.70.0,23,264963
170.0.72.0,24,264976
170.0.73.0,24,264976
