ip,prefix,origin
130.0.0.0,21,6908
130.0.128.0,18,30722
130.0.136.0,21,30722
130.0.160.0,20,30722
130.0.192.0,21,197914
130.0.196.0,22,8304
130.0.200.0,21,51701
130.0.20.0,23,47309
130.0.208.0,21,199237
130.0.216.0,21,12714
130.0.225.0,24,39470
130.0.226.0,24,39470
130.0.227.0,24,39470
130.0.228.0,24,30661
130.0.228.0,24,43347
130.0.229.0,24,39470
130.0.230.0,24,39470
130.0.231.0,24,18919
130.0.231.0,24,65156
130.0.232.0,21,15626
130.0.240.0,20,29256
130.0.24.0,21,57388
130.0.24.0,22,57388
130.0.25.0,24,57388
130.0.26.0,24,57388
130.0.27.0,24,57388
130.0.28.0,22,57388
130.0.31.0,24,57388
130.0.32.0,19,6876
130.0.64.0,22,33917
130.0.72.0,21,42442
130.0.73.0,24,42442
130.0.77.0,24,42442
130.0.80.0,22,61097
130.0.80.0,23,61097
130.0.8.0,21,41997
130.0.82.0,23,61097
130.0.84.0,22,61097
130.0.84.0,23,61097
130.0.86.0,24,61097
130.0.87.0,24,61097
130.0.88.0,21,20875
130.0.9.0,24,41997
130.0.96.0,19,49112
130.100.0.0,16,158
130.101.0.0,16,20085
130.102.0.0,16,24436
130.104.0.0,16,2611
130.105.0.0,16,23944
130.105.0.0,22,23944
130.105.100.0,22,23944
130.105.104.0,22,23944
130.105.108.0,22,23944
130.105.112.0,22,23944
130.105.116.0,22,23944
130.105.120.0,22,23944
130.105.12.0,22,23944
130.105.124.0,22,23944
130.105.128.0,22,23944
130.105.132.0,22,23944
130.105.136.0,22,23944
130.105.140.0,22,23944
130.105.144.0,22,23944
130.105.148.0,22,23944
130.105.152.0,22,23944
130.105.156.0,22,23944
130.105.160.0,22,23944
130.105.16.0,22,23944
130.105.164.0,22,23944
130.105.168.0,22,23944
130.105.172.0,22,23944
130.105.176.0,22,23944
130.105.180.0,22,23944
130.105.184.0,22,23944
130.105.188.0,22,23944
130.105.192.0,22,23944
130.105.196.0,22,23944
130.105.200.0,22,23944
130.105.20.0,22,23944
130.105.204.0,22,23944
130.105.208.0,22,23944
130.105.212.0,22,23944
130.105.216.0,22,23944
130.105.220.0,22,23944
130.105.224.0,22,23944
130.105.228.0,22,23944
130.105.232.0,22,23944
130.105.236.0,22,23944
130.105.240.0,22,23944
130.105.24.0,22,23944
130.105.244.0,22,23944
130.105.248.0,22,23944
130.105.252.0,22,23944
130.105.28.0,22,23944
130.105.32.0,22,23944
130.105.36.0,22,23944
130.105.40.0,22,23944
130.105.4.0,22,23944
130.105.44.0,22,23944
130.105.48.0,22,23944
130.105.52.0,22,23944
130.105.56.0,22,23944
130.105.60.0,22,23944
130.105.64.0,22,23944
130.105.68.0,22,23944
130.105.72.0,22,23944
130.105.76.0,22,23944
130.105.80.0,22,23944
130.105.8.0,22,23944
130.105.84.0,22,23944
130.105.88.0,22,23944
130.105.92.0,22,23944
130.105.96.0,22,23944
130.107.0.0,16,30
130.108.0.0,16,600
130.108.112.0,24,600
130.108.52.0,24,600
130.108.53.0,24,600
130.109.0.0,16,768
130.11.0.0,16,22284
130.111.0.0,16,557
130.112.0.0,16,1103
130.113.0.0,16,23237
130.114.0.0,17,1467
