ip,prefix,origin
23.0.0.0,12,35994
23.0.0.0,20,16625
23.0.112.0,20,39015
23.0.128.0,20,20940
23.0.144.0,20,2914
23.0.16.0,20,20940
23.0.161.0,24,20940
23.0.162.0,24,20940
23.0.164.0,24,35994
23.0.165.0,24,35994
23.0.166.0,23,45727
23.0.168.0,22,20940
23.0.172.0,23,20940
23.0.174.0,24,20940
23.0.175.0,24,35994
23.0.176.0,20,20940
23.0.192.0,22,39015
23.0.196.0,22,3257
23.0.200.0,22,7545
23.0.204.0,22,2914
23.0.208.0,22,20940
23.0.212.0,22,16625
23.0.216.0,22,16625
23.0.220.0,22,20940
23.0.224.0,23,2914
23.0.226.0,23,4750
23.0.228.0,23,3257
23.0.230.0,23,16625
23.0.232.0,23,7545
23.0.234.0,23,3257
23.0.236.0,23,20940
23.0.238.0,23,39015
23.0.240.0,23,3257
23.0.242.0,23,35994
23.0.244.0,23,20940
23.0.246.0,23,16625
23.0.248.0,23,2914
23.0.250.0,23,16625
23.0.252.0,23,16625
23.0.32.0,20,20940
23.0.48.0,20,20940
23.0.64.0,20,39015
23.0.80.0,20,16625
23.0.96.0,20,7545
23.100.0.0,15,8075
23.10.0.0,20,20940
23.1.0.0,22,1299
23.10.112.0,20,20940
23.10.128.0,20,2914
23.10.144.0,20,3257
23.10.160.0,20,4750
23.10.16.0,20,16625
23.10.176.0,20,3257
23.10.192.0,20,20940
23.102.0.0,16,8075
23.10.208.0,20,812
23.10.224.0,20,20940
23.10.240.0,24,20940
23.10.241.0,24,3257
23.10.242.0,23,34164
23.10.244.0,22,1267
23.10.248.0,24,20940
23.10.249.0,24,20940
23.10.251.0,24,20940
23.10.252.0,24,20940
23.10.253.0,24,20940
23.10.254.0,23,16625
23.10.254.0,24,16625
23.10.255.0,24,16625
23.103.128.0,17,8075
23.10.32.0,20,2516
23.103.64.0,18,8075
23.104.0.0,16,15003
23.10.48.0,20,20940
23.105.0.0,19,15003
23.105.128.0,19,15003
23.105.160.0,19,15003
23.105.192.0,19,25820
23.105.30.0,24,15003
23.105.32.0,19,15003
23.105.64.0,19,15003
23.105.96.0,19,15003
23.106.0.0,19,15003
23.106.128.0,19,25820
23.106.160.0,19,15003
23.106.192.0,19,15003
