ip,prefix,origin
140.0.0.0,16,23700
140.0.0.0,19,23700
140.0.128.0,19,23700
140.0.160.0,19,23700
140.0.192.0,19,23700
140.0.224.0,19,23700
140.0.32.0,19,23700
140.0.64.0,19,23700
140.0.96.0,19,23700
140.1.0.0,16,721
140.1.0.0,18,724
140.101.0.0,20,19773
140.101.112.0,20,19773
140.101.128.0,20,19773
140.101.144.0,20,19773
140.101.160.0,20,19773
140.101.16.0,20,19773
140.101.176.0,20,19773
140.101.192.0,20,19773
140.101.209.0,24,19773
140.101.210.0,23,19773
140.101.212.0,22,19773
140.101.216.0,21,19773
140.101.224.0,20,19773
140.101.240.0,20,19773
140.101.32.0,20,19773
140.101.48.0,20,19773
140.101.64.0,20,19773
140.101.80.0,20,19773
140.101.80.0,24,19773
140.101.96.0,20,19773
140.102.0.0,16,3356
140.103.0.0,16,33030
140.104.0.0,16,2381
140.105.0.0,16,137
140.106.0.0,16,32178
140.107.0.0,16,14954
140.108.0.0,22,33052
140.108.20.0,22,33052
140.108.24.0,22,33052
140.108.28.0,24,33052
140.109.0.0,16,9264
140.109.102.0,24,24167
140.109.98.0,24,24167
140.110.0.0,15,1659
140.110.0.0,16,7539
140.110.0.0,18,7539
140.110.160.0,19,7539
140.110.192.0,18,7539
140.110.64.0,19,7539
140.112.0.0,12,1659
140.112.0.0,16,17716
140.1.128.0,18,724
140.113.0.0,16,9916
140.114.0.0,16,18047
140.115.0.0,16,18420
140.115.16.0,24,7539
140.115.38.0,24,7539
140.117.0.0,16,17713
140.1.192.0,18,724
140.120.0.0,19,38847
140.120.128.0,19,38847
140.120.160.0,19,38847
140.120.32.0,19,38847
140.120.64.0,19,38847
140.120.96.0,19,38847
140.122.0.0,16,38844
140.122.0.0,17,38844
140.128.0.0,13,1659
140.132.0.0,16,1659
140.135.0.0,16,1659
140.136.0.0,15,1659
140.136.0.0,16,38845
140.138.0.0,16,1659
140.139.0.0,16,1527
140.141.0.0,16,600
140.14.136.0,24,721
140.14.137.0,24,721
140.14.138.0,24,721
140.142.0.0,16,73
140.14.39.0,24,721
140.144.0.0,16,46290
140.14.41.0,24,721
140.146.0.0,16,46103
140.146.24.0,24,46103
140.146.30.0,23,46103
140.147.0.0,16,2532
140.148.0.0,16,1840
140.148.0.0,17,1840
140.148.136.0,21,1840
140.148.200.0,21,1840
140.148.208.0,22,1840
140.148.220.0,24,1840
140.148.222.0,24,1840
140.148.224.0,21,1840
140.148.232.0,21,1840
140.148.240.0,21,1840
140.149.112.0,20,24414
140.149.32.0,19,24414
140.150.0.0,16,20861
140.151.0.0,16,719
140.152.0.0,14,721
140.153.129.0,25,768
140.153.25.0,24,1495
140.153.43.0,24,1461
140.153.56.0,24,1464
140.153.57.0,24,1464
140.153.72.0,24,721
140.154.0.0,16,1580
140.157.208.0,20,16928
140.157.32.0,20,16928
140.157.64.0,20,16928
140.157.66.0,24,15063
140.158.0.0,16,25709
140.159.0.0,16,7575
140.160.0.0,16,15199
140.161.0.0,16,395064
140.16.10.0,23,7224
140.16.1.0,24,724
140.163.0.0,16,14822
140.163.0.0,17,14822
140.163.128.0,17,14822
140.163.7.0,24,14822
140.164.0.0,16,137
140.1.64.0,18,724
140.165.0.0,16,7046
140.165.50.0,24,21547
140.165.52.0,24,812
140.165.53.0,24,812
140.165.54.0,24,812
140.166.0.0,16,56736
140.166.0.0,17,56736
140.166.128.0,17,56736
140.168.128.0,18,45867
140.168.135.0,24,45867
140.168.64.0,19,45867
140.168.79.0,24,45867
140.168.87.0,24,45867
140.168.96.0,19,45867
140.171.0.0,16,7018
140.172.0.0,16,2648
140.174.0.0,16,2914
140.174.234.0,24,62616
140.175.0.0,16,246
140.175.214.0,24,246
140.175.222.0,24,246
140.176.0.0,16,7246
140.176.248.0,24,7246
140.177.0.0,20,11106
140.177.16.0,23,25660
140.177.16.0,24,25660
140.177.17.0,24,25660
140.177.18.0,24,3361
140.177.192.0,19,11106
140.177.96.0,19,11106
140.178.0.0,16,768
140.180.0.0,16,88
140.181.0.0,16,680
140.182.0.0,16,87
140.182.0.0,19,87
140.183.0.0,16,1503
140.184.0.0,16,8111
140.185.0.0,16,27085
140.186.0.0,16,11232
140.187.0.0,16,1452
140.188.0.0,16,1906
140.189.0.0,16,2381
140.190.0.0,18,14828
140.190.128.0,18,14828
140.190.192.0,18,13712
140.190.64.0,18,14828
140.192.0.0,16,20130
140.192.0.0,16,54728
140.193.0.0,16,17001
140.194.0.0,17,4010
140.194.128.0,18,4010
140.194.192.0,24,4010
140.194.193.0,24,4010
140.194.194.0,23,4010
140.194.196.0,22,4010
140.194.200.0,22,4010
140.194.204.0,22,4010
140.194.208.0,20,4010
140.194.224.0,19,4010
140.196.0.0,16,27064
140.196.192.0,18,27064
140.197.0.0,16,210
140.198.0.0,20,26783
140.198.0.0,21,26783
140.198.112.0,20,26783
140.198.12.0,23,26783
140.198.128.0,20,26783
140.198.144.0,20,26783
140.198.15.0,24,26783
140.198.160.0,20,26783
140.198.16.0,20,26783
140.198.176.0,20,26783
140.198.192.0,20,26783
140.198.208.0,20,26783
140.198.224.0,20,26783
140.198.240.0,24,26783
140.198.241.0,24,26783
140.198.242.0,24,26783
140.198.243.0,24,26783
140.198.244.0,24,26783
140.198.245.0,24,26783
140.198.246.0,24,26783
140.198.247.0,24,26783
140.198.249.0,24,26783
140.198.251.0,24,26783
140.198.252.0,24,26783
140.198.253.0,24,26783
140.198.254.0,24,26783
140.198.255.0,24,26783
140.198.32.0,20,26783
140.198.48.0,20,26783
140.198.64.0,20,26783
140.198.80.0,20,26783
140.198.8.0,22,26783
140.198.96.0,20,26783
140.200.0.0,16,38022
140.2.0.0,18,724
140.201.0.0,16,1562
140.202.0.0,16,1464
140.203.0.0,16,1213
140.205.0.0,16,37963
140.205.122.0,24,45102
140.205.128.0,18,37963
140.205.192.0,18,37963
140.205.32.0,19,37963
140.205.76.0,24,37963
140.206.0.0,16,17621
140.206.113.0,24,17621
140.206.128.0,19,17621
140.206.166.0,24,17621
140.206.200.0,21,17621
140.206.208.0,21,17621
140.206.254.0,23,17621
140.206.32.0,19,17621
140.206.54.0,24,17621
140.206.88.0,22,17621
140.206.96.0,19,17621
140.207.0.0,16,17621
140.207.118.0,23,17621
140.207.118.0,24,17621
140.207.119.0,24,17621
140.207.120.0,21,17621
140.207.120.0,24,17621
140.207.121.0,24,17621
140.207.122.0,24,17621
140.207.123.0,24,17621
140.207.124.0,24,17621
140.207.125.0,24,17621
140.207.126.0,24,17621
140.207.127.0,24,17621
140.207.128.0,21,17621
140.207.128.0,24,17621
140.207.129.0,24,17621
140.207.130.0,24,17621
140.207.131.0,24,17621
140.207.132.0,24,17621
140.207.133.0,24,17621
140.207.134.0,24,17621
140.207.135.0,24,17621
140.207.136.0,22,17621
140.207.136.0,24,17621
140.207.137.0,24,17621
140.207.138.0,24,17621
140.207.139.0,24,17621
140.207.140.0,23,17621
140.207.140.0,24,17621
140.207.141.0,24,17621
140.207.142.0,24,17621
140.207.161.0,24,17621
140.207.176.0,20,17621
140.207.176.0,24,17621
140.207.177.0,24,17621
140.207.178.0,24,17621
140.207.179.0,24,17621
140.207.180.0,24,17621
140.207.181.0,24,17621
140.207.182.0,24,17621
140.207.183.0,24,17621
140.207.185.0,24,17621
140.207.186.0,24,17621
140.207.187.0,24,17621
140.207.188.0,24,17621
140.207.189.0,24,17621
140.207.190.0,24,17621
140.207.191.0,24,17621
140.207.192.0,24,17621
140.207.193.0,24,17621
140.207.194.0,24,17621
140.207.195.0,24,17621
140.207.196.0,24,17621
140.207.197.0,24,17621
140.207.198.0,24,17621
140.207.199.0,24,17621
140.207.200.0,24,17621
140.207.20.0,24,17621
140.207.201.0,24,17621
140.207.202.0,24,17621
140.207.204.0,24,17621
140.207.205.0,24,17621
140.207.206.0,24,17621
140.207.207.0,24,17621
140.207.208.0,21,17621
140.207.21.0,24,17621
140.207.216.0,22,17621
140.207.220.0,22,17621
140.207.22.0,24,17621
140.207.224.0,19,17621
140.207.23.0,24,17621
140.207.255.0,24,17621
140.207.26.0,24,17621
140.207.27.0,24,17621
140.207.28.0,24,17621
140.207.54.0,23,17621
140.207.54.0,24,17621
140.207.55.0,24,17621
140.207.56.0,21,17621
140.207.56.0,24,17621
140.207.57.0,24,17621
140.207.58.0,24,17621
140.207.59.0,24,17621
140.207.60.0,24,17621
140.207.61.0,24,17621
140.207.62.0,24,17621
140.207.63.0,24,17621
140.207.64.0,21,17621
140.207.64.0,24,17621
140.207.65.0,24,17621
140.207.66.0,24,17621
140.207.67.0,24,17621
140.207.68.0,24,17621
140.207.69.0,24,17621
140.207.70.0,24,17621
140.207.71.0,24,17621
140.207.72.0,23,17621
140.207.72.0,24,17621
140.207.73.0,24,17621
140.208.0.0,16,3477
140.208.0.0,18,40623
140.208.128.0,20,40623
140.208.144.0,20,40623
140.208.160.0,20,3477
140.208.192.0,20,3477
140.208.252.0,22,3477
140.209.0.0,16,32907
140.210.0.0,20,23724
140.210.0.0,20,4808
140.21.0.0,16,721
140.210.16.0,21,4808
140.210.24.0,23,4808
140.210.26.0,24,4808
140.211.0.0,16,3701
140.211.16.0,24,6366
140.212.160.0,21,7018
140.212.176.0,21,7018
140.212.21.0,24,7018
140.212.24.0,21,2386
140.212.56.0,21,7018
140.212.88.0,21,706
140.212.96.0,22,15139
140.213.0.0,18,131472
140.213.128.0,17,17440
140.213.64.0,18,17440
140.214.0.0,15,22284
140.214.0.0,16,22284
140.215.0.0,16,688
140.215.248.0,21,688
140.216.0.0,16,22284
140.217.0.0,16,22284
140.218.0.0,16,22284
140.219.0.0,16,22284
140.220.0.0,16,600
140.221.100.0,24,683
140.221.10.0,23,683
140.221.13.0,24,683
140.221.14.0,24,683
140.221.14.0,26,683
140.221.14.128,26,683
140.221.14.192,26,683
140.221.3.0,24,683
140.221.36.0,24,683
140.221.36.0,26,683
140.221.37.0,24,683
140.221.38.0,24,683
140.221.40.0,24,683
140.221.4.0,24,683
140.221.42.0,24,683
140.221.42.0,26,683
140.221.43.0,24,683
140.221.44.0,24,683
140.221.47.0,24,683
140.221.5.0,24,683
140.221.5.0,26,683
140.221.6.0,23,683
140.221.64.0,22,683
140.221.68.0,24,683
140.221.69.0,24,683
140.221.70.0,23,683
140.221.72.0,23,683
140.221.74.0,24,683
140.221.76.0,24,683
140.221.77.0,24,683
140.221.78.0,24,683
140.221.8.0,23,683
140.221.81.0,24,683
140.221.81.0,25,683
140.221.81.128,25,683
140.221.82.0,24,683
140.221.84.0,22,683
140.221.92.0,22,683
140.221.96.0,23,683
140.222.0.0,17,701
140.222.216.0,24,703
140.223.0.0,16,701
140.224.0.0,16,4134
140.225.0.0,16,14763
140.226.0.0,16,16519
140.228.0.0,16,600
140.230.0.0,16,8111
140.232.0.0,16,53260
140.232.1.0,24,53260
140.233.0.0,16,14550
140.234.0.0,16,6932
140.234.252.0,24,6932
140.234.254.0,24,6932
140.234.255.0,24,6932
140.237.0.0,16,4134
140.239.0.0,16,2828
140.239.130.0,24,31835
140.239.141.0,24,14929
140.239.141.0,24,5715
140.239.143.0,24,5715
140.239.234.0,23,17248
140.239.238.0,24,46346
140.239.65.0,24,13369
140.239.76.0,24,394721
140.240.0.0,16,4134
140.241.0.0,16,27370
140.241.250.0,24,27370
140.241.25.0,24,27370
140.241.3.0,24,27370
140.241.86.0,24,27370
140.242.100.0,24,20464
140.242.10.0,24,20464
140.242.11.0,24,20464
140.242.12.0,24,20464
140.242.125.0,24,20464
140.242.128.0,24,20464
140.242.13.0,24,20464
140.242.146.0,24,19855
140.242.147.0,24,19855
140.242.148.0,24,19855
140.242.16.0,24,7018
140.242.18.0,24,7018
140.242.209.0,24,20464
140.242.210.0,24,19893
140.242.212.0,24,20464
140.242.213.0,24,20464
140.242.214.0,24,20464
140.242.215.0,24,20464
140.242.217.0,24,20464
140.242.218.0,24,20464
140.242.219.0,24,20464
140.242.220.0,24,20464
140.242.22.0,24,20464
140.242.221.0,24,20464
140.242.222.0,24,20464
140.242.223.0,24,4808
140.242.224.0,24,4808
140.242.225.0,24,20464
140.242.227.0,24,20464
140.242.228.0,24,20464
140.242.229.0,24,20464
140.242.230.0,24,20464
140.242.24.0,24,543
140.242.250.0,24,20464
140.242.26.0,24,20464
140.242.27.0,24,20464
140.242.29.0,24,9158
140.242.4.0,24,543
140.242.45.0,24,20464
140.242.46.0,24,20464
140.242.5.0,24,543
140.242.64.0,24,19893
140.242.65.0,24,19893
140.242.70.0,24,543
140.242.72.0,24,543
140.243.0.0,16,4134
140.244.0.0,17,22488
140.244.128.0,17,22488
140.245.10.0,24,23151
140.245.1.0,24,23151
140.245.104.0,24,23151
140.245.108.0,23,23151
140.245.11.0,24,23151
140.245.12.0,22,23151
140.245.251.0,24,23151
140.245.252.0,24,23151
140.245.253.0,24,23151
140.245.254.0,24,23151
140.245.4.0,22,23151
140.245.66.0,24,23151
140.245.72.0,21,23151
140.245.8.0,24,23151
140.245.84.0,22,23151
140.245.88.0,22,23151
140.245.9.0,24,23151
140.245.92.0,22,23151
140.245.96.0,21,23151
140.246.0.0,16,4134
140.247.0.0,16,1742
140.247.111.0,24,1742
140.247.236.0,24,1742
140.249.0.0,16,4134
140.250.0.0,16,4134
140.251.0.0,17,20252
140.251.128.0,17,395139
140.251.128.0,18,395139
140.251.192.0,18,395139
140.252.0.0,16,62600
140.253.0.0,16,6262
140.254.0.0,16,159
140.255.0.0,16,4134
140.2.64.0,18,724
140.31.0.0,16,768
140.32.0.0,16,768
140.35.0.0,16,27065
140.35.108.0,22,27065
140.35.112.0,20,27065
140.35.129.0,24,1733
140.35.130.0,24,1733
140.35.132.0,24,1733
140.35.133.0,24,1733
140.35.192.0,24,1733
140.35.193.0,24,1733
140.35.194.0,24,1733
140.35.196.0,24,1733
140.35.224.0,24,27065
140.35.242.0,24,1733
140.35.248.0,24,27067
140.35.249.0,24,27067
140.35.64.0,18,721
140.35.65.0,24,27065
140.35.67.0,24,27065
140.35.69.0,24,27065
140.35.71.0,24,27065
140.35.75.0,24,27065
140.35.79.0,24,27065
140.35.81.0,24,27065
140.35.85.0,24,27065
140.35.88.0,24,27065
140.35.89.0,24,27065
140.35.94.0,24,27065
140.35.95.0,24,27065
140.35.96.0,24,27065
140.35.99.0,24,27065
140.45.10.0,24,27066
140.45.1.0,24,27066
140.45.11.0,24,27066
140.45.12.0,24,27066
140.45.13.0,24,27066
140.45.18.0,24,27066
140.45.19.0,24,27066
140.45.20.0,24,27066
140.45.2.0,24,27066
140.45.3.0,24,27066
140.45.4.0,24,27066
140.45.5.0,24,27066
140.45.7.0,24,27066
140.47.0.0,16,6500
140.6.0.0,16,768
140.75.0.0,16,4134
140.77.0.0,16,1945
140.78.0.0,16,1205
140.79.0.0,16,6262
140.80.0.0,16,27293
140.80.193.0,24,27293
140.80.194.0,24,27293
140.80.196.0,24,27293
140.80.197.0,24,27293
140.80.198.0,24,27293
140.80.199.0,24,27293
140.80.201.0,24,27293
140.83.152.0,21,7160
140.83.89.0,24,1217
140.83.93.0,24,1217
140.83.94.0,24,1217
140.83.95.0,24,23885
140.86.0.0,16,7160
140.88.0.0,16,40497
140.89.64.0,18,7018
140.90.0.0,16,6629
140.90.101.0,24,6629
140.90.128.0,24,6629
140.90.75.0,24,6629
140.92.0.0,16,1659
140.92.0.0,17,7539
140.92.128.0,17,7539
140.93.0.0,16,1715
140.94.0.0,16,12670
140.95.205.0,24,19690
140.95.206.0,24,19690
140.95.207.0,24,19690
140.95.223.0,24,19690
140.95.225.0,24,19690
140.95.226.0,24,19690
140.95.227.0,24,19690
140.95.235.0,24,19690
140.95.236.0,24,19690
140.95.240.0,24,19690
140.95.242.0,24,19690
140.96.0.0,16,18422
140.96.0.0,17,18422
140.96.0.0,18,18422
140.96.128.0,17,18422
140.96.128.0,18,18422
140.96.128.0,19,18422
140.96.160.0,21,18422
140.96.168.0,23,18422
140.96.170.0,23,18422
140.96.170.0,24,18422
140.96.171.0,24,18422
140.96.172.0,22,18422
140.96.172.0,23,18422
140.96.174.0,23,18422
140.96.176.0,21,18422
140.96.176.0,22,18422
140.96.180.0,22,18422
140.96.184.0,21,18422
140.96.192.0,18,18422
140.96.64.0,18,18422
140.97.0.0,16,786
140.98.0.0,16,13462
140.98.193.0,24,13462
140.98.194.0,24,13462
140.98.202.0,24,13462
140.98.210.0,24,13462
140.99.100.0,24,54543
140.99.10.0,24,54543
140.99.101.0,24,54543
140.99.102.0,24,54543
140.99.103.0,24,54543
140.99.104.0,24,54543
140.99.105.0,24,54543
140.99.106.0,24,54543
140.99.107.0,24,54543
140.99.108.0,24,54543
140.99.109.0,24,54543
140.99.110.0,24,54543
140.99.11.0,24,54543
140.99.111.0,24,54543
140.99.112.0,24,54543
140.99.113.0,24,54543
140.99.114.0,24,54543
140.99.115.0,24,54543
140.99.116.0,24,54543
140.99.117.0,24,54543
140.99.118.0,24,54543
140.99.119.0,24,54543
140.99.120.0,24,54543
140.99.12.0,24,54543
140.99.121.0,24,54543
140.99.122.0,24,54543
140.99.123.0,24,54543
140.99.124.0,24,54543
140.99.125.0,24,54543
140.99.126.0,24,54543
140.99.127.0,24,54543
140.99.128.0,24,54543
140.99.129.0,24,54543
140.99.130.0,24,54543
140.99.13.0,24,54543
140.99.131.0,24,54543
140.99.132.0,24,54543
140.99.133.0,24,54543
