ip,prefix,origin
47.11.0.0,16,55836
47.11.0.0,18,55836
47.11.128.0,18,55836
47.11.192.0,18,55836
47.11.64.0,18,55836
47.136.0.0,13,5650
47.136.0.0,14,5650
47.137.208.0,21,5650
47.137.216.0,21,5650
47.140.0.0,16,5650
47.140.112.0,22,5650
47.140.116.0,22,5650
47.140.157.0,24,5650
47.140.158.0,24,5650
47.140.204.0,24,5650
47.140.205.0,24,5650
47.140.216.0,22,5650
47.140.224.0,20,5650
47.140.56.0,22,5650
47.142.0.0,17,5650
47.142.128.0,17,5650
47.143.112.0,22,5650
47.143.116.0,22,5650
47.143.120.0,22,5650
47.143.124.0,24,5650
47.143.125.0,24,5650
47.143.126.0,24,5650
47.143.128.0,19,5650
47.143.32.0,22,5650
47.143.38.0,24,5650
47.143.64.0,20,5650
47.143.80.0,20,5650
47.143.8.0,21,5650
47.143.96.0,20,5650
47.144.0.0,12,5650
47.144.0.0,13,5650
47.15.0.0,16,55836
47.15.0.0,17,55836
47.15.128.0,17,55836
47.152.0.0,14,5650
47.155.18.0,23,5650
47.155.252.0,23,5650
47.156.0.0,16,5650
47.158.0.0,16,5650
47.159.224.0,19,5650
47.160.0.0,12,5650
47.16.0.0,14,6128
47.176.0.0,14,5650
47.180.0.0,15,5650
47.180.0.0,16,5650
47.180.158.0,23,5650
47.181.0.0,19,5650
47.181.32.0,22,5650
47.182.0.0,15,5650
47.182.0.0,17,5650
47.182.130.0,23,5650
47.182.132.0,22,5650
47.182.136.0,21,5650
47.182.144.0,20,5650
47.182.160.0,20,5650
47.182.176.0,20,5650
47.182.192.0,20,5650
47.182.208.0,21,5650
47.182.216.0,22,5650
47.182.220.0,22,5650
47.182.224.0,23,5650
47.182.226.0,23,701
47.182.226.0,24,5650
47.182.227.0,24,5650
47.182.228.0,24,5650
47.182.229.0,24,5650
47.182.233.0,24,5650
47.182.234.0,23,5650
47.182.236.0,23,5650
47.182.238.0,23,5650
47.183.0.0,20,5650
47.183.104.0,22,5650
47.183.108.0,24,5650
47.183.112.0,22,5650
47.183.116.0,23,5650
47.183.128.0,20,5650
47.183.144.0,20,5650
47.183.160.0,20,5650
47.183.16.0,21,5650
47.183.176.0,20,5650
47.183.24.0,21,5650
47.183.32.0,22,5650
47.183.36.0,22,5650
47.183.40.0,22,5650
47.183.44.0,24,5650
47.183.64.0,20,5650
47.183.80.0,21,5650
47.183.88.0,22,5650
47.183.96.0,21,5650
47.184.0.0,14,5650
47.188.0.0,15,5650
47.188.0.0,16,5650
47.189.0.0,17,5650
47.189.128.0,18,5650
47.189.192.0,19,5650
47.189.224.0,19,5650
47.189.60.0,23,5650
47.190.0.0,16,5650
47.190.0.0,17,5650
47.190.128.0,21,5650
47.19.10.0,24,22994
47.19.105.0,24,31922
47.19.109.0,24,33645
47.19.114.0,24,63260
47.19.115.0,24,14822
47.19.120.0,24,14822
47.19.127.0,24,63329
47.19.136.0,24,31774
47.19.137.0,24,31774
47.19.138.0,24,393644
47.19.143.0,24,19926
47.19.151.0,24,63397
47.19.152.0,24,63397
47.19.156.0,24,63378
47.19.157.0,24,31774
47.19.17.0,25,6128
47.19.177.128,25,395549
47.19.183.0,24,394524
47.19.19.0,24,395117
47.19.191.0,24,32696
47.19.192.0,24,393329
47.19.193.0,24,393329
47.19.195.0,24,36591
47.19.196.0,24,13850
47.19.199.0,24,6128
47.192.0.0,16,5650
47.19.202.0,24,27447
47.19.2.0,24,22234
47.19.203.0,24,393978
47.19.205.0,24,20370
47.19.209.0,24,62802
47.19.214.0,24,394245
47.19.215.0,24,6128
47.19.216.0,24,23069
47.19.218.0,24,394454
47.19.219.0,24,53482
47.19.220.0,24,27536
47.19.251.0,24,6128
47.19.254.0,24,394817
47.19.255.0,24,11898
47.193.0.0,17,5650
47.19.34.0,24,62677
47.19.35.0,24,36474
47.19.41.0,24,11805
47.19.46.0,24,40598
47.19.58.0,24,33684
47.196.0.0,14,5650
47.19.82.0,24,13597
47.19.86.0,24,22271
47.19.99.0,24,4451
47.200.0.0,14,5650
47.20.0.0,14,6128
47.204.0.0,16,5650
47.205.0.0,16,5650
47.206.0.0,16,5650
47.208.0.0,12,19108
47.208.0.0,15,19108
47.209.128.0,17,19108
47.209.52.0,22,19108
47.209.56.0,22,19108
47.209.60.0,24,7018
47.209.64.0,18,19108
47.210.0.0,15,19108
47.212.0.0,14,19108
47.212.0.0,17,19108
47.213.0.0,16,19108
47.214.0.0,16,19108
47.215.128.0,17,19108
47.216.0.0,16,19108
47.217.0.0,16,19108
47.218.0.0,15,19108
47.218.0.0,22,19108
47.218.12.0,22,19108
47.218.16.0,22,19108
47.218.20.0,22,19108
47.218.24.0,22,19108
47.218.28.0,22,19108
47.218.32.0,22,19108
47.218.36.0,22,19108
47.218.40.0,22,19108
47.218.4.0,22,19108
47.218.44.0,22,19108
47.218.48.0,22,19108
47.218.52.0,22,19108
