ip,prefix,origin
61.0.0.0,18,9829
61.0.0.0,20,9829
61.0.112.0,20,9829
61.0.128.0,18,9829
61.0.128.0,20,9829
61.0.144.0,20,9829
61.0.160.0,20,9829
61.0.16.0,20,9829
61.0.176.0,20,9829
61.0.192.0,18,9829
61.0.192.0,20,9829
61.0.2.0,24,9829
61.0.208.0,20,9829
61.0.224.0,20,9829
61.0.240.0,20,9829
61.0.32.0,20,9829
61.0.48.0,20,9829
61.0.64.0,18,9829
61.0.64.0,20,9829
61.0.80.0,20,9829
61.0.96.0,20,9829
61.100.0.0,17,9848
61.100.0.0,20,9848
61.10.0.0,16,9908
61.10.0.0,19,9908
61.100.100.0,22,9845
61.100.1.0,24,9848
61.100.104.0,22,9845
61.100.108.0,23,9845
61.100.110.0,24,9845
61.100.112.0,22,9845
61.100.124.0,22,9697
61.100.128.0,18,9848
61.100.134.0,24,45390
61.100.14.0,24,9848
61.100.16.0,24,9848
61.100.17.0,24,9848
61.100.180.0,24,9848
61.100.183.0,24,9848
61.100.186.0,24,9848
61.100.189.0,24,9848
61.1.0.0,18,9829
61.100.192.0,19,18310
61.100.192.0,20,18310
61.100.208.0,20,18310
61.1.0.0,20,9829
61.100.224.0,21,17609
61.100.232.0,21,17609
61.100.240.0,21,45372
61.100.240.0,22,45372
61.100.248.0,24,3786
61.100.34.0,24,38092
61.100.48.0,24,9848
61.100.49.0,24,9848
61.100.63.0,24,38092
61.100.7.0,24,9848
61.100.90.0,23,9697
61.100.92.0,22,9697
61.101.0.0,17,9318
61.101.126.0,24,38414
61.101.126.128,25,38414
61.101.128.0,18,9318
61.101.192.0,19,9318
61.101.244.0,22,3786
61.10.128.0,19,9908
61.101.32.0,20,9318
61.10.160.0,19,9908
61.101.73.0,24,38698
61.10.192.0,19,9908
61.102.0.0,18,17839
61.102.128.0,17,9689
61.102.128.0,19,9689
61.102.128.0,20,38097
61.102.128.0,21,38097
61.102.136.0,21,38097
61.102.144.0,20,38097
61.102.144.0,21,38097
61.102.145.0,24,38097
61.102.152.0,21,38097
61.102.160.0,19,9689
61.102.160.0,20,9689
61.102.160.0,21,38097
61.102.165.0,24,38097
61.102.168.0,21,38097
61.102.176.0,20,9689
61.102.176.0,21,38097
61.102.184.0,21,38097
61.102.192.0,19,9689
61.102.192.0,22,9689
61.102.196.0,22,9689
61.102.200.0,22,9689
61.102.223.0,24,38097
61.102.224.0,19,9689
61.102.224.0,22,9689
61.102.228.0,22,9689
61.102.232.0,22,9689
61.102.240.0,22,9689
61.10.224.0,19,9908
61.102.244.0,22,9689
61.102.248.0,22,9689
61.102.64.0,19,17839
61.102.96.0,19,17839
61.102.98.0,24,17839
61.103.0.0,16,9457
61.103.0.0,17,9457
61.103.117.0,24,38091
61.103.124.0,24,38091
61.103.128.0,17,9457
61.103.128.0,24,55600
61.103.129.0,24,55600
61.103.140.0,24,10037
