ip,prefix,origin
187.0.0.0,20,28283
187.0.0.0,22,28283
187.0.104.0,21,22689
187.0.112.0,20,22689
187.0.12.0,22,28283
187.0.128.0,20,28238
187.0.128.0,21,28238
187.0.136.0,21,28238
187.0.144.0,22,28239
187.0.148.0,22,28239
187.0.152.0,22,28239
187.0.156.0,22,28239
187.0.156.0,23,28239
187.0.158.0,23,28239
187.0.160.0,22,28240
187.0.16.0,20,262751
187.0.164.0,22,263113
187.0.164.0,23,263113
187.0.166.0,23,263113
187.0.168.0,21,263128
187.0.168.0,22,263128
187.0.172.0,22,263128
187.0.176.0,20,28241
187.0.176.0,21,28241
187.0.176.0,23,28241
187.0.177.0,24,28241
187.0.178.0,24,28241
187.0.179.0,24,28241
187.0.180.0,23,28241
187.0.180.0,24,28241
187.0.182.0,24,28241
187.0.183.0,24,28241
187.0.184.0,21,28241
187.0.184.0,24,28241
187.0.185.0,24,28241
187.0.186.0,24,28241
187.0.191.0,24,28241
187.0.192.0,20,26592
187.0.208.0,20,26592
187.0.224.0,20,28242
187.0.224.0,24,28242
187.0.225.0,24,28242
187.0.226.0,24,28242
187.0.229.0,24,28242
187.0.230.0,24,28242
187.0.231.0,24,28242
187.0.232.0,24,28242
187.0.233.0,24,28242
187.0.234.0,24,28242
187.0.239.0,24,28242
187.0.248.0,21,28243
187.0.254.0,23,28243
187.0.4.0,22,28283
187.0.48.0,20,28352
187.0.48.0,22,28352
187.0.52.0,22,28352
187.0.52.0,23,28352
187.0.56.0,22,28352
187.0.60.0,23,28352
187.0.6.0,23,28283
187.0.62.0,24,28352
187.0.64.0,18,22689
187.0.64.0,19,22689
187.0.64.0,20,22689
187.0.80.0,20,22689
187.0.8.0,22,28283
187.0.96.0,19,22689
187.0.96.0,21,22689
187.100.0.0,15,27699
187.100.0.0,16,27699
187.10.0.0,15,27699
187.10.0.0,16,27699
187.1.0.0,20,28244
187.1.0.0,21,28244
187.102.0.0,20,262697
187.102.104.0,21,28276
187.102.112.0,20,262700
187.102.112.0,24,262700
187.102.114.0,24,262700
187.102.115.0,24,262700
187.102.116.0,24,262700
187.102.117.0,24,262700
187.102.118.0,24,262700
187.102.119.0,24,262700
187.102.120.0,21,262700
187.102.120.0,24,262700
187.102.121.0,24,262700
187.102.122.0,24,262700
187.102.123.0,24,262700
187.102.124.0,24,262700
187.102.125.0,24,262700
187.102.126.0,23,262700
187.102.126.0,24,262700
187.102.127.0,24,262700
187.102.128.0,19,17222
187.102.128.0,20,17222
187.102.144.0,20,17222
187.102.160.0,19,17222
187.102.16.0,20,53094
187.102.17.0,24,53094
187.102.18.0,24,53094
187.102.19.0,24,53094
187.102.20.0,23,53094
187.102.20.0,24,53094
187.102.21.0,24,53094
187.102.22.0,23,53094
187.102.22.0,24,53094
187.102.23.0,24,53094
187.102.24.0,23,53094
187.102.24.0,24,53094
187.102.25.0,24,53094
187.102.26.0,24,53094
187.102.27.0,24,53094
187.102.28.0,23,53094
187.102.28.0,24,53094
187.102.29.0,24,53094
187.102.30.0,23,53094
187.102.30.0,24,53094
187.102.31.0,24,53094
187.102.32.0,20,262698
187.102.32.0,21,262698
187.102.32.0,24,262698
187.102.40.0,21,262698
187.102.40.0,24,262698
187.102.44.0,23,262698
187.102.44.0,24,262698
187.102.48.0,24,53095
187.102.49.0,24,53095
187.102.50.0,24,53095
187.102.51.0,24,53095
187.102.52.0,24,53095
187.102.53.0,24,53095
187.102.54.0,24,53095
187.102.55.0,24,53095
187.102.56.0,24,53095
187.102.57.0,24,53095
187.102.58.0,24,53095
187.102.59.0,24,53095
187.102.60.0,24,53095
187.102.61.0,24,53095
187.102.62.0,23,53095
187.102.63.0,24,53095
187.102.64.0,20,262699
187.102.64.0,24,262699
187.102.65.0,24,262699
187.102.66.0,23,262699
187.102.67.0,24,262699
187.102.68.0,22,262699
187.102.68.0,24,262699
187.102.70.0,24,262699
187.102.71.0,24,262699
187.102.72.0,21,262699
187.102.73.0,24,262699
187.102.74.0,24,262699
187.102.75.0,24,262699
187.102.77.0,24,262699
187.102.78.0,24,262699
187.102.79.0,24,262699
187.102.80.0,20,53096
187.102.80.0,22,53096
187.102.84.0,22,53096
187.102.88.0,22,53096
187.102.92.0,22,53096
187.102.96.0,20,28276
187.102.96.0,21,28276
187.103.0.0,20,53098
187.103.104.0,21,14840
187.103.111.0,24,14840
187.103.112.0,21,14840
187.103.120.0,22,14840
187.103.128.0,20,53100
187.103.128.0,21,53100
187.103.136.0,21,53100
187.103.144.0,20,53101
187.103.144.0,24,53101
187.103.146.0,24,53101
187.103.152.0,24,53101
187.103.156.0,22,53101
187.103.156.0,24,53101
187.103.160.0,20,53102
187.103.160.0,21,53102
187.103.160.0,22,53102
187.103.160.0,23,53102
187.103.160.0,24,53102
187.103.161.0,24,53102
187.103.162.0,23,53102
187.103.164.0,22,53102
187.103.164.0,23,53102
187.103.166.0,23,53102
187.103.168.0,21,53102
187.103.168.0,22,53102
187.103.168.0,23,53102
187.103.170.0,23,53102
187.103.172.0,22,53102
187.103.172.0,23,53102
187.103.173.0,24,53102
187.103.174.0,23,53102
187.103.176.0,23,53103
187.103.178.0,23,53103
187.103.180.0,23,53103
187.103.182.0,23,53103
187.103.184.0,24,53103
187.103.185.0,24,53103
187.103.186.0,23,53103
187.103.188.0,23,53103
187.103.190.0,23,53103
187.103.208.0,20,28140
187.103.208.0,21,28140
187.103.216.0,21,28140
187.103.224.0,19,28283
187.103.224.0,20,28283
187.103.227.0,24,28283
187.103.240.0,20,28283
187.103.248.0,21,28283
187.103.40.0,21,53099
187.103.48.0,20,262807
187.103.48.0,22,262807
187.103.52.0,22,262807
187.103.56.0,22,262807
187.103.60.0,22,262807
187.103.64.0,20,53144
187.103.64.0,21,53144
187.103.66.0,24,53144
187.103.68.0,24,53144
187.103.69.0,24,53144
187.103.72.0,21,53144
187.103.76.0,24,53144
187.103.78.0,23,53144
187.103.80.0,20,262702
187.103.80.0,24,262702
187.103.81.0,24,262702
187.103.82.0,24,262702
187.103.83.0,24,262702
187.103.84.0,24,262702
187.103.85.0,24,262702
187.103.86.0,24,262702
187.103.87.0,24,262702
187.103.88.0,24,262702
187.103.89.0,24,262702
187.103.90.0,24,262702
187.103.91.0,24,262702
187.103.92.0,24,262702
187.103.96.0,21,14840
187.104.0.0,18,28573
187.104.0.0,19,28573
187.104.0.0,21,28573
187.104.112.0,20,28573
187.104.12.0,22,28573
187.104.128.0,18,28573
187.104.128.0,19,28573
187.104.160.0,19,28573
187.104.16.0,22,28573
187.104.192.0,19,28573
187.104.20.0,22,28573
187.104.24.0,22,28573
187.104.28.0,22,28573
187.104.32.0,19,28573
187.104.32.0,21,28573
187.104.40.0,22,28573
187.104.45.0,24,28573
187.104.46.0,23,28573
187.104.48.0,20,28573
187.104.64.0,20,28573
187.104.8.0,22,28573
187.104.96.0,20,28573
187.105.0.0,17,28573
187.105.0.0,19,28573
187.105.128.0,19,28573
187.105.160.0,19,28573
187.105.192.0,18,28573
187.105.32.0,20,28573
187.105.48.0,20,28573
187.105.64.0,21,28573
187.105.72.0,21,28573
187.105.80.0,20,28573
187.106.0.0,20,28573
187.106.128.0,18,28573
187.106.128.0,19,28573
187.106.144.0,20,28573
187.106.160.0,19,28573
187.106.160.0,22,28573
187.106.16.0,20,28573
187.106.192.0,18,28573
187.106.32.0,19,28573
187.106.64.0,18,28573
187.106.64.0,19,28573
187.106.96.0,19,28573
187.107.104.0,21,28573
187.107.112.0,20,28573
187.107.128.0,18,28573
187.107.128.0,19,28573
187.107.160.0,19,28573
187.107.16.0,20,28573
187.107.192.0,21,28573
187.107.200.0,21,28573
187.107.208.0,20,28573
187.107.224.0,20,28573
187.107.240.0,20,28573
187.107.240.0,22,28573
187.107.240.0,23,28573
187.107.244.0,22,28573
187.107.248.0,21,28573
187.107.248.0,22,28573
187.107.32.0,19,28573
187.107.32.0,20,28573
187.107.48.0,20,28573
187.107.64.0,19,28573
187.108.0.0,20,28267
187.108.0.0,23,28267
187.108.100.0,22,53106
187.108.10.0,23,28267
187.108.101.0,24,53106
187.108.102.0,24,53106
187.108.103.0,24,53106
187.108.104.0,21,53106
187.108.104.0,22,53106
187.108.104.0,24,53106
187.108.105.0,24,53106
187.108.106.0,24,53106
187.108.107.0,24,53106
187.108.108.0,22,53106
187.108.108.0,24,53106
187.108.109.0,24,53106
187.108.112.0,20,53125
187.108.112.0,21,53125
187.108.117.0,24,53125
187.108.118.0,24,53125
187.108.119.0,24,53125
187.108.120.0,21,53125
187.108.12.0,23,28267
187.108.128.0,18,262589
187.108.128.0,19,262589
187.108.129.0,24,27724
187.108.136.0,21,27724
187.108.14.0,23,28267
187.108.146.0,24,27724
187.108.147.0,24,27724
187.108.148.0,24,27724
187.108.160.0,19,262589
187.108.16.0,20,53169
187.108.164.0,24,27724
187.108.166.0,24,27724
187.108.167.0,24,27724
187.108.168.0,24,27724
187.108.169.0,24,27724
187.108.170.0,24,27724
187.108.171.0,24,27724
187.108.172.0,24,27724
187.108.173.0,24,27724
187.108.176.0,24,27724
187.108.177.0,24,27724
187.108.178.0,24,27724
187.108.18.0,24,53169
187.108.184.0,24,27724
187.108.185.0,24,27724
187.108.186.0,24,27724
187.108.192.0,20,25761
187.108.192.0,20,53107
187.108.192.0,24,53107
187.108.198.0,24,53107
187.108.199.0,24,53107
187.108.2.0,23,28267
187.108.206.0,24,53107
187.108.207.0,24,53107
187.108.208.0,20,28343
187.108.21.0,24,53169
187.108.224.0,20,53108
187.108.224.0,22,53108
187.108.224.0,24,53108
187.108.228.0,22,53108
187.108.232.0,22,53108
187.108.236.0,22,53108
187.108.240.0,20,53109
187.108.240.0,24,53109
187.108.241.0,24,53109
187.108.242.0,24,53109
187.108.243.0,24,53109
187.108.244.0,24,53109
187.108.245.0,24,53109
187.108.246.0,24,53109
187.108.247.0,24,53109
187.108.248.0,24,53109
187.108.249.0,24,53109
187.108.250.0,24,53109
187.108.251.0,24,53109
187.108.252.0,24,53109
187.108.253.0,24,53109
187.108.254.0,24,53109
187.108.255.0,24,53109
187.108.32.0,20,28669
187.108.32.0,21,28669
187.108.40.0,21,28669
187.108.4.0,23,28267
187.108.41.0,24,28669
187.108.42.0,24,28669
187.108.43.0,24,28669
187.108.44.0,24,28669
187.108.45.0,24,28669
187.108.46.0,24,28669
187.108.47.0,24,28669
187.108.48.0,20,28268
187.108.48.0,22,28268
187.108.52.0,22,28268
187.108.56.0,22,28268
187.108.60.0,22,28268
187.108.6.0,23,28267
187.108.64.0,20,53104
187.108.64.0,21,53104
187.108.72.0,21,53104
187.108.80.0,20,262674
187.108.80.0,21,262674
187.108.80.0,23,262674
187.108.8.0,23,28267
187.108.82.0,23,262674
187.108.83.0,24,262674
187.108.84.0,23,262674
187.108.86.0,23,262674
187.108.88.0,21,262674
187.108.88.0,23,262674
187.108.90.0,23,262674
187.108.92.0,23,262674
