ip,prefix,origin
150.100.0.0,16,2907
150.101.0.0,16,4739
150.101.104.0,21,4739
150.101.112.0,20,4739
150.101.144.0,20,4739
150.101.144.0,21,4739
150.101.160.0,21,4739
150.101.168.0,21,4739
150.101.176.0,20,4739
150.101.192.0,20,4739
150.101.208.0,20,4739
150.104.0.0,16,10674
150.105.100.0,24,26704
150.105.101.0,24,26704
150.105.102.0,24,26704
150.105.103.0,24,26704
150.105.104.0,24,26704
150.105.105.0,24,26704
150.105.110.0,24,26704
150.105.112.0,21,26704
150.105.120.0,21,8232
150.105.120.0,22,8232
150.105.124.0,24,8232
150.105.125.0,24,8232
150.105.126.0,24,8232
150.105.127.0,24,8232
150.105.132.0,24,26704
150.105.172.0,24,26704
150.105.18.0,24,26704
150.105.184.0,23,26704
150.105.186.0,24,26704
150.105.187.0,24,26704
150.105.188.0,24,26704
150.105.19.0,24,26704
150.105.20.0,24,26704
150.105.204.0,24,26704
150.105.21.0,24,26704
150.105.216.0,22,26704
150.105.218.0,24,26704
150.105.219.0,24,26704
150.105.220.0,24,26704
150.105.30.0,24,26704
150.105.48.0,20,26704
150.105.78.0,24,26704
150.105.79.0,24,26704
150.105.80.0,24,26704
150.105.81.0,24,26704
150.105.89.0,24,17228
150.105.98.0,24,26704
150.105.99.0,24,26704
150.106.0.0,16,2119
150.107.100.0,24,45954
150.107.10.0,24,17747
150.107.101.0,24,45954
150.107.102.0,24,45954
150.107.103.0,24,45954
150.107.104.0,24,38505
150.107.105.0,24,38505
150.107.108.0,24,18059
150.107.109.0,24,18059
150.107.11.0,24,17747
150.107.112.0,24,132977
150.107.116.0,24,45117
150.107.117.0,24,45117
150.107.118.0,24,45117
150.107.119.0,24,45117
150.107.120.0,24,55756
150.107.121.0,24,55756
150.107.122.0,24,55756
150.107.124.0,24,57731
150.107.126.0,24,57731
150.107.127.0,24,52253
150.107.136.0,24,23679
150.107.137.0,24,23679
150.107.140.0,24,55685
150.107.141.0,24,55685
150.107.142.0,24,55685
150.107.143.0,24,55685
150.107.144.0,24,55832
150.107.145.0,24,55832
150.107.146.0,24,55832
150.107.147.0,24,55832
150.107.148.0,24,23679
150.107.149.0,24,23679
150.107.150.0,24,23679
150.107.151.0,24,23679
150.107.152.0,22,132816
150.107.156.0,24,23678
150.107.160.0,22,17705
150.107.16.0,24,131442
150.107.164.0,24,55862
150.107.165.0,24,55862
150.107.166.0,24,55862
150.107.167.0,24,55862
150.107.168.0,24,59172
150.107.169.0,24,59172
150.107.170.0,24,59172
150.107.17.0,24,132497
150.107.171.0,24,59172
150.107.172.0,22,55850
150.107.176.0,22,23860
150.107.180.0,24,131442
150.107.18.0,24,131442
150.107.181.0,24,132497
150.107.182.0,24,132497
150.107.183.0,24,131442
150.107.184.0,24,55862
150.107.185.0,24,55862
150.107.186.0,24,55862
150.107.187.0,24,55862
150.107.188.0,24,45916
150.107.189.0,24,45916
150.107.190.0,24,45916
150.107.19.0,24,132497
150.107.191.0,24,45916
150.107.192.0,24,18002
150.107.193.0,24,18002
150.107.194.0,24,18002
150.107.195.0,24,18002
150.107.196.0,24,55832
150.107.197.0,24,55832
150.107.198.0,24,55832
150.107.199.0,24,55832
150.107.200.0,22,12506
150.107.20.0,24,131442
150.107.2.0,24,132422
150.107.204.0,22,58504
150.107.204.0,24,58504
150.107.205.0,24,58504
150.107.206.0,24,58504
150.107.207.0,24,58504
150.107.209.0,24,18207
150.107.210.0,24,18207
150.107.21.0,24,131442
150.107.211.0,24,18207
150.107.212.0,22,23860
150.107.216.0,24,55862
150.107.217.0,24,55862
150.107.218.0,24,55862
150.107.219.0,24,55862
150.107.22.0,24,131442
150.107.224.0,24,31863
150.107.225.0,24,31863
150.107.226.0,24,31863
150.107.227.0,24,203098
150.107.228.0,24,132747
150.107.229.0,24,132747
150.107.230.0,24,132747
150.107.23.0,24,131442
150.107.231.0,24,132747
150.107.232.0,24,45916
150.107.233.0,24,45916
150.107.234.0,24,45916
150.107.235.0,24,45916
150.107.236.0,24,131215
150.107.237.0,24,131215
150.107.238.0,24,131215
150.107.239.0,24,131215
150.107.240.0,24,45916
150.107.24.0,24,133232
150.107.241.0,24,45916
150.107.242.0,24,45916
150.107.243.0,24,45916
150.107.248.0,22,45706
150.107.248.0,23,45706
150.107.250.0,23,45706
150.107.25.0,24,133232
150.107.252.0,24,45916
150.107.253.0,24,45916
150.107.254.0,24,45916
150.107.255.0,24,45916
150.107.26.0,24,133232
150.107.27.0,24,133232
150.107.28.0,24,131447
150.107.29.0,24,131447
150.107.30.0,24,131447
150.107.31.0,24,131447
150.107.36.0,24,59376
150.107.37.0,24,59376
150.107.40.0,24,132497
150.107.4.0,22,131178
150.107.4.0,24,131178
150.107.41.0,24,132497
150.107.42.0,24,131442
150.107.43.0,24,132497
150.107.44.0,24,38478
150.107.45.0,24,38478
150.107.46.0,24,38478
150.107.47.0,24,38478
150.107.48.0,22,63944
150.107.50.0,24,23923
150.107.5.0,24,131178
150.107.51.0,24,23923
150.107.60.0,22,9676
150.107.6.0,24,131178
150.107.68.0,22,9952
150.107.7.0,24,131178
150.107.72.0,22,133159
150.107.76.0,23,55720
150.107.76.0,24,55720
150.107.77.0,24,55720
150.107.78.0,24,55720
150.107.80.0,22,9976
150.107.8.0,23,17747
150.107.8.0,24,17747
150.107.84.0,22,38120
