ip,prefix,origin
193.0.0.0,21,3333
193.0.10.0,23,3333
193.0.106.0,23,8890
193.0.12.0,23,3333
193.0.128.0,24,198752
193.0.130.0,23,43741
193.0.132.0,22,3203
193.0.136.0,22,57223
193.0.140.0,23,57223
193.0.14.0,23,25152
193.0.14.0,24,25152
193.0.142.0,23,198754
193.0.144.0,24,198751
193.0.148.0,22,48711
193.0.152.0,22,198758
193.0.156.0,24,58169
193.0.157.0,24,15589
193.0.158.0,24,50173
193.0.159.0,24,39458
193.0.160.0,24,54312
193.0.161.0,24,49010
193.0.162.0,24,198787
193.0.163.0,24,198787
193.0.164.0,23,12582
193.0.166.0,23,59596
193.0.168.0,23,59475
193.0.170.0,23,58116
193.0.172.0,22,198784
193.0.176.0,23,25160
193.0.178.0,24,57062
193.0.179.0,24,57062
193.0.180.0,22,48971
193.0.18.0,23,3333
193.0.184.0,24,56495
193.0.184.0,24,57487
193.0.185.0,24,58112
193.0.186.0,23,35003
193.0.188.0,24,8562
193.0.189.0,24,200975
193.0.191.0,24,49485
193.0.192.0,22,199494
193.0.196.0,24,199494
193.0.197.0,24,199494
193.0.198.0,24,58105
193.0.199.0,24,48918
193.0.200.0,22,14576
193.0.200.0,22,61400
193.0.200.0,24,50113
193.0.20.0,23,3333
193.0.201.0,24,14576
193.0.202.0,24,50113
193.0.203.0,24,50113
193.0.204.0,22,34814
193.0.208.0,22,30753
193.0.213.0,24,199129
193.0.214.0,24,58097
193.0.215.0,24,58097
193.0.216.0,22,42126
193.0.220.0,23,42126
193.0.22.0,23,3333
193.0.222.0,24,49788
193.0.223.0,24,34259
193.0.224.0,24,9044
193.0.225.0,24,24839
193.0.226.0,24,34489
193.0.228.0,24,25150
193.0.231.0,24,15380
193.0.232.0,23,24951
193.0.236.0,24,25138
193.0.237.0,24,3303
193.0.238.0,24,2830
193.0.240.0,24,25133
193.0.241.0,24,25544
193.0.242.0,24,24756
193.0.243.0,24,34027
193.0.244.0,24,25303
193.0.246.0,24,9145
193.0.247.0,24,35213
193.0.248.0,24,57607
193.0.251.0,24,25190
193.0.252.0,24,25225
193.0.253.0,24,41980
193.0.254.0,24,29170
193.0.255.0,24,8190
193.0.56.0,22,25111
193.0.60.0,24,25111
193.0.61.0,24,57167
193.0.61.248,32,25229
193.0.63.0,24,3320
193.0.64.0,18,8890
193.0.9.0,24,197000
193.10.0.0,16,1653
193.100.1.0,24,3320
193.100.124.0,23,21063
193.1.0.0,16,1213
193.100.167.0,24,8220
193.100.20.0,22,197491
193.100.2.0,24,3320
193.100.209.0,24,20676
193.100.227.0,24,8391
193.100.229.0,24,3209
193.100.230.0,24,3209
193.100.231.0,24,3209
193.100.232.0,24,15743
193.100.246.0,23,6453
193.100.246.0,24,6453
193.100.247.0,24,6453
193.100.248.0,22,3320
193.100.248.0,23,3320
193.100.249.0,24,3320
193.100.250.0,23,3320
193.100.252.0,24,3320
193.100.254.0,24,8220
193.100.3.0,24,3320
193.100.32.0,19,12422
193.100.32.0,20,12422
193.100.48.0,20,12422
193.100.64.0,19,12312
193.100.93.0,28,12312
193.100.94.0,24,12312
193.101.11.0,24,15363
193.101.120.0,23,15943
193.101.12.0,23,3320
193.101.128.0,22,3320
193.101.133.0,24,702
193.101.139.0,24,12312
193.101.14.0,23,3320
193.101.142.0,24,2830
193.101.144.0,22,2830
193.101.162.0,23,3320
193.101.162.0,24,3320
193.101.163.0,24,3320
193.101.167.0,24,8426
193.101.168.0,21,13054
193.101.179.0,24,48173
193.101.184.0,24,199421
193.101.220.0,24,3209
193.101.221.0,24,3209
193.101.24.0,21,15363
193.101.250.0,24,9145
193.101.32.0,24,9066
193.101.4.0,24,3320
193.10.144.0,24,1257
193.101.47.0,24,8893
193.101.5.0,24,3320
193.101.57.0,24,3320
193.101.58.0,24,5605
193.101.67.0,24,33846
193.101.68.0,24,3320
193.102.10.0,24,8881
193.102.103.0,24,15644
193.102.12.0,23,15943
193.102.128.0,22,21192
193.102.132.0,24,8220
193.102.136.0,24,3320
193.102.14.0,24,15943
193.102.144.0,23,24989
193.102.153.0,24,3320
193.102.155.0,24,35776
193.102.158.0,23,48951
193.102.158.0,24,3209
193.102.167.0,24,3320
193.102.174.0,24,29367
193.102.179.0,24,3320
193.102.184.0,24,24989
193.102.189.0,24,13039
193.102.208.0,24,9083
193.102.226.0,24,15404
193.102.227.0,24,5605
193.102.240.0,22,9211
193.102.25.0,24,57154
193.102.254.0,24,8220
193.102.32.0,22,20765
193.102.32.0,22,2686
193.102.37.0,24,2856
193.102.45.0,24,57154
193.10.252.0,24,2603
193.10.254.0,24,2603
193.10.255.0,24,2603
193.102.58.0,24,15943
193.102.59.0,24,20740
193.102.72.0,23,197491
193.102.74.0,24,8220
193.102.75.0,24,21263
193.102.77.0,24,58092
193.102.78.0,24,58092
193.102.79.0,24,58092
193.102.88.0,22,12638
193.103.1.0,24,24926
193.103.129.0,24,29367
193.103.148.0,24,51964
193.103.152.0,24,3320
193.103.153.0,24,3320
193.103.154.0,24,3320
193.103.155.0,24,3320
193.103.16.0,20,24926
193.103.164.0,24,8687
193.103.165.0,24,3320
193.103.176.0,21,3320
193.103.192.0,20,5400
193.103.2.0,23,24926
193.10.32.0,24,25176
193.103.216.0,21,2830
193.103.32.0,19,24926
193.103.4.0,22,24926
193.103.64.0,18,24926
193.103.8.0,21,24926
193.104.0.0,24,41072
193.104.100.0,24,33885
193.104.10.0,24,49927
193.104.101.0,24,50053
193.104.102.0,24,8706
193.104.1.0,24,6830
193.104.103.0,24,12433
193.104.104.0,24,34141
193.104.105.0,24,48598
193.104.107.0,24,196674
193.104.108.0,24,25577
193.104.109.0,24,41077
193.104.11.0,24,49919
193.104.111.0,24,15879
193.104.112.0,24,51368
193.104.113.0,24,44574
193.104.114.0,24,50062
193.104.115.0,24,50079
193.104.116.0,24,41622
193.104.117.0,24,50865
193.104.119.0,24,50081
193.104.120.0,24,8437
193.104.121.0,24,196783
193.104.123.0,24,50080
193.104.124.0,24,34984
193.104.125.0,24,50143
193.104.127.0,24,16173
193.104.128.0,24,50089
193.104.129.0,24,33915
193.104.13.0,24,49875
193.104.131.0,24,12433
193.104.132.0,24,50110
193.104.133.0,24,21437
193.104.134.0,24,50093
193.104.135.0,24,42541
193.104.136.0,24,41973
193.104.137.0,24,50112
193.104.137.128,25,50112
193.104.138.0,24,50111
193.104.139.0,24,199063
193.104.140.0,24,48210
193.104.14.0,24,31430
193.104.143.0,24,196850
193.104.145.0,24,50140
193.104.146.0,24,44018
193.104.148.0,24,1836
193.104.149.0,24,198523
193.104.150.0,24,50137
193.104.15.0,24,59395
193.104.152.0,24,25546
193.104.155.0,24,50145
193.104.156.0,24,6873
193.104.157.0,24,50268
193.104.158.0,24,50183
193.104.159.0,24,5488
193.104.160.0,24,50171
193.104.16.0,24,49883
193.104.161.0,24,196855
193.104.162.0,24,50172
193.104.163.0,24,197804
193.104.164.0,24,17025
193.104.165.0,24,50194
193.104.166.0,24,34986
193.104.167.0,24,6830
193.104.168.0,24,50184
193.104.169.0,24,45019
193.104.170.0,24,50210
193.104.17.0,24,50097
193.104.171.0,24,62319
193.104.172.0,24,196687
193.104.173.0,24,50209
193.104.174.0,24,41969
193.104.175.0,24,8619
193.104.177.0,24,50225
193.104.178.0,24,50221
193.104.180.0,24,50220
193.104.18.0,24,30742
193.104.181.0,24,8566
193.104.182.0,24,47795
193.104.183.0,24,196825
193.104.184.0,24,50243
193.104.185.0,24,34617
193.104.186.0,24,58073
193.104.187.0,24,197395
193.104.189.0,24,42824
193.104.190.0,24,28870
193.104.19.0,24,16276
193.104.191.0,24,50279
193.104.192.0,24,15084
193.104.193.0,24,16294
193.104.194.0,24,199421
