ip,prefix,origin
20.132.0.0,20,21877
20.132.1.0,24,21877
20.132.160.0,20,206
20.132.176.0,20,11271
20.132.176.0,20,206
20.132.228.0,24,206
20.132.229.0,24,206
20.132.230.0,24,21877
20.132.231.0,24,11271
20.132.231.0,24,206
20.132.243.0,24,206
20.132.245.0,24,206
20.132.246.0,24,206
20.132.247.0,24,21877
20.132.248.0,24,11271
20.132.248.0,24,206
20.132.249.0,24,206
20.132.48.0,20,206
20.132.64.0,20,206
20.132.80.0,24,206
20.133.0.0,20,22562
20.133.0.0,21,22562
20.133.14.0,24,22562
20.133.16.0,20,5624
20.133.232.0,24,5624
20.133.233.0,24,22562
20.133.234.0,24,22562
20.133.241.0,24,5624
20.133.242.0,24,22562
20.133.244.0,24,22562
20.133.32.0,21,22562
20.133.40.0,21,17916
20.133.40.0,22,17916
20.133.64.0,20,50207
20.133.8.0,21,22562
20.134.0.0,20,17647
20.134.112.0,20,17647
20.134.144.0,20,17916
20.134.160.0,20,17916
20.134.16.0,20,17916
20.134.176.0,21,17916
20.134.184.0,21,17916
20.134.192.0,21,17647
20.134.208.0,24,17916
20.134.209.0,24,17916
20.134.210.0,24,17916
20.134.212.0,24,17647
20.134.213.0,24,17916
20.134.224.0,20,17916
20.134.240.0,21,17916
20.134.241.0,24,17916
20.134.242.0,24,17916
20.134.243.0,24,17916
20.134.244.0,24,17916
20.134.245.0,24,17916
20.134.246.0,24,17916
20.134.247.0,24,17916
20.134.248.0,24,17916
20.134.249.0,24,17647
20.134.250.0,24,17916
20.134.32.0,20,17916
20.134.48.0,20,17916
20.134.64.0,20,17916
20.134.64.0,24,17916
20.134.80.0,20,17916
20.137.0.0,21,4237
20.137.10.0,24,206
20.137.12.0,22,4237
20.137.160.0,20,4237
20.137.176.0,21,21877
20.137.184.0,21,21877
20.137.189.0,24,10859
20.137.192.0,20,206
20.137.210.0,24,4237
20.137.212.0,24,4237
20.137.216.0,24,4237
20.137.221.0,24,10859
20.137.222.0,24,4237
20.137.240.0,20,4237
20.137.48.0,20,206
20.137.64.0,20,206
20.137.8.0,22,206
20.138.0.0,22,22562
20.138.0.0,23,4237
20.138.16.0,20,5624
20.138.2.0,23,4237
20.138.224.0,19,22562
20.138.224.0,20,22562
20.138.240.0,20,22562
20.138.32.0,21,22562
20.138.48.0,20,22562
20.138.48.0,21,4237
20.138.56.0,21,4237
20.139.0.0,21,17647
20.139.12.0,22,17916
20.139.144.0,20,17916
20.139.144.0,21,4237
20.139.148.0,24,4237
20.139.160.0,20,17916
20.139.16.0,20,17916
20.139.192.0,18,17916
20.139.217.0,24,4237
20.139.32.0,20,17916
20.139.48.0,20,17916
20.139.64.0,20,17916
20.139.64.0,21,4237
20.139.72.0,21,4237
20.139.80.0,20,17916
20.139.80.0,21,4237
20.139.8.0,22,4237
20.139.88.0,21,4237
20.139.96.0,20,17647
20.142.120.0,22,17916
20.142.32.0,23,17020
20.143.208.0,20,17647
20.143.240.0,24,4755
20.143.241.0,24,4755
20.148.0.0,20,11271
20.148.0.0,20,206
20.148.128.0,19,4237
20.148.128.0,21,4237
20.148.136.0,21,21877
20.148.144.0,20,4237
20.148.160.0,19,4237
20.148.16.0,24,4237
20.148.192.0,20,4237
20.148.224.0,20,4237
20.148.240.0,20,4237
20.148.32.0,19,4237
20.148.64.0,20,4237
20.148.80.0,20,4237
20.148.96.0,19,4237
20.149.0.0,20,22562
20.149.0.0,21,4237
20.149.32.0,20,22562
20.149.32.0,21,4237
20.149.40.0,21,4237
20.149.48.0,20,22562
20.149.8.0,21,22562
20.154.66.0,23,28857
20.154.73.0,24,1764
20.155.32.0,20,50207
20.155.48.0,20,15917
20.155.64.0,20,15917
20.155.80.0,21,5624
20.155.88.0,21,5624
20.156.100.0,22,133486
20.156.169.0,24,4237
20.32.176.0,20,50207
