ip,prefix,origin
90.0.0.0,16,3215
90.10.0.0,16,3215
90.1.0.0,16,3215
90.102.0.0,17,3215
90.102.128.0,17,3215
90.104.0.0,16,3215
90.105.0.0,16,3215
90.106.0.0,16,12479
90.106.0.0,18,12479
90.106.64.0,18,12479
90.107.0.0,16,3215
90.108.0.0,16,3215
90.109.0.0,16,3215
90.110.0.0,16,3215
90.11.0.0,16,3215
90.112.0.0,16,3215
90.113.0.0,16,3215
90.115.0.0,17,3215
90.115.128.0,17,3215
90.115.208.0,24,16236
90.115.209.0,24,16236
90.116.0.0,16,3215
90.117.0.0,17,3215
90.117.128.0,18,3215
90.117.192.0,18,3215
90.120.0.0,16,3215
90.12.0.0,16,3215
90.121.0.0,18,3215
90.121.128.0,18,3215
90.121.192.0,19,3215
90.121.224.0,19,3215
90.121.64.0,18,3215
90.122.0.0,19,3215
90.122.128.0,18,3215
90.122.192.0,18,3215
90.122.32.0,19,3215
90.122.64.0,19,3215
90.122.96.0,19,3215
90.125.0.0,16,3215
90.126.0.0,16,3215
90.127.0.0,16,3215
90.128.0.0,12,1257
90.128.0.0,18,1257
90.128.64.0,18,1257
90.129.224.0,19,1257
90.13.0.0,16,3215
90.130.160.0,20,1257
90.130.160.0,21,1257
90.130.168.0,21,1257
90.130.176.0,21,1257
90.130.188.0,22,1257
90.131.128.0,18,1257
90.133.0.0,17,1257
90.133.128.0,18,1257
90.133.128.0,20,1257
90.133.144.0,20,1257
90.133.160.0,20,1257
90.133.176.0,20,1257
90.133.192.0,19,1257
90.133.208.0,20,1257
90.134.128.0,21,1257
90.139.0.0,18,1257
90.139.128.0,17,1257
90.139.64.0,19,1257
90.14.0.0,16,3215
90.141.64.0,21,1257
90.141.73.0,24,1257
90.141.74.0,23,1257
90.141.76.0,22,1257
90.141.96.0,19,1257
90.143.0.0,20,48503
90.143.128.0,20,48503
90.143.144.0,20,48503
90.143.160.0,20,48503
90.143.16.0,20,48503
90.143.176.0,20,48503
90.143.32.0,20,48503
90.143.48.0,20,48503
90.144.0.0,16,1257
90.144.0.0,19,1257
90.144.128.0,17,1257
90.144.32.0,20,1257
90.144.48.0,20,1257
90.144.64.0,19,1257
90.144.96.0,19,1257
90.145.0.0,16,29396
90.145.56.0,24,41887
90.146.0.0,17,12605
90.146.128.0,17,12605
90.147.0.0,16,137
90.148.0.0,16,25019
90.148.0.0,17,25019
90.148.0.0,18,25019
90.148.0.0,19,25019
90.148.128.0,19,25019
90.148.160.0,20,25019
90.148.176.0,20,25019
90.148.192.0,19,25019
90.148.224.0,20,25019
90.148.240.0,20,25019
90.148.32.0,19,25019
90.148.64.0,18,25019
90.148.64.0,19,25019
90.148.96.0,19,25019
90.149.0.0,16,15659
90.150.0.0,20,35400
90.150.0.0,24,35400
90.15.0.0,16,3215
90.150.112.0,20,12705
90.150.112.0,21,12705
90.150.120.0,21,12705
90.150.128.0,20,6828
90.150.13.0,24,35400
90.150.136.0,21,6828
90.150.144.0,20,6828
90.150.144.0,24,45000
90.150.15.0,24,35400
90.150.160.0,20,34875
90.150.16.0,20,34875
90.150.164.0,24,34875
90.150.165.0,24,34875
