ip,prefix,origin
145.0.0.0,16,1103
145.100.0.0,15,1103
145.10.0.0,16,48037
145.1.0.0,16,1103
145.102.0.0,16,1103
145.102.4.0,23,1101
145.103.0.0,16,1103
145.107.0.0,16,1103
145.107.4.0,22,1104
145.108.0.0,16,1103
145.109.0.0,17,1124
145.109.128.0,17,1103
145.110.0.0,16,1104
145.11.0.0,16,20507
145.111.0.0,16,1101
145.1.128.0,18,1103
145.116.0.0,20,1103
145.116.128.0,18,1103
145.116.16.0,21,1103
145.116.192.0,20,1103
145.116.224.0,19,1103
145.116.24.0,21,1103
145.116.32.0,20,1161
145.116.48.0,20,1104
145.116.64.0,18,1103
145.117.0.0,16,1103
145.118.0.0,16,1103
145.119.0.0,18,1136
145.119.128.0,18,1136
145.119.192.0,18,1136
145.119.64.0,18,1136
145.120.0.0,14,1103
145.12.0.0,16,13127
145.120.16.0,23,1132
145.12.254.0,24,203396
145.12.255.0,24,203396
145.124.0.0,15,1103
145.125.0.0,16,1125
145.127.128.0,17,1147
145.127.240.0,21,1147
145.128.0.0,10,1103
145.128.0.0,16,1136
145.128.0.0,17,1136
145.128.0.0,20,59524
145.128.128.0,17,1136
145.128.16.0,20,59524
145.128.32.0,19,59524
145.128.64.0,20,59524
145.129.0.0,16,1136
145.129.0.0,17,1136
145.129.128.0,17,1136
145.130.0.0,16,1136
145.130.0.0,17,1136
145.13.0.0,16,21286
145.130.128.0,17,1136
145.131.0.0,20,8315
145.131.128.0,19,28685
145.131.160.0,19,28685
145.131.16.0,20,8315
145.131.192.0,18,28685
145.131.64.0,18,28685
145.132.0.0,15,1136
145.132.0.0,16,1136
145.133.0.0,16,1136
145.139.13.0,24,4269
145.139.14.0,24,4269
145.139.77.0,24,6905
145.139.78.0,24,6905
145.14.0.0,16,2830
145.15.0.0,22,21286
145.15.108.0,22,1136
145.15.108.0,24,1136
145.15.109.0,24,1136
145.15.110.0,24,1136
145.15.112.0,24,203952
145.15.113.0,24,203952
145.15.114.0,24,1136
145.15.115.0,24,1136
145.15.244.0,22,202189
145.15.40.0,24,203952
145.15.41.0,24,32787
145.15.90.0,24,21286
145.15.92.0,22,21286
145.15.96.0,22,21286
145.18.0.0,16,1124
145.19.0.0,16,1103
145.192.0.0,12,1101
145.20.0.0,16,1103
145.2.0.0,15,1103
145.208.0.0,13,1101
145.216.0.0,15,1101
145.218.0.0,16,49362
145.219.0.0,21,201017
145.219.16.0,23,201017
145.219.8.0,21,201017
145.220.0.0,16,1101
145.221.0.0,16,15625
145.221.0.0,17,15625
145.221.128.0,17,15625
145.221.193.0,24,15625
145.221.92.0,24,15625
145.222.0.0,16,21286
145.223.0.0,16,44074
145.224.144.0,20,1273
145.224.32.0,20,1273
145.225.0.0,16,12312
145.225.10.0,24,21077
145.225.1.0,24,34086
145.225.11.0,24,21077
145.225.112.0,21,25039
145.225.12.0,24,36994
145.225.148.0,22,3320
145.225.148.0,23,3320
145.225.150.0,23,3320
145.225.152.0,24,3320
145.225.16.0,22,5089
145.225.168.0,22,15943
145.225.23.0,24,5089
145.225.240.0,20,25039
145.225.32.0,23,6904
145.225.60.0,22,25039
145.225.64.0,19,25039
145.225.7.0,24,21077
145.225.8.0,24,21077
145.225.9.0,24,21077
145.225.96.0,21,12312
145.226.0.0,18,8255
145.226.128.0,17,8255
145.226.128.0,18,8255
145.226.64.0,18,8255
145.228.0.0,16,33873
145.229.150.0,24,1273
145.229.156.0,23,1273
145.230.0.0,16,12663
145.23.0.0,16,1103
145.232.0.0,16,15675
145.233.0.0,16,3549
145.234.240.0,22,3303
145.234.240.0,24,3303
145.234.241.0,24,3303
145.234.242.0,24,3303
145.234.243.0,24,3303
145.235.0.0,23,1257
145.236.0.0,16,5483
145.236.24.0,24,1902
145.236.46.0,24,5483
145.236.80.0,24,41313
145.237.0.0,16,34339
145.237.0.0,17,34339
145.237.128.0,18,34339
145.237.192.0,19,34339
145.237.221.0,24,34339
145.237.222.0,24,34339
145.237.224.0,19,34339
145.238.0.0,16,2200
145.24.0.0,16,1103
145.240.94.0,24,3902
145.240.95.0,24,5635
145.241.0.0,16,8447
145.242.1.0,24,25186
145.242.11.0,24,25186
145.242.20.0,24,25186
145.242.2.0,24,25186
145.242.31.0,24,25186
145.242.37.0,24,25186
145.242.6.0,24,25186
145.243.0.0,16,8792
145.243.0.0,17,8792
145.243.128.0,18,8792
145.243.192.0,18,8792
145.243.232.0,21,200757
145.243.240.0,21,200757
145.243.248.0,21,200757
145.244.0.0,16,1853
145.245.0.0,16,2047
145.246.10.0,24,10625
145.246.11.0,24,10625
145.246.128.0,22,10997
145.246.14.0,24,10625
