ip,prefix,origin
199.0.0.0,14,1239
199.0.144.0,24,3648
199.0.145.0,24,1789
199.0.158.0,24,1789
199.0.159.0,24,1789
199.0.184.0,22,22885
199.0.192.0,20,14174
199.0.192.0,21,14174
199.0.200.0,21,14174
199.0.216.0,21,3491
199.0.232.0,24,1789
199.0.233.0,24,1789
199.0.234.0,24,1789
199.0.236.0,24,1789
199.0.237.0,24,1789
199.0.238.0,24,1789
199.0.52.0,24,1789
199.0.58.0,24,2734
199.0.67.0,24,1789
199.0.76.0,22,11351
199.0.80.0,21,11816
199.100.0.0,16,174
199.101.0.0,21,395446
199.10.10.0,24,37
199.10.105.0,24,46401
199.10.11.0,24,37
199.101.104.0,24,54508
199.101.105.0,24,18649
199.101.106.0,24,18649
199.101.107.0,24,18649
199.101.108.0,23,22747
199.101.110.0,23,19271
199.101.112.0,22,56473
199.101.116.0,22,31972
199.101.116.0,24,31972
199.101.117.0,24,31972
199.101.118.0,24,31972
199.101.119.0,24,31972
199.101.120.0,21,22709
199.101.128.0,24,22450
199.101.129.0,24,22450
199.101.130.0,24,22450
199.101.131.0,24,22450
199.101.132.0,22,40824
199.101.135.0,24,40824
199.101.136.0,24,12989
199.101.137.0,24,12989
199.101.138.0,24,12989
199.101.139.0,24,26769
199.101.140.0,24,26769
199.101.141.0,24,26769
199.101.142.0,24,19607
199.101.143.0,24,202222
199.101.144.0,22,46506
199.101.148.0,24,16939
199.101.149.0,24,16939
199.101.150.0,24,16939
199.101.151.0,24,16939
199.101.152.0,23,13713
199.101.154.0,24,13713
199.101.155.0,24,13713
199.101.156.0,22,30286
199.101.161.0,24,14413
199.101.164.0,24,33329
199.101.165.0,24,33329
199.101.166.0,24,33329
199.101.167.0,24,33329
199.101.170.0,24,21321
199.101.171.0,24,21321
199.101.172.0,22,27014
199.101.176.0,22,36316
199.101.180.0,22,21560
199.101.184.0,22,31863
199.101.188.0,23,36511
199.101.190.0,24,33392
199.101.190.0,24,36511
199.101.191.0,24,36511
199.101.192.0,24,4250
199.101.196.0,24,4250
199.101.199.0,24,54500
199.101.200.0,22,14410
199.10.120.0,24,27064
199.101.204.0,22,32490
199.101.208.0,22,13767
199.10.121.0,24,27064
199.101.212.0,24,30539
199.101.213.0,24,30539
199.101.214.0,24,30539
199.101.215.0,24,30539
199.101.220.0,23,14583
199.10.122.0,24,27064
199.101.222.0,23,14583
199.101.224.0,21,23205
199.10.123.0,24,394274
199.101.232.0,24,12272
199.101.234.0,24,12272
199.101.235.0,24,12272
199.101.236.0,22,20267
199.101.240.0,21,19366
199.10.125.0,24,1778
199.101.26.0,24,33411
199.101.27.0,24,33411
199.10.127.0,24,768
199.101.28.0,22,26008
199.101.30.0,24,26008
199.101.32.0,21,19185
199.10.136.0,24,27064
199.10.137.0,24,27064
199.101.40.0,23,19185
199.10.140.0,24,27064
199.101.4.0,24,395446
199.101.44.0,22,33312
199.101.48.0,22,23535
199.10.148.0,24,768
199.10.150.0,24,2828
199.10.151.0,24,2828
199.101.52.0,22,16212
199.10.152.0,22,5972
199.101.56.0,22,30028
199.101.56.0,24,30028
199.10.156.0,24,5972
199.101.58.0,23,30028
199.101.60.0,22,30028
199.101.6.0,24,395446
199.10.16.0,24,768
199.101.61.0,24,394989
199.101.62.0,24,394989
199.101.64.0,21,29758
199.101.64.0,22,29758
199.101.68.0,23,29758
199.10.17.0,24,768
199.101.72.0,22,14007
199.101.76.0,24,54370
199.101.78.0,24,14622
199.101.80.0,24,26128
199.101.8.0,21,46110
199.10.18.0,24,768
199.101.81.0,24,26128
199.101.82.0,24,26128
199.101.83.0,24,26128
199.101.84.0,24,26128
199.101.85.0,24,26128
199.101.86.0,24,26128
199.101.87.0,24,26128
199.10.187.0,24,5972
199.101.88.0,22,54240
199.10.188.0,22,5972
199.10.19.0,24,768
199.101.92.0,24,1421
199.10.192.0,24,5972
199.101.93.0,24,1421
199.101.94.0,24,1421
199.101.95.0,24,1421
199.101.96.0,21,46261
199.10.20.0,24,768
199.102.104.0,22,20093
199.102.108.0,23,54446
199.102.108.0,24,54446
199.102.109.0,24,54446
199.102.112.0,21,46887
199.102.112.0,24,36682
199.102.113.0,24,26172
199.102.116.0,24,46887
199.102.119.0,24,46887
199.102.120.0,24,20154
199.102.12.0,23,16774
199.102.121.0,24,20154
199.102.122.0,24,20154
199.102.123.0,24,20154
199.102.124.0,24,20154
199.102.125.0,24,20154
199.102.126.0,24,20154
199.102.128.0,22,53486
199.102.130.0,24,53486
199.102.132.0,22,31751
199.102.136.0,21,11135
199.102.14.0,24,16774
199.102.144.0,22,10333
199.102.148.0,22,14330
199.102.152.0,22,23188
199.102.156.0,22,6280
199.102.162.0,24,1610
199.102.163.0,24,1610
199.102.164.0,23,1610
199.102.166.0,24,6428
199.102.167.0,24,1610
199.102.168.0,21,11783
199.102.176.0,24,30109
199.102.177.0,24,30109
199.102.178.0,24,30109
199.102.179.0,24,30109
199.102.180.0,22,19331
199.102.184.0,22,26479
199.102.188.0,22,33035
