ip,prefix,origin
63.0.0.0,12,701
63.100.108.0,24,2386
63.100.172.0,24,22848
63.100.176.0,24,17032
63.100.5.0,24,18478
63.100.51.0,24,14313
63.101.150.0,23,14566
63.102.107.0,24,21973
63.102.248.0,21,18573
63.102.56.0,22,12006
63.102.87.0,24,32024
63.103.104.0,24,15045
63.103.105.0,24,15045
63.103.106.0,24,15045
63.103.108.0,24,15045
63.103.109.0,24,15045
63.103.110.0,24,15045
63.103.111.0,24,15045
63.103.224.0,24,15173
63.103.50.0,23,21996
63.103.93.0,24,17051
63.103.98.0,24,3549
63.104.202.0,24,16898
63.104.218.0,24,12169
63.104.219.0,24,12169
63.104.240.0,24,16952
63.104.241.0,24,16952
63.104.243.0,24,16952
63.104.73.0,24,4565
63.104.74.0,24,4565
63.105.118.0,24,18493
63.105.171.0,24,16769
63.105.192.0,20,9848
63.105.192.0,21,9286
63.105.200.0,21,9286
63.105.50.0,23,16801
63.106.110.0,24,62477
63.106.29.0,24,21973
63.106.58.0,24,19319
63.106.6.0,24,22587
63.106.74.0,24,22417
63.107.10.0,23,20472
63.107.117.0,24,6517
63.107.135.0,24,16983
63.107.174.0,24,26963
63.107.224.0,23,209
63.107.236.0,23,11774
63.107.236.0,24,11774
63.107.237.0,24,11774
63.108.112.0,22,18574
63.108.116.0,24,18574
63.108.117.0,24,18574
63.108.118.0,24,18574
63.108.119.0,24,18574
63.108.128.0,22,14793
63.108.128.0,24,21921
63.108.129.0,24,21921
63.108.130.0,24,21921
63.108.136.0,23,19176
63.108.136.0,24,19176
63.108.137.0,24,19176
63.108.138.0,24,19176
63.108.210.0,24,23503
63.109.240.0,20,12684
63.109.38.0,24,20472
63.109.44.0,24,20472
63.109.45.0,24,20472
63.110.102.0,23,1661
63.110.108.0,23,21557
63.110.120.0,22,28502
63.110.124.0,23,36614
63.110.126.0,24,36614
63.110.127.0,24,36614
63.110.160.0,21,15227
63.110.179.0,24,23130
63.110.185.0,24,21557
63.110.187.0,24,26983
63.110.188.0,22,28502
63.110.192.0,24,705
63.110.193.0,24,705
63.110.194.0,24,705
63.110.195.0,24,705
63.110.196.0,24,705
63.110.197.0,24,705
63.110.198.0,24,705
63.110.199.0,24,705
63.110.200.0,24,705
63.110.201.0,24,705
63.110.202.0,24,705
63.110.203.0,24,705
63.110.204.0,24,705
63.110.205.0,24,705
63.110.208.0,24,705
63.110.209.0,24,705
63.110.210.0,24,705
63.110.21.0,24,7862
63.110.211.0,24,705
63.110.212.0,24,705
63.110.213.0,24,705
63.110.215.0,24,705
63.110.216.0,24,705
63.110.217.0,24,705
63.110.218.0,24,705
63.110.219.0,24,705
63.110.220.0,24,705
63.110.221.0,24,705
63.110.222.0,24,705
63.110.223.0,24,705
63.110.235.0,24,21557
63.110.241.0,24,11895
63.110.35.0,24,31892
63.110.36.0,24,31892
63.110.40.0,22,11774
63.110.96.0,24,26959
63.111.0.0,19,11486
63.111.112.0,21,11486
63.111.115.0,24,394322
63.111.163.0,24,393361
63.111.184.0,23,17088
63.111.21.0,24,36842
63.111.32.0,19,11486
63.111.64.0,19,11486
63.111.64.0,24,11539
63.111.78.0,23,46372
63.112.0.0,12,701
63.112.152.0,24,17373
63.112.249.0,24,13782
63.113.14.0,24,15263
63.113.210.0,24,23551
63.113.211.0,24,22409
63.113.48.0,24,46698
63.113.51.0,24,46698
63.114.0.0,24,16558
63.114.108.0,24,11847
63.114.146.0,24,19271
63.114.150.0,23,17305
63.114.195.0,24,17406
63.114.249.0,24,19606
63.115.0.0,20,3855
63.115.115.0,24,21869
63.115.129.0,24,14989
63.115.132.0,22,20940
63.115.138.0,23,26341
63.115.140.0,24,12169
63.115.141.0,24,12169
63.115.142.0,24,12169
63.115.143.0,24,12169
63.115.190.0,24,209
63.115.248.0,21,22808
63.115.32.0,24,26654
63.115.35.0,24,36262
63.115.41.0,24,26757
63.115.44.0,24,32373
63.115.45.0,24,32373
63.115.50.0,24,18728
63.115.68.0,24,17155
63.115.69.0,24,17155
63.115.70.0,24,32926
63.115.74.0,24,17155
63.115.75.0,24,17155
63.116.100.0,24,1433
63.116.101.0,24,19670
63.116.102.0,24,46767
63.116.104.0,24,18746
63.116.105.0,24,18746
63.116.107.0,24,54897
63.116.120.0,24,7046
63.116.12.0,22,26097
63.116.122.0,24,7046
63.116.127.0,24,33054
63.116.130.0,24,22575
63.116.131.0,24,22575
63.116.147.0,24,23402
63.116.155.0,24,27424
63.116.158.0,24,54589
63.116.167.0,24,10794
63.116.181.0,24,13508
63.116.19.0,24,19111
63.116.191.0,24,33366
63.116.198.0,23,25936
63.116.199.0,24,25936
63.116.201.0,24,40527
63.116.211.0,24,54698
63.116.212.0,23,18692
63.116.222.0,24,11251
63.116.223.0,24,11251
63.116.225.0,24,26535
63.116.226.0,24,33378
63.116.227.0,24,22685
63.116.229.0,24,14021
63.116.230.0,24,20089
63.116.234.0,24,21606
63.116.235.0,24,18603
63.116.238.0,24,20475
63.116.239.0,24,23315
63.116.241.0,24,1430
63.116.242.0,24,13837
63.116.247.0,24,4451
63.116.25.0,24,22575
63.116.253.0,24,12120
63.116.255.0,24,30441
63.116.28.0,24,16983
63.116.29.0,24,16983
63.116.30.0,24,16983
63.116.31.0,24,16983
63.116.50.0,24,26417
63.116.52.0,24,36560
63.116.53.0,24,27390
63.116.58.0,24,19576
63.116.60.0,24,46824
63.116.6.0,24,26716
63.116.62.0,24,46548
63.116.63.0,24,46442
63.116.72.0,24,19279
63.116.73.0,24,19279
63.116.74.0,24,17056
63.116.75.0,24,17056
63.116.78.0,23,133010
63.116.78.0,24,133010
63.116.79.0,24,133010
63.116.81.0,24,46765
63.116.82.0,24,53393
