ip,prefix,origin
208.0.0.0,11,1239
208.0.102.0,23,14813
208.0.112.0,24,1790
208.0.121.0,24,22495
208.0.176.0,21,21547
208.0.192.0,20,6062
208.0.208.0,22,26759
208.0.208.0,24,26759
208.0.212.0,23,26759
208.0.224.0,24,11139
208.0.225.0,24,11139
208.0.226.0,24,11139
208.0.227.0,24,11139
208.0.228.0,24,11139
208.0.229.0,24,11139
208.0.230.0,24,11139
208.0.231.0,24,11139
208.0.27.0,24,15163
208.0.32.0,20,6372
208.0.4.0,24,1789
208.0.49.0,24,22109
208.0.80.0,20,6372
208.0.96.0,21,14813
208.0.96.0,23,14813
208.0.98.0,23,14813
208.100.0.0,18,32748
208.100.112.0,22,32440
208.100.115.0,24,32440
208.100.116.0,24,32440
208.100.118.0,24,32440
208.100.120.0,24,32440
208.100.122.0,24,32440
208.100.123.0,24,32440
208.100.124.0,22,32440
208.100.128.0,18,21864
208.100.128.0,19,21864
208.100.140.0,22,21864
208.100.144.0,21,21864
208.100.152.0,22,21864
208.100.172.0,24,21864
208.100.175.0,24,63069
208.100.180.0,23,21864
208.100.188.0,24,63069
208.100.194.0,24,17054
208.100.195.0,24,7029
208.100.200.0,21,27553
208.100.224.0,20,6983
208.100.240.0,22,17054
208.100.248.0,21,17054
208.100.53.0,24,32748
208.100.55.0,24,19024
208.100.55.0,24,32748
208.100.55.0,24,64514
208.100.59.0,24,19024
208.100.59.0,24,32748
208.100.59.0,24,64514
208.100.64.0,18,32440
208.100.64.0,23,32440
208.100.68.0,23,32440
208.100.69.0,24,32440
208.100.7.0,24,19024
208.100.7.0,24,32748
208.100.7.0,24,64514
208.100.72.0,23,32440
208.100.80.0,23,32440
208.100.84.0,23,32440
208.100.88.0,23,32440
208.100.92.0,22,32440
208.101.0.0,18,36351
208.101.112.0,21,35911
208.101.120.0,21,35911
208.101.128.0,18,7029
208.101.128.0,19,7029
208.101.160.0,20,7029
208.101.177.0,24,7029
208.101.180.0,24,7029
208.101.181.0,24,7029
208.101.182.0,24,7029
208.101.183.0,24,7029
208.101.184.0,24,7029
208.101.185.0,24,7029
208.101.186.0,24,7029
208.101.191.0,24,7029
208.101.192.0,22,21668
208.101.196.0,23,21668
208.101.198.0,24,21668
208.101.199.0,24,46849
208.101.200.0,24,4452
208.101.201.0,24,20115
208.101.202.0,24,20115
208.101.203.0,24,4452
208.101.204.0,24,4452
208.101.205.0,24,394728
208.101.206.0,24,394728
208.101.207.0,24,393856
208.101.208.0,24,393856
208.101.209.0,24,27258
208.101.210.0,23,46826
208.101.212.0,24,40317
208.101.213.0,24,40317
208.101.214.0,24,40317
208.101.215.0,24,40317
208.101.216.0,24,40317
208.101.217.0,24,40317
208.101.218.0,23,21627
208.101.220.0,24,40317
208.101.221.0,24,40317
208.101.222.0,23,54627
208.101.224.0,24,10796
208.101.225.0,24,10796
208.101.226.0,24,394728
208.101.227.0,24,33234
208.101.228.0,24,394728
208.101.229.0,24,46826
208.101.230.0,24,46826
208.101.231.0,24,10796
208.101.232.0,23,7029
208.101.234.0,23,33234
208.101.234.0,24,33234
208.101.235.0,24,33234
208.101.236.0,24,33234
208.101.237.0,24,394728
208.101.238.0,24,13943
208.101.239.0,24,46449
208.101.240.0,21,14230
208.101.248.0,22,14230
208.101.252.0,22,14230
208.101.252.0,24,14230
208.10.139.0,24,46455
208.10.145.0,24,18618
208.10.148.0,24,36361
208.101.64.0,19,35911
208.101.96.0,20,35911
208.10.197.0,24,17032
208.102.0.0,16,6181
208.102.0.0,17,6181
208.102.128.0,17,6181
208.10.25.0,24,19055
208.10.29.0,24,14961
208.103.0.0,18,32703
208.103.0.0,23,32703
208.103.10.0,24,32703
208.103.11.0,24,32703
208.103.112.0,20,40549
208.103.112.0,24,33154
208.103.113.0,24,40549
208.103.128.0,20,14390
208.103.130.0,24,14390
208.103.14.0,24,54225
208.103.141.0,24,14390
208.103.143.0,24,14390
208.103.144.0,24,394871
208.103.145.0,24,394871
208.103.147.0,24,394871
208.103.15.0,24,53989
208.103.153.0,24,393908
208.103.154.0,24,17139
208.103.155.0,24,10796
208.103.156.0,24,395126
208.103.157.0,24,395021
208.103.158.0,24,53486
208.103.159.0,24,16696
208.103.16.0,21,19751
208.103.192.0,19,13388
208.103.2.0,24,32703
208.103.220.0,24,26170
208.103.221.0,24,26170
208.103.222.0,24,26170
208.103.223.0,24,26170
208.103.224.0,19,11260
208.103.24.0,21,22110
208.103.3.0,24,32703
208.103.32.0,21,26396
208.103.40.0,22,22110
208.103.4.0,24,32703
208.103.44.0,24,32703
208.103.45.0,24,32703
208.103.46.0,23,32703
208.103.48.0,24,46148
208.103.49.0,24,22110
208.103.50.0,24,32703
208.103.5.0,24,32703
208.103.51.0,24,32703
208.103.52.0,22,22110
208.103.56.0,24,32703
208.103.57.0,24,32703
208.103.58.0,24,32703
208.103.60.0,24,32703
208.103.6.0,24,32703
208.103.62.0,23,32703
208.103.63.0,24,32703
208.103.64.0,20,23100
208.103.7.0,24,393810
208.103.80.0,20,18649
208.103.83.0,24,18649
208.103.91.0,24,18649
208.103.96.0,20,21686
208.104.0.0,18,14615
208.104.128.0,20,14615
208.104.144.0,24,14615
208.104.145.0,24,14615
208.104.146.0,24,14615
208.104.148.0,22,14615
208.104.152.0,24,14615
208.104.153.0,24,14615
208.104.156.0,24,14615
208.104.157.0,24,14615
208.104.158.0,24,14615
208.104.159.0,24,394327
208.104.160.0,21,14615
208.104.168.0,24,14615
208.104.169.0,24,14615
208.104.170.0,24,14615
208.104.172.0,22,14615
208.104.176.0,20,14615
208.104.192.0,18,14615
208.104.64.0,20,14615
208.104.80.0,24,14615
208.104.81.0,24,14615
208.104.82.0,23,14615
208.104.84.0,22,14615
208.104.88.0,22,14615
208.104.92.0,24,14615
208.104.93.0,24,14615
208.104.94.0,23,14615
208.104.96.0,19,14615
208.105.0.0,18,12271
208.105.0.0,22,12271
208.105.128.0,17,11351
208.105.141.0,24,20275
208.105.64.0,19,12271
208.10.59.0,24,6157
208.105.96.0,19,11351
208.106.0.0,21,7065
208.106.112.0,21,7065
208.106.113.0,24,11212
208.106.120.0,22,7065
208.106.12.0,22,7065
208.106.124.0,22,7065
208.106.128.0,18,14992
208.106.16.0,20,7065
208.106.192.0,18,14992
208.106.32.0,20,7065
208.10.64.0,19,6157
208.106.48.0,21,7065
208.106.56.0,22,7065
208.106.60.0,22,7065
208.106.64.0,21,7065
208.106.72.0,21,7065
208.106.80.0,21,7065
208.106.8.0,22,7065
208.106.88.0,21,7065
208.106.96.0,20,7065
208.107.0.0,16,11232
208.107.0.0,23,11232
208.107.100.0,23,11232
208.107.10.0,23,11232
208.107.102.0,23,11232
208.107.104.0,23,11232
208.107.106.0,23,11232
208.107.108.0,23,11232
208.107.110.0,23,11232
208.107.112.0,23,11232
208.107.114.0,23,11232
208.107.116.0,23,11232
208.107.118.0,23,11232
208.107.120.0,23,11232
208.107.12.0,23,11232
208.107.122.0,23,11232
208.107.126.0,23,11232
208.107.128.0,23,11232
208.107.130.0,23,11232
208.107.132.0,23,11232
208.107.134.0,23,11232
208.107.136.0,23,11232
208.107.138.0,23,11232
208.107.140.0,23,11232
208.107.14.0,23,11232
208.107.142.0,23,11232
208.107.144.0,23,11232
208.107.146.0,23,11232
208.107.148.0,23,11232
208.107.150.0,23,11232
208.107.152.0,23,11232
208.107.154.0,23,11232
208.107.156.0,23,11232
208.107.158.0,23,11232
208.107.160.0,23,11232
208.107.16.0,23,11232
208.107.162.0,23,11232
208.107.164.0,23,11232
208.107.166.0,23,11232
208.107.168.0,23,11232
208.107.170.0,23,11232
208.107.172.0,23,11232
208.107.174.0,23,11232
208.107.176.0,23,11232
208.107.178.0,23,11232
208.107.180.0,23,11232
208.107.18.0,23,11232
208.107.182.0,23,11232
208.107.184.0,23,11232
208.107.186.0,23,11232
208.107.188.0,23,11232
208.107.190.0,23,11232
208.107.192.0,23,11232
208.107.194.0,23,11232
208.107.196.0,23,11232
208.107.198.0,23,11232
208.107.200.0,23,11232
208.107.20.0,23,11232
208.107.202.0,23,11232
208.107.204.0,23,11232
208.107.206.0,23,11232
208.107.214.0,23,11232
208.107.216.0,23,11232
208.107.220.0,23,11232
208.107.22.0,23,11232
208.107.222.0,23,11232
208.107.224.0,23,11232
208.107.226.0,23,11232
208.107.228.0,23,11232
208.107.230.0,23,11232
208.107.232.0,23,11232
208.107.234.0,23,11232
208.107.236.0,23,11232
208.107.238.0,23,11232
208.107.240.0,23,11232
208.107.24.0,23,11232
208.107.242.0,23,11232
208.107.244.0,23,11232
208.107.246.0,24,11232
208.107.26.0,23,11232
208.107.30.0,23,11232
208.107.32.0,23,11232
208.107.34.0,23,11232
208.107.36.0,23,11232
208.107.38.0,23,11232
208.107.40.0,23,11232
208.107.4.0,23,11232
208.107.42.0,23,11232
208.107.44.0,23,11232
208.107.46.0,23,11232
208.107.48.0,23,11232
208.107.50.0,23,11232
208.107.52.0,23,11232
208.107.54.0,23,11232
208.107.58.0,23,11232
208.107.64.0,23,11232
208.107.68.0,23,11232
208.107.70.0,23,11232
208.107.72.0,23,11232
208.107.74.0,23,11232
208.107.76.0,23,11232
208.107.80.0,23,11232
208.107.8.0,23,11232
208.107.82.0,23,11232
208.107.84.0,23,11232
208.107.86.0,23,11232
208.107.88.0,23,11232
208.107.92.0,23,11232
208.107.94.0,23,11232
208.107.96.0,23,11232
208.107.98.0,23,11232
208.108.0.0,16,600
208.10.8.0,21,25720
208.108.11.0,24,62724
208.108.112.0,21,14734
208.108.112.0,24,14734
208.108.113.0,24,14734
208.108.114.0,24,14734
208.108.115.0,24,14734
208.108.116.0,24,14734
208.108.117.0,24,14734
208.108.118.0,24,14734
208.108.119.0,24,14734
208.108.120.0,21,62724
208.108.124.0,22,62724
208.108.128.0,21,600
208.108.134.0,24,600
208.108.136.0,21,394399
208.108.136.0,24,394399
208.108.137.0,24,394399
208.108.138.0,24,394399
208.108.139.0,24,394399
208.108.140.0,24,394399
208.108.141.0,24,394399
208.108.142.0,24,394399
208.108.144.0,21,20238
208.108.152.0,21,26898
208.108.152.0,24,26898
208.108.153.0,24,26898
208.108.154.0,24,26898
208.108.155.0,24,26898
208.108.156.0,24,26898
208.108.157.0,24,26898
208.108.158.0,24,26898
208.108.159.0,24,26898
208.108.160.0,21,30290
208.108.168.0,21,600
208.108.176.0,21,600
208.108.184.0,21,600
208.108.192.0,21,30298
208.108.200.0,21,40732
208.108.208.0,20,31777
208.108.212.0,24,31777
208.108.213.0,24,31777
208.108.214.0,24,31777
208.108.215.0,24,31777
208.108.224.0,22,19902
208.108.228.0,24,62724
208.108.230.0,24,600
208.108.231.0,24,600
208.108.232.0,23,46491
208.108.241.0,24,600
208.108.244.0,22,600
208.108.248.0,24,600
208.108.252.0,24,600
208.108.253.0,24,600
208.108.44.0,24,600
208.108.48.0,24,600
208.108.50.0,24,600
208.108.5.0,24,600
208.108.52.0,24,600
208.108.54.0,24,600
208.108.56.0,24,600
