ip,prefix,origin
79.0.0.0,15,3269
79.0.0.0,16,3269
79.100.0.0,16,8866
79.100.0.0,20,8866
79.10.0.0,15,3269
79.100.112.0,20,8866
79.100.128.0,21,8866
79.100.136.0,22,8866
79.100.140.0,22,8866
79.100.144.0,20,8866
79.100.160.0,22,8866
79.100.16.0,20,8866
79.100.164.0,24,8866
79.100.165.0,24,8866
79.100.168.0,21,8866
79.100.176.0,21,8866
79.100.184.0,21,8866
79.100.192.0,22,8866
79.100.196.0,22,8866
79.100.200.0,22,8866
79.100.204.0,22,8866
79.100.209.0,24,8866
79.100.210.0,23,8866
79.100.212.0,22,8866
79.100.216.0,21,8866
79.100.224.0,21,8866
79.100.232.0,21,8866
79.100.240.0,20,8866
79.100.32.0,20,8866
79.100.48.0,20,8866
79.100.64.0,20,8866
79.100.80.0,20,8866
79.100.96.0,20,8866
79.101.0.0,16,8400
79.102.0.0,16,2119
79.103.0.0,16,1241
79.103.0.0,18,1241
79.103.128.0,18,1241
79.103.192.0,18,1241
79.103.64.0,18,1241
79.104.0.0,17,3216
79.104.14.160,29,3216
79.104.192.0,19,3216
79.104.192.0,22,21483
79.104.198.0,23,21483
79.104.200.0,22,21483
79.104.204.224,28,3216
79.104.208.0,24,3216
79.104.216.0,21,21483
79.104.4.0,24,3216
79.104.5.0,24,3216
79.104.6.0,24,3216
79.104.7.0,24,3216
79.105.0.0,16,34137
79.105.0.0,23,12389
79.105.112.0,24,12389
79.105.113.0,24,12389
79.105.114.0,23,12389
79.105.116.0,24,12389
79.105.117.0,24,12389
79.105.118.0,24,12389
79.105.119.0,24,12389
79.105.120.0,22,12389
79.105.12.0,23,12389
79.105.124.0,23,12389
79.105.126.0,23,12389
79.105.128.0,17,34137
79.105.128.0,21,12389
79.105.136.0,22,12389
79.105.140.0,24,12389
79.105.14.0,23,12389
79.105.141.0,24,12389
79.105.142.0,23,12389
79.105.144.0,21,12389
79.105.152.0,22,12389
79.105.156.0,23,12389
79.105.158.0,24,12389
79.105.159.0,24,12389
79.105.160.0,22,12389
79.105.164.0,24,12389
79.105.165.0,24,12389
79.105.166.0,23,12389
79.105.168.0,21,12389
79.105.17.0,24,12389
79.105.176.0,22,12389
79.105.18.0,24,12389
79.105.183.0,24,12389
79.105.185.0,24,12389
79.105.186.0,24,12389
79.105.187.0,24,12389
79.105.188.0,23,12389
79.105.19.0,24,12389
79.105.192.0,23,12389
79.105.194.0,24,12389
79.105.197.0,24,12389
79.105.20.0,23,12389
79.105.209.0,24,12389
79.105.213.0,24,12389
79.105.214.0,23,12389
79.105.216.0,21,12389
79.105.22.0,24,12389
79.105.224.0,22,12389
79.105.228.0,22,12389
79.105.23.0,24,12389
79.105.232.0,23,12389
79.105.234.0,23,12389
79.105.236.0,22,12389
79.105.240.0,22,12389
79.105.24.0,23,12389
79.105.244.0,22,12389
79.105.248.0,22,12389
79.105.252.0,23,12389
79.105.255.0,24,12389
79.105.26.0,24,12389
79.105.27.0,24,12389
79.105.28.0,24,12389
79.105.29.0,24,12389
79.105.30.0,24,12389
79.105.31.0,24,12389
79.105.32.0,24,12389
79.105.33.0,24,12389
79.105.34.0,24,12389
79.105.35.0,24,12389
79.105.36.0,24,12389
79.105.37.0,24,12389
79.105.38.0,23,12389
79.105.40.0,21,12389
79.105.4.0,23,12389
79.105.48.0,24,12389
79.105.49.0,24,12389
79.105.50.0,23,12389
79.105.52.0,24,12389
79.105.53.0,24,12389
79.105.54.0,23,12389
79.105.56.0,23,12389
79.105.58.0,23,12389
79.105.60.0,24,12389
79.105.6.0,23,12389
79.105.61.0,24,12389
79.105.62.0,23,12389
79.105.64.0,24,12389
79.105.65.0,24,12389
79.105.66.0,23,12389
79.105.69.0,24,12389
79.105.70.0,24,12389
79.105.71.0,24,12389
79.105.72.0,23,12389
79.105.74.0,24,12389
79.105.76.0,24,12389
79.105.79.0,24,12389
79.105.80.0,21,12389
79.105.8.0,22,12389
79.105.88.0,23,12389
79.105.90.0,24,12389
79.105.91.0,24,12389
79.105.92.0,22,12389
79.105.96.0,20,12389
79.106.0.0,16,42313
79.106.0.0,21,42313
79.106.100.0,24,42313
79.106.101.0,24,42313
79.106.102.0,24,42313
79.106.106.0,24,42313
79.106.107.0,24,42313
79.106.108.0,24,42313
79.106.109.0,24,42313
79.106.110.0,24,42313
79.106.111.0,24,29238
79.106.16.0,20,42313
79.106.16.0,23,42313
79.106.195.0,24,42313
79.106.209.0,24,42313
79.106.255.0,24,42313
79.106.8.0,21,42313
79.106.95.0,24,42313
79.106.97.0,24,42313
79.106.98.0,24,42313
79.106.99.0,24,42313
79.107.0.0,16,25472
79.107.0.0,19,25472
79.107.160.0,19,25472
79.107.192.0,19,25472
79.107.224.0,19,25472
79.107.64.0,19,25472
79.108.0.0,17,6739
79.108.128.0,17,6739
79.108.152.0,21,12357
79.108.176.0,20,12357
79.108.192.0,21,12357
79.108.200.0,22,12357
79.108.204.0,22,12357
79.108.208.0,22,12357
79.108.212.0,22,12357
79.108.220.0,22,12357
79.108.232.0,22,12357
79.108.236.0,22,12357
79.108.240.0,22,12357
79.108.246.0,23,12357
79.108.248.0,21,12357
79.108.64.0,18,6739
79.109.0.0,17,6739
79.109.128.0,17,6739
79.110.0.0,20,29512
79.110.112.0,20,21249
79.110.116.0,24,21249
79.110.117.0,24,21249
79.110.118.0,24,21249
79.110.119.0,24,21249
79.110.121.0,24,21249
79.110.122.0,24,21249
79.110.123.0,24,21249
79.110.126.0,24,21249
79.110.128.0,20,41435
79.110.144.0,20,31042
79.110.16.0,24,202023
79.110.17.0,24,200557
79.110.176.0,20,47334
79.110.18.0,24,200557
79.110.19.0,24,200557
79.110.192.0,20,35179
79.110.193.0,24,35179
79.110.20.0,24,203135
79.110.206.0,23,35179
79.110.208.0,20,50245
79.110.21.0,24,202023
79.110.22.0,24,50896
79.110.224.0,20,50245
79.110.23.0,24,202023
79.110.240.0,24,47569
79.110.24.0,24,202023
79.110.241.0,24,47569
79.110.242.0,24,47569
79.110.243.0,24,47569
79.110.244.0,24,47569
79.110.245.0,24,47569
79.110.246.0,24,47569
79.110.247.0,24,47569
79.110.248.0,24,47569
79.110.249.0,24,47569
79.110.25.0,24,200557
79.110.251.0,24,47569
79.110.252.0,24,47569
79.110.253.0,24,47569
79.110.254.0,24,47569
79.110.255.0,24,47569
79.110.28.0,24,29802
79.110.29.0,24,202023
79.110.30.0,24,202023
79.110.31.0,24,29802
79.110.32.0,20,57287
79.110.64.0,20,50245
79.110.80.0,20,47195
79.110.96.0,20,50245
79.111.0.0,16,12714
79.111.81.0,24,12714
79.112.0.0,13,8708
79.120.0.0,17,12714
79.12.0.0,15,3269
79.120.128.0,17,12301
79.120.13.0,24,12714
79.120.178.0,24,12301
79.120.2.0,23,12714
79.120.217.0,24,12301
79.120.22.0,24,12714
79.120.243.0,24,12301
79.120.4.0,22,12714
79.121.0.0,18,43529
79.121.104.0,21,8462
79.121.112.0,20,12301
79.121.128.0,17,8190
79.121.64.0,21,43529
79.121.72.0,24,47710
79.121.73.0,24,47169
79.121.74.0,23,5483
79.121.76.0,22,5483
79.121.80.0,24,47169
79.121.82.0,23,42232
79.121.84.0,22,12301
79.121.88.0,21,43529
79.121.96.0,21,12301
79.122.0.0,17,5483
79.122.128.0,22,12772
79.122.132.0,22,12772
79.122.136.0,22,12772
79.122.140.0,22,12772
79.122.144.0,21,12772
79.122.152.0,23,12772
79.122.154.0,23,12772
79.122.156.0,23,12772
79.122.160.0,22,12772
79.122.164.0,22,12772
79.122.168.0,22,12772
79.122.172.0,22,12772
79.122.176.0,22,12772
79.122.180.0,22,12772
79.122.184.0,21,12772
79.122.192.0,24,12772
79.122.193.0,24,12772
79.122.196.0,22,12772
79.122.200.0,23,12772
79.122.202.0,23,12772
79.122.204.0,23,12772
79.122.206.0,23,12772
79.122.208.0,22,12772
79.122.208.0,23,12772
79.122.210.0,23,12772
79.122.212.0,22,12772
79.122.216.0,22,12772
79.122.220.0,23,12772
79.122.222.0,23,12772
79.122.224.0,23,12772
79.122.226.0,23,12772
79.122.228.0,23,12772
79.122.230.0,23,12772
79.122.232.0,23,12772
79.122.234.0,23,12772
79.122.236.0,23,12772
79.122.238.0,23,12772
79.122.240.0,22,24588
79.122.244.0,23,12772
79.122.246.0,23,12772
79.122.248.0,23,12772
79.122.249.0,24,12772
79.122.250.0,24,12772
79.122.251.0,24,12772
79.122.252.0,22,12772
79.123.0.0,17,8426
79.123.128.0,17,8517
79.123.164.0,23,8517
79.123.176.0,23,8456
79.123.178.0,24,8456
79.123.179.0,24,8456
79.123.180.0,24,8456
79.123.181.0,24,8456
79.123.182.0,24,8456
79.123.183.0,24,8456
79.123.216.0,23,8517
79.123.218.0,24,8517
79.123.219.0,24,8517
79.123.224.0,22,8517
79.124.0.0,24,57344
79.124.100.0,22,44124
79.124.10.0,24,25374
79.124.103.0,24,44124
79.124.104.0,23,44124
79.124.106.0,24,44124
79.124.107.0,24,44124
79.124.108.0,22,44124
79.124.11.0,24,25374
79.124.112.0,24,44124
79.124.113.0,24,44124
79.124.114.0,23,44124
79.124.116.0,22,44124
79.124.120.0,22,44124
79.124.12.0,24,25374
79.124.124.0,23,44124
79.124.126.0,24,44124
79.124.127.0,24,44124
79.124.128.0,17,34058
79.124.13.0,24,31083
79.124.14.0,24,13147
79.124.15.0,24,57344
79.124.16.0,24,31083
79.124.17.0,24,13147
79.124.18.0,24,25374
79.124.19.0,24,25374
79.124.20.0,23,60168
79.124.2.0,23,62386
79.124.22.0,24,31083
79.124.23.0,24,57344
79.124.24.0,24,57344
79.124.25.0,24,57344
79.124.26.0,24,57344
79.124.27.0,24,57344
79.124.28.0,24,57344
79.124.29.0,24,31083
79.124.30.0,24,49699
79.124.31.0,24,13147
79.124.32.0,21,34524
79.124.40.0,22,49849
79.124.40.0,24,49849
79.124.4.0,24,13147
79.124.41.0,24,49849
79.124.42.0,24,49849
79.124.43.0,24,49849
79.124.44.0,24,31083
79.124.46.0,24,25374
79.124.47.0,24,43205
79.124.48.0,24,199221
79.124.49.0,24,8877
79.124.50.0,23,29622
79.124.5.0,24,13147
79.124.52.0,23,29622
79.124.55.0,24,13147
79.124.56.0,24,50360
79.124.57.0,24,34376
79.124.58.0,24,50360
79.124.59.0,24,50360
79.124.60.0,24,50360
79.124.6.0,24,13147
79.124.6.0,24,31083
