ip,prefix,origin
42.0.20.0,24,133948
42.0.28.0,22,56140
42.0.28.0,24,56140
42.0.29.0,24,56140
42.0.30.0,24,56140
42.0.31.0,24,56140
42.0.4.0,24,56138
42.0.5.0,24,56138
42.0.64.0,19,9919
42.0.7.0,24,56138
42.0.96.0,19,9919
42.100.0.0,15,4134
42.102.0.0,16,4134
42.103.0.0,16,4134
42.104.0.0,13,38266
42.104.104.0,21,55410
42.104.112.0,22,55410
42.104.120.0,21,55410
42.104.124.0,24,55410
42.104.125.0,24,55410
42.104.126.0,24,55410
42.104.127.0,24,55410
42.104.128.0,20,38266
42.104.192.0,18,38266
42.104.64.0,21,55410
42.104.72.0,21,55410
42.104.80.0,21,55410
42.104.80.0,24,55410
42.104.88.0,21,55410
42.104.96.0,21,55410
42.105.0.0,16,38266
42.106.0.0,17,38266
42.106.128.0,19,38266
42.106.160.0,21,38266
42.106.168.0,22,38266
42.106.172.0,23,38266
42.106.175.0,24,38266
42.106.176.0,20,38266
42.106.192.0,18,38266
42.107.0.0,16,38266
42.107.0.0,19,38266
42.107.160.0,21,38266
42.107.175.0,24,38266
42.107.177.0,24,38266
42.107.180.0,22,38266
42.107.32.0,19,38266
42.107.64.0,19,38266
42.107.96.0,19,38266
42.108.127.0,24,38266
42.108.64.0,18,38266
42.109.0.0,17,38266
42.109.128.0,17,38266
42.110.0.0,17,38266
42.110.128.0,17,38266
42.111.0.0,17,38266
42.111.128.0,17,38266
42.112.0.0,13,18403
42.112.0.0,16,18403
42.112.0.0,20,18403
42.112.0.0,24,18403
42.112.10.0,24,18403
42.112.1.0,24,18403
42.112.112.0,20,18403
42.112.112.0,24,18403
42.112.119.0,24,18403
42.112.12.0,24,18403
42.112.122.0,24,18403
42.112.128.0,20,18403
42.112.13.0,24,18403
42.112.14.0,24,18403
42.112.144.0,20,18403
42.112.15.0,24,18403
42.112.152.0,21,18403
42.112.160.0,20,18403
42.112.16.0,20,18403
42.112.16.0,24,18403
42.112.168.0,24,18403
42.112.17.0,24,18403
42.112.176.0,20,18403
42.112.18.0,23,18403
42.112.18.0,24,18403
42.112.181.0,24,18403
42.112.19.0,24,18403
42.112.192.0,20,18403
42.112.20.0,23,18403
