ip,prefix,origin
111.0.0.0,10,9808
111.0.0.0,16,56041
111.0.0.0,17,56041
111.0.128.0,17,56041
111.100.0.0,16,2516
111.10.0.0,17,9808
111.10.0.0,24,9808
111.1.0.0,16,56041
111.1.0.0,22,56041
111.101.0.0,16,2516
111.10.1.0,24,9808
111.10.128.0,17,9808
111.10.18.0,23,9808
111.102.0.0,16,2516
111.10.20.0,22,9808
111.10.2.0,24,9808
111.10.21.0,24,9808
111.10.24.0,22,9808
111.103.0.0,16,2516
111.10.3.0,24,9808
111.104.0.0,16,2516
111.10.4.0,24,9808
111.105.0.0,16,2516
111.106.0.0,16,2516
111.107.0.0,16,2516
111.108.0.0,16,2516
111.108.66.0,24,32787
111.109.0.0,16,2516
111.110.0.0,16,2516
111.11.0.0,17,24547
111.111.0.0,16,2516
111.11.1.0,24,24547
111.11.11.0,24,24547
111.1.112.0,20,56041
111.11.128.0,18,9808
111.11.128.0,24,9808
111.11.129.0,24,9808
111.11.130.0,24,9808
111.11.131.0,24,9808
111.11.132.0,24,9808
111.11.133.0,24,9808
111.11.134.0,24,9808
111.11.135.0,24,9808
111.11.136.0,24,9808
111.11.137.0,24,9808
111.11.138.0,24,9808
111.11.139.0,24,9808
111.11.140.0,24,9808
111.11.141.0,24,9808
111.11.142.0,24,9808
111.11.143.0,24,9808
111.11.144.0,24,9808
111.11.145.0,24,9808
111.11.146.0,24,9808
111.11.147.0,24,9808
111.11.148.0,24,9808
111.11.149.0,24,9808
111.11.151.0,24,9808
111.11.154.0,24,9808
111.11.156.0,24,9808
111.11.157.0,24,9808
111.11.160.0,24,9808
111.11.161.0,24,9808
111.11.162.0,24,9808
111.11.163.0,24,9808
111.11.164.0,24,9808
111.11.166.0,24,9808
111.11.167.0,24,9808
111.11.168.0,24,9808
111.11.171.0,24,9808
111.11.172.0,24,9808
111.11.173.0,24,9808
111.11.174.0,24,9808
111.11.178.0,24,9808
111.11.179.0,24,9808
111.11.180.0,24,9808
111.11.181.0,24,9808
111.11.182.0,24,9808
111.11.183.0,24,9808
111.11.185.0,24,9808
111.11.186.0,24,9808
111.11.187.0,24,9808
111.11.188.0,23,9808
111.11.190.0,23,9808
111.11.192.0,18,9808
111.11.194.0,24,9808
111.112.0.0,15,4134
111.1.12.0,22,56041
111.1.12.0,23,56041
111.11.210.0,24,9808
111.11.211.0,24,9808
111.11.212.0,24,9808
111.11.213.0,24,9808
111.11.214.0,24,9808
111.11.215.0,24,9808
111.11.216.0,24,9808
111.11.217.0,24,9808
111.11.218.0,24,9808
111.11.219.0,24,9808
111.11.220.0,24,9808
111.11.221.0,24,9808
111.11.222.0,24,9808
111.11.224.0,24,9808
111.11.225.0,24,9808
111.11.226.0,24,9808
111.11.230.0,24,9808
111.11.232.0,24,9808
111.11.233.0,24,9808
111.11.234.0,24,9808
111.11.235.0,24,9808
111.11.236.0,24,9808
111.11.237.0,24,9808
111.11.239.0,24,9808
111.11.247.0,24,9808
111.11.25.0,24,24547
111.11.254.0,24,9808
111.11.26.0,24,24547
111.11.27.0,24,24547
111.1.128.0,19,56041
111.11.28.0,22,24547
111.114.0.0,15,4538
111.11.4.0,22,24547
111.1.14.0,23,56041
111.116.0.0,15,4538
111.1.160.0,19,56041
111.1.16.0,21,56041
111.117.0.0,16,4538
111.118.100.0,22,10175
111.118.104.0,22,10175
111.118.108.0,22,10175
111.118.112.0,22,7623
111.118.116.0,22,7623
111.118.120.0,22,7623
111.118.12.0,22,9569
111.118.124.0,22,7623
111.118.128.0,19,38623
111.118.128.0,23,38623
111.118.130.0,23,38623
111.118.132.0,23,38623
111.118.134.0,23,38623
111.118.136.0,23,38623
111.118.138.0,23,38623
111.118.140.0,23,38623
111.118.142.0,23,38623
111.118.144.0,20,38623
111.118.144.0,23,38623
111.118.146.0,23,38623
111.118.148.0,23,38623
111.118.150.0,23,38623
111.118.152.0,23,38623
111.118.154.0,23,38623
111.118.156.0,22,38623
111.118.158.0,23,38623
111.118.160.0,20,55803
111.118.160.0,24,55803
111.118.16.0,22,9569
111.118.161.0,24,55803
111.118.163.0,24,55803
111.118.164.0,22,55803
111.118.168.0,21,55803
111.118.176.0,20,55470
111.118.176.0,24,55470
111.118.177.0,24,55470
111.118.180.0,24,55470
111.118.181.0,24,55470
111.118.182.0,24,55470
111.118.183.0,24,55470
111.118.184.0,24,55470
111.118.185.0,24,55470
111.118.186.0,24,55470
111.118.187.0,24,55470
111.118.188.0,24,55470
111.118.189.0,24,55470
111.118.192.0,21,17498
111.118.192.0,23,17498
111.118.200.0,21,45110
111.118.200.0,24,45110
111.118.20.0,22,7562
111.118.201.0,24,45110
111.118.202.0,24,45110
111.118.2.0,23,9569
111.11.82.0,24,24547
111.118.203.0,24,45110
111.118.205.0,24,45110
111.118.207.0,24,45110
111.118.208.0,24,38813
111.118.209.0,24,38813
111.118.210.0,24,38813
111.118.211.0,24,38813
111.118.212.0,22,394695
111.118.215.0,24,394695
111.118.216.0,24,9499
111.118.218.0,24,45780
111.118.219.0,24,45780
111.118.220.0,22,4851
111.118.220.0,24,56057
111.118.221.0,24,56057
111.118.222.0,24,56057
111.118.223.0,24,56057
111.118.224.0,20,24507
111.118.224.0,23,24507
111.118.226.0,23,24507
111.118.228.0,22,24507
111.118.228.0,23,24507
111.118.230.0,23,24507
111.118.232.0,22,24507
111.118.236.0,22,24507
111.118.240.0,24,55353
111.118.24.0,22,7562
111.118.241.0,24,55353
111.118.242.0,24,55353
111.118.243.0,24,55353
111.118.244.0,24,55353
111.118.245.0,24,55353
111.118.246.0,24,55353
111.118.247.0,24,55353
111.118.248.0,24,55353
111.118.249.0,24,55353
111.118.250.0,24,55353
111.118.251.0,24,55353
111.118.252.0,24,55353
111.118.253.0,24,55353
111.118.254.0,24,55353
111.118.255.0,24,55353
111.118.28.0,22,7562
111.118.32.0,22,7562
111.118.36.0,23,9762
111.118.38.0,23,9762
111.118.40.0,22,7562
111.118.4.0,24,9569
111.118.44.0,23,9762
111.118.46.0,23,9569
111.118.48.0,22,7562
111.118.5.0,24,9569
111.118.52.0,23,9569
111.118.54.0,23,9762
111.118.56.0,23,7562
111.118.58.0,23,9762
111.118.60.0,23,9762
111.118.6.0,24,9569
111.118.62.0,23,9762
111.118.64.0,20,23584
111.118.64.0,24,23584
111.118.65.0,24,23584
111.118.66.0,24,23584
111.118.67.0,24,23584
111.118.68.0,24,23584
111.118.69.0,24,23584
111.118.70.0,24,23584
111.118.7.0,24,9569
111.118.71.0,24,23584
111.118.72.0,24,23584
111.118.73.0,24,23584
111.118.74.0,24,23584
111.118.75.0,24,23584
111.118.76.0,24,23584
111.118.77.0,24,23584
111.118.78.0,24,23584
111.118.79.0,24,23584
111.118.80.0,20,9319
111.118.80.0,22,9319
111.118.8.0,22,9569
111.118.84.0,22,9319
111.118.88.0,22,9319
111.118.92.0,22,9319
111.118.96.0,20,10175
111.118.96.0,22,10175
111.119.0.0,22,22822
111.119.14.0,23,55429
111.119.144.0,22,38342
111.119.148.0,22,38342
111.119.160.0,24,132165
111.119.16.0,23,55429
111.119.161.0,24,132165
111.119.162.0,24,132165
111.119.163.0,24,132165
111.119.164.0,24,132165
111.119.165.0,24,132165
111.119.166.0,24,132165
111.119.167.0,24,132165
111.119.168.0,24,132165
111.119.169.0,24,132165
111.119.170.0,24,132165
111.119.171.0,24,132165
111.119.172.0,24,132165
111.119.173.0,24,132165
111.119.174.0,24,132165
111.119.175.0,24,132165
111.119.176.0,24,132165
111.119.177.0,24,132165
111.119.178.0,24,132165
111.119.179.0,24,132165
111.119.180.0,24,132165
111.119.181.0,24,132165
111.119.182.0,24,132165
111.119.183.0,24,132165
111.119.184.0,24,132165
111.119.185.0,24,132165
111.119.186.0,24,132165
111.119.187.0,24,132165
111.119.188.0,24,132165
111.119.189.0,24,132165
111.119.190.0,24,132165
111.119.19.0,24,38621
111.119.191.0,24,132165
111.119.192.0,21,45194
111.119.200.0,21,45194
111.119.20.0,23,22822
111.1.192.0,18,56041
111.1.192.0,19,56041
111.119.216.0,21,45194
111.119.22.0,23,22822
111.119.226.0,24,45194
111.119.232.0,21,45194
111.119.240.0,21,45194
111.119.24.0,21,22822
111.119.32.0,19,24550
111.119.32.0,20,24550
111.119.32.0,21,24550
111.119.32.0,22,24550
111.119.36.0,22,24550
111.119.40.0,21,24550
111.119.40.0,22,24550
111.119.4.0,22,22822
111.119.48.0,20,24550
111.119.48.0,21,24550
111.119.48.0,22,24550
111.119.56.0,22,24550
111.119.56.0,23,24550
111.119.60.0,22,24550
111.119.8.0,22,38622
111.120.0.0,14,4134
111.12.0.0,17,9808
111.12.12.0,24,9808
111.12.128.0,17,9808
111.12.148.0,24,9808
111.12.149.0,24,9808
111.12.15.0,24,9808
111.12.16.0,24,9808
111.1.224.0,19,56041
111.12.24.0,24,9808
111.124.0.0,16,4134
111.1.24.0,22,56041
111.12.44.0,24,9808
111.125.0.0,18,24276
111.125.0.0,19,24276
111.125.100.0,22,17639
111.125.108.0,22,17639
111.125.112.0,22,17639
111.125.116.0,22,17639
111.125.117.0,24,17639
111.125.120.0,22,17639
111.125.128.0,21,131584
111.125.136.0,24,45232
111.125.137.0,24,45232
111.125.138.0,24,45232
111.125.139.0,24,45232
111.125.140.0,24,45232
111.125.141.0,24,45232
111.125.142.0,24,45232
111.125.143.0,24,45232
111.125.144.0,21,18134
111.125.144.0,22,18134
111.125.148.0,22,18134
111.125.152.0,23,45790
111.125.154.0,23,24244
111.125.158.0,23,58471
111.125.158.0,24,58471
111.125.160.0,23,132070
111.125.162.0,23,132071
111.125.162.0,24,132071
111.125.164.0,23,132071
111.125.166.0,23,132070
111.125.168.0,23,45577
111.125.170.0,23,45577
111.125.172.0,23,45577
111.125.174.0,23,45577
111.125.176.0,22,7551
111.125.176.0,24,7551
111.125.177.0,24,7551
111.125.178.0,24,7551
111.125.179.0,24,7551
111.125.180.0,22,7551
111.125.180.0,24,7551
111.125.181.0,24,7551
111.125.182.0,24,7551
111.125.183.0,24,7551
111.125.184.0,22,7551
111.125.184.0,24,7551
111.125.185.0,24,7551
111.125.186.0,24,7551
111.125.187.0,24,7551
111.125.192.0,24,45648
111.125.193.0,24,45648
111.125.194.0,24,45117
111.125.195.0,24,45117
111.125.196.0,24,45841
111.125.197.0,24,45841
111.125.198.0,24,45841
111.125.199.0,24,45841
111.125.200.0,24,45648
111.125.201.0,24,45648
111.125.202.0,24,45648
111.125.203.0,24,45648
111.125.204.0,24,45648
111.125.205.0,24,45648
111.125.206.0,24,45648
111.125.207.0,24,45648
111.125.208.0,24,45769
111.125.209.0,24,45769
111.125.210.0,24,45769
111.125.211.0,24,45769
111.125.212.0,24,45648
111.125.212.0,24,45841
111.125.213.0,24,45769
111.125.216.0,24,45769
111.125.217.0,24,55352
111.125.218.0,24,55352
111.125.219.0,24,55352
111.125.224.0,24,55352
111.125.225.0,24,133001
111.125.226.0,24,55352
111.125.227.0,24,45769
111.125.229.0,24,45769
111.125.230.0,24,45769
111.125.232.0,24,45769
111.125.233.0,24,55352
111.125.234.0,24,45769
111.125.236.0,24,24554
111.125.238.0,24,133717
111.125.240.0,24,45769
111.125.241.0,24,24554
111.125.242.0,24,24554
111.125.243.0,24,45769
111.125.244.0,24,132137
111.125.246.0,24,133717
111.125.247.0,24,45841
111.125.249.0,24,24554
111.125.250.0,24,45117
111.125.251.0,24,45117
111.125.252.0,24,55352
111.125.253.0,24,55352
111.125.254.0,24,55352
111.125.255.0,24,55352
111.125.32.0,19,24276
111.125.64.0,18,17639
111.125.64.0,22,17639
111.125.68.0,22,17639
111.125.72.0,22,17639
111.125.76.0,22,17639
111.125.80.0,22,17639
111.125.80.0,24,17639
111.125.84.0,22,17639
111.125.84.0,24,18190
111.125.92.0,22,17639
111.125.96.0,22,17639
111.126.0.0,15,4134
111.128.0.0,11,9394
111.128.0.0,16,9394
111.128.0.0,18,9394
111.128.0.0,19,9394
111.1.28.0,22,56041
111.128.128.0,18,9394
111.128.128.0,19,9394
111.128.160.0,19,9394
111.128.192.0,18,9394
111.128.192.0,19,9394
111.128.224.0,19,9394
111.128.32.0,19,9394
111.128.64.0,18,9394
111.128.64.0,19,9394
111.128.96.0,19,9394
111.13.0.0,17,9808
111.13.121.0,24,9808
111.13.122.0,23,9808
111.13.124.0,22,9808
111.13.124.0,24,9808
111.13.128.0,19,9808
111.13.128.0,20,9808
111.13.132.0,24,9808
111.13.144.0,21,9808
111.13.152.0,22,9808
111.13.156.0,23,9808
111.13.158.0,24,9808
111.13.160.0,21,9808
111.13.168.0,21,9808
111.13.172.0,24,9808
111.13.176.0,21,9808
111.13.184.0,22,9808
111.13.188.0,23,9808
111.13.190.0,24,9808
111.13.192.0,18,9808
111.132.0.0,16,9394
111.132.0.0,17,24138
111.132.0.0,18,24138
111.132.0.0,19,24138
111.1.32.0,24,56041
111.13.2.0,24,9808
111.132.128.0,17,24138
111.132.128.0,18,24138
111.132.192.0,18,24138
111.132.32.0,19,24138
111.132.64.0,18,24138
111.132.64.0,19,24138
111.132.96.0,19,24138
111.1.33.0,24,56041
111.1.34.0,23,56041
111.136.0.0,19,9394
111.1.36.0,22,56041
111.136.128.0,19,9394
111.136.160.0,19,9394
111.136.192.0,19,9394
111.136.224.0,19,9394
111.136.32.0,19,9394
111.136.64.0,19,9394
111.136.96.0,19,9394
111.137.0.0,16,38341
111.13.98.0,24,9808
111.140.0.0,16,9394
111.140.0.0,17,9394
111.140.0.0,19,9394
111.14.0.0,16,24444
111.14.0.0,20,24444
111.1.40.0,22,56041
111.140.128.0,17,9394
111.140.128.0,19,9394
111.140.160.0,19,9394
111.140.192.0,19,9394
111.1.4.0,22,56041
111.140.32.0,19,9394
111.140.64.0,19,9394
111.140.96.0,19,9394
111.141.0.0,16,9394
111.14.112.0,20,24444
111.14.136.0,21,24444
111.14.144.0,20,24444
111.14.16.0,21,24444
111.142.0.0,16,9394
111.142.0.0,18,9394
111.142.0.0,19,9394
111.14.208.0,20,24444
111.142.128.0,18,9394
111.142.128.0,19,9394
111.142.160.0,19,9394
111.142.192.0,18,9394
111.142.192.0,19,9394
111.142.224.0,19,9394
111.14.224.0,21,24444
111.142.32.0,19,9394
111.14.232.0,21,24444
111.14.24.0,21,24444
111.142.64.0,18,9394
111.142.64.0,19,9394
111.142.96.0,19,9394
111.143.0.0,16,9394
111.143.0.0,18,9394
111.143.0.0,19,9394
111.143.128.0,18,9394
111.143.128.0,19,9394
111.143.160.0,19,9394
111.143.192.0,18,9394
111.143.192.0,19,9394
111.14.32.0,21,24444
111.143.224.0,19,9394
111.143.32.0,19,9394
111.143.64.0,18,9394
111.143.64.0,19,9394
111.143.96.0,19,9394
111.144.0.0,16,9394
111.144.0.0,18,9394
111.144.0.0,19,9394
111.14.40.0,21,24444
111.1.44.0,22,56041
111.144.128.0,18,9394
111.144.128.0,19,9394
111.144.160.0,19,9394
111.144.192.0,18,9394
111.144.192.0,19,9394
111.144.224.0,19,9394
111.144.32.0,19,9394
111.144.64.0,18,9394
111.144.64.0,19,9394
111.14.48.0,21,24444
111.144.96.0,19,9394
111.145.0.0,16,9394
111.145.0.0,18,9394
111.145.0.0,19,9394
111.145.128.0,18,9394
111.145.128.0,19,9394
111.145.160.0,19,9394
111.145.192.0,18,9394
111.145.192.0,19,9394
111.145.224.0,19,9394
111.145.32.0,19,9394
111.14.56.0,21,24444
111.145.64.0,18,9394
111.145.64.0,19,9394
111.145.96.0,19,9394
111.146.0.0,16,9394
111.146.0.0,18,9394
111.146.128.0,18,9394
111.146.128.0,19,9394
111.146.160.0,19,9394
111.146.192.0,18,9394
111.146.192.0,19,9394
111.146.224.0,19,9394
111.146.32.0,19,9394
111.146.64.0,18,9394
111.146.64.0,19,9394
111.146.96.0,19,9394
111.147.0.0,16,9394
111.147.0.0,18,9394
111.147.128.0,18,9394
111.147.128.0,19,9394
111.147.160.0,19,9394
111.147.192.0,18,9394
111.147.192.0,19,9394
111.14.72.0,21,24444
111.147.224.0,19,9394
111.147.32.0,19,9394
111.147.64.0,18,9394
111.147.64.0,19,9394
111.147.96.0,19,9394
111.148.0.0,16,9394
111.14.80.0,20,24444
111.148.0.0,21,38370
111.1.48.0,22,56041
111.1.48.0,22,64535
111.148.128.0,17,38370
111.148.16.0,21,38370
111.148.24.0,21,38370
111.148.32.0,21,38370
111.148.40.0,21,38370
111.148.48.0,21,38370
111.148.56.0,21,38370
111.148.64.0,21,38370
111.148.72.0,21,38370
111.148.80.0,21,38370
111.148.8.0,21,38370
111.148.88.0,21,38370
111.148.96.0,19,38370
111.149.0.0,16,9394
111.149.0.0,17,38370
111.149.128.0,17,38370
111.14.96.0,20,24444
111.150.0.0,16,9394
111.150.0.0,17,38370
111.15.0.0,16,24444
111.150.128.0,17,38370
111.151.0.0,16,9394
111.151.0.0,21,38370
111.151.104.0,21,38370
111.151.112.0,21,38370
111.151.120.0,21,38370
111.151.128.0,21,38370
111.151.136.0,21,38370
111.151.144.0,21,38370
111.151.152.0,21,38370
111.151.160.0,21,38370
111.151.16.0,21,38370
111.151.168.0,21,38370
111.151.176.0,21,38370
111.151.184.0,21,38370
111.151.192.0,21,38370
111.151.200.0,21,38370
111.151.208.0,21,38370
111.151.216.0,21,38370
111.151.224.0,21,38370
111.151.232.0,21,38370
111.151.240.0,21,38370
111.151.24.0,21,38370
